bank_country,hostname,latitude,country,time,longitude,language_name,language_code,random_number,iso8601,company,file_name,city,date,pricetag,mac_address
CH,db-08.bucher-merz.com,42.181270,Sierra Leone,16:54:55,-28.533339,Ojibwa,gu,10588,1996-01-30T21:59:19,Schnyder-Weibel,eligendi.jpeg,Aarau,1980-01-23,"$5,818.84",a4:c2:92:2f:4a:b2
CH,desktop-87.roth.com,46.726058,Denmark,05:15:13,166.847837,Abkhazian,ce,5546702,1989-03-31T00:06:41,Schenk-Baumann,ipsa.bmp,Ostermundigen,2001-09-10,$115.91,e1:e4:2e:08:a4:5f
CH,lt-27.mayer-ernst.com,-20.034629,Senegal,22:16:31,-79.433427,Macedonian,hu,5743269,2011-07-14T08:13:12,Blum Group,dolore.js,Risch,1995-08-15,$274.13,04:26:68:2e:3d:50
CH,lt-77.naf.com,88.9442315,Georgia,09:24:08,97.780595,Zhuang,bem,7890,1988-02-18T13:57:45,Thommen-Bosshard,aspernatur.png,Uster,2002-01-14,$3.46,09:a2:da:bb:d1:44
CH,desktop-23.haas-bieri.info,-11.911951,Mexico,23:16:59,-149.940931,Macedonian,mg,2087,2014-03-12T18:07:40,Häfliger-Hunziker,architecto.numbers,Meilen,2013-08-19,$4.80,ed:6c:ce:68:b3:1e
CH,web-08.kuhn-peter.com,-87.9388255,Rwanda,17:18:19,154.830877,Interlingue,sk,97425,1981-06-23T18:51:18,"Lustenberger, Scheidegger and Staub",vitae.mp3,Volketswil,1994-06-12,$5.97,33:95:c9:b3:e3:2c
CH,desktop-53.hafner.info,-57.140605,Russia,01:57:44,102.743582,Igbo,mt,863873979,1986-11-10T14:43:54,Roth-Tanner,voluptatem.flac,Versoix,1987-12-22,$124.37,1a:4e:e5:25:ea:f6
CH,email-76.hunziker.com,-6.7448415,Chad,15:19:32,12.008378,Polish,sat,3868,2021-08-26T10:57:55,"Zbinden, Furrer and Mettler",minima.flac,Weinfelden,2011-02-08,$85.19,52:70:86:78:70:c1
CH,lt-19.schurch-hafner.com,81.481151,Azerbaijan,01:44:21,13.637670,Turkish,si,18279234,1994-08-04T13:25:16,"Blaser, Blum and Brun",architecto.js,Buchs,2004-01-30,$6.55,59:f4:c5:6e:5a:94
CH,lt-70.haas-benz.net,5.755694,Germany,09:49:44,56.225154,Galician,ur,5621631,1976-10-13T17:43:56,"Pfister, Steffen and Bader",eos.jpg,Urdorf,1972-06-22,"$45,330.80",d3:ae:45:04:8d:b4
CH,email-97.schmidt.net,-16.3451205,Myanmar,07:08:45,-147.895378,Bulgarian,yo,3756,1981-08-14T00:20:10,Ackermann LLC,quam.flac,Dietikon,2015-03-16,"$99,744.36",48:c4:bf:b8:a9:8a
CH,srv-10.kern.com,-75.825342,Cyprus,01:08:27,-95.750887,Igbo,ru,64951841,1983-02-11T00:38:00,Sigrist-Eichenberger,alias.jpg,Morges,2010-11-01,"$24,659.45",e4:29:40:13:72:13
CH,email-52.ferrari-graf.com,-57.2845435,San Marino,04:04:46,46.822887,Icelandic,hi,91548,1974-08-25T18:41:46,Schaub-Kern,vitae.avi,Rapperswil-Jona,2016-06-01,$9.48,74:16:b4:30:38:f2
CH,srv-54.huber.net,76.7404555,Tunisia,23:17:41,-146.418688,Czech,raj,8262334,1990-07-21T19:56:47,Schenk-Mäder,at.mp3,Thônex,2023-06-22,$299.45,f0:43:e5:6c:d9:de
CH,web-65.steiner.com,-65.1979815,Oman,14:27:47,-45.312996,Kurdish,mi,943911757,1986-09-18T23:40:08,"Giger, Hirt and Haas",ratione.avi,St. Gallen,1971-09-13,"$8,643.08",34:bf:e5:e5:15:7d
CH,email-93.wenger-imhof.com,53.0901665,Cape Verde,18:56:52,-143.013903,Igbo,gu,7470059,1981-05-29T16:42:21,"Pfister, Benz and Wenger",minus.png,Regensdorf,1972-10-14,"$76,502.48",65:99:7d:1c:a1:f1
CH,desktop-96.felder.info,-54.763778,Mexico,16:16:47,66.482192,Pushto,uk,2033,2008-07-30T21:41:07,"Christen, Christen and Huber",ipsam.pages,Basel,2000-11-19,"$18,522.09",78:fb:fa:55:6a:6e
CH,web-87.tanner.info,-52.4998495,Italy,00:23:15,-16.681983,Thai,tg,849672821,1970-06-08T02:12:56,Grob-Rey,aspernatur.wav,Thun,1982-03-29,"$2,942.54",bc:e6:5d:d9:18:6a
CH,db-56.fischer.com,33.6743855,Lesotho,04:17:11,-41.254249,Italian,nhn,60936,1974-09-15T23:46:56,"Imhof, Müller and Schwab",laudantium.csv,Stäfa,1978-04-28,$66.27,a8:f9:74:05:62:9c
CH,db-77.battig.com,-84.791754,Saudi Arabia,23:13:26,173.847119,Ido,ne,9,1980-07-31T20:28:10,Friedli Ltd,consectetur.mov,Bülach,1977-04-01,$144.88,cb:15:38:30:16:c2
CH,desktop-75.lanz-hotz.com,44.071261,Chile,23:16:45,49.041022,Irish,ga,9110,1974-01-28T18:05:17,Seiler and Sons,vel.wav,Aarau,1986-09-11,$893.03,c0:96:67:29:0e:57
CH,db-07.schar.com,-75.5823625,Mexico,15:16:19,-69.753419,Igbo,kl,83267632,1997-12-15T11:28:54,"Hartmann, Meyer and Mäder",quae.ods,Steinhausen,2021-11-20,$7.68,f2:ee:38:83:1a:e1
CH,lt-98.imhof.com,-58.1382295,Vanuatu,20:44:54,1.657728,Irish,is,996806,1979-07-17T16:25:22,Martin-Frei,mollitia.pdf,Frauenfeld,1990-10-05,$8.30,5e:6b:4c:7b:fe:96
CH,db-93.lustenberger.com,-70.3595835,CÃ´te d'Ivoire,22:06:08,122.540708,Thai,el,51995,2004-01-17T05:31:02,"Schumacher, Stocker and Gfeller",repellat.txt,Baden,1972-12-16,"$21,344.26",f3:65:37:b9:48:a9
CH,desktop-14.hirt.biz,-31.394861,El Salvador,15:54:12,48.290394,Faroese,tn,6735,2003-09-18T00:36:02,Kaufmann Group,dicta.mov,Buchs,1995-05-03,$56.81,38:70:5c:b5:d4:32
CH,laptop-00.schuler.com,-72.0990485,Belize,10:01:27,-31.620229,Dzongkha,my,125130,1997-11-16T02:01:28,"Sutter, Hess and Küng",cumque.mp4,Prilly,2001-01-29,$7.05,d4:a2:c0:8a:b7:37
CH,srv-15.gasser.com,-21.881326,Saint Lucia,21:01:03,2.447530,Tajik,tg,1049,1984-06-04T18:10:27,Schwarz-Schwarz,impedit.mp3,Olten,2009-07-11,$8.69,a8:8e:41:8f:b9:fd
CH,srv-79.baumgartner.com,-61.060487,Saint Vincent and the Grenadines,11:49:20,30.225447,Xhosa,kw,92754,1977-04-12T03:20:31,Baumgartner Ltd,cumque.mp3,Worb,2011-08-29,$496.33,5f:0b:94:82:3d:a7
CH,srv-45.zingg-michel.com,-37.9846995,Saudi Arabia,07:19:47,37.516978,Kikuyu,ne,4,1995-02-24T22:22:38,Meyer-Spörri,soluta.jpg,Einsiedeln,1981-04-29,"$88,784.89",32:45:4f:85:3b:63
CH,email-79.tobler-knecht.com,33.0467505,Guinea-Bissau,22:08:04,115.438715,Samoan,hsb,11604016,1994-09-01T22:02:11,"Lutz, Gloor and Scherrer",odit.mov,Spreitenbach,1989-07-19,$407.23,52:88:df:79:71:aa
CH,desktop-06.bernasconi.biz,-72.9655535,Gabon,22:32:45,85.947033,Maori,ku,85948022,2011-04-25T16:02:17,Lüscher-Meier,velit.bmp,Schwyz,1996-03-15,$500.15,98:11:10:50:9c:15
CH,email-44.hofer.info,-64.666675,Central African Republic,07:19:48,3.993987,Tatar,ve,8258,1981-02-23T14:14:38,Zimmermann Ltd,corrupti.odp,Maur,1973-04-20,$6.41,fa:aa:30:fa:86:5c
CH,db-64.gross.info,-77.626506,Mozambique,16:27:41,-122.679477,Armenian,mt,3342076,2022-10-31T17:27:19,Schürch-Koch,perspiciatis.ppt,Altstätten,1999-04-29,$25.86,61:3e:af:0c:3f:13
CH,desktop-96.suter.info,2.2670045,Paraguay,10:28:21,-166.335234,Amharic,an,96437512,1971-05-02T19:58:10,Zehnder-Schär,earum.pdf,Arbon,2005-04-01,$4.14,ac:25:43:c1:35:d9
CH,db-73.hug-scheidegger.com,-86.661184,Comoros,02:56:36,-30.126960,Samoan,ky,9,1988-03-31T18:44:25,"Roos, Gerber and Maier",eligendi.png,Brig-Glis,1985-04-15,"$64,397.33",14:05:8c:8e:58:c8
CH,web-98.egli.com,19.020706,Taiwan,18:56:02,-22.264860,South Ndebele,et,99974,1972-04-10T06:01:30,Stocker LLC,possimus.json,Horw,1978-01-06,$0.44,ac:da:ec:2f:cf:69
CH,lt-81.stadelmann.com,-83.328969,Guyana,00:02:11,170.644910,Pali,nr,7318,1981-10-31T17:15:41,Frick and Sons,hic.csv,Spreitenbach,2005-12-19,$884.48,c6:64:b6:75:1f:1a
CH,email-34.steffen.com,-29.742639,Malawi,23:14:31,-158.085702,Wolof,hak,79612933,2022-06-24T20:20:05,Moser Ltd,praesentium.json,Birsfelden,2023-02-14,"$7,193.47",b2:53:dc:97:e7:67
CH,srv-69.roos.com,38.536020,Laos,15:53:04,154.118251,English,zu,3,2009-05-15T02:11:00,Beck-Maier,quidem.js,Zug,1985-01-03,"$81,285.36",1c:77:1b:75:14:9a
CH,desktop-85.kung-schwarz.com,50.286877,Iraq,07:58:47,-65.440612,Bihari languages,mt,7,2005-12-11T05:28:18,Blaser-Lang,minima.mp4,Steinhausen,1973-09-05,"$64,457.17",14:c3:83:a1:46:f8
CH,lt-08.koch.com,-31.1734775,Qatar,19:58:17,-176.306342,Tigrinya,sa,393061484,1990-02-11T02:50:09,Tanner-Spörri,incidunt.bmp,Le Grand-Saconnex,1978-03-11,$428.78,79:90:21:26:f2:0a
CH,email-60.zbinden.com,-13.721031,Italy,05:03:26,-46.581640,Pali,yue,7631265,1971-08-23T05:35:24,"Schneider, Eugster and Bauer",impedit.flac,Worb,1988-08-12,$6.01,9d:0f:12:c1:28:c8
CH,desktop-84.ammann.org,56.0202665,Palestine,11:26:22,56.093013,Bosnian,shs,303540624,1970-07-22T07:31:00,Zehnder-Gloor,exercitationem.mp3,Riehen,1996-09-09,"$3,705.91",c9:6d:f0:33:12:fb
CH,lt-23.hafliger-probst.com,9.8605645,Nauru,03:04:06,140.503802,North Ndebele,bem,5,1996-05-02T04:39:59,Roos PLC,delectus.numbers,Muri,2016-05-21,$434.70,7f:be:99:f6:02:c5
CH,lt-78.stauffer.com,-20.941350,Turkey,15:46:27,-173.460703,Serbian,iu,80767,2016-06-24T14:33:12,Hofmann Inc,distinctio.jpeg,Wallisellen,1992-12-02,"$23,518.18",5d:51:fd:e7:42:51
CH,lt-39.fehr-bosshard.com,-58.738330,Kiribati,00:51:13,75.176330,Finnish,ur,936216756,1991-03-07T16:50:46,Frick Inc,quo.tiff,Zürich,1997-08-18,$18.99,30:04:2e:c0:13:66
CH,db-58.bauer.com,8.205834,Oman,18:22:08,88.987473,Luba-Katanga,nb,280455,1988-09-20T13:44:30,Ziegler LLC,cum.mp3,Romanshorn,2000-11-04,"$51,518.11",7e:ac:97:c9:21:f0
CH,laptop-07.schoch.com,35.111077,Luxembourg,09:42:47,62.516264,Walloon,te,7929,1982-11-07T04:48:55,"Lüscher, Steffen and Kunz",aliquid.flac,Bernex,1989-04-13,$48.97,96:84:1f:61:93:a8
CH,laptop-20.koch.com,-5.590188,Kazakhstan,10:01:18,149.310425,Cree,li,34,2001-12-07T07:46:48,Bieri LLC,repudiandae.key,Dietikon,2000-10-11,$994.50,cf:49:f2:5b:6b:51
CH,srv-44.schmidt-schmid.com,39.2952375,Republic of Ireland,02:05:31,-151.693655,Indonesian,lv,1620,2008-11-27T10:05:47,Schneider and Sons,corporis.mp3,Plan-les-Ouates,2006-12-19,$51.78,70:f8:b5:f6:3b:1b
CH,srv-28.weibel-vogel.biz,43.3968535,Nepal,20:54:31,52.199661,Tibetan,lij,9514502,1976-10-19T04:35:17,"Stadelmann, Ernst and Weber",eos.wav,Renens,2005-05-13,$29.01,8b:d6:58:f4:d7:9d
CH,email-55.braun-roth.net,-26.9054745,Belgium,04:44:26,171.652877,Tagalog,xh,11,1977-01-03T22:03:03,Blaser and Sons,illo.mov,Kreuzlingen,2021-09-04,"$67,759.58",c8:c4:0f:79:89:af
CH,laptop-37.wirz-schaub.com,-26.689118,Brazil,00:51:38,0.938170,Romansh,th,13,1990-10-17T05:49:10,Bucher and Sons,culpa.key,Schlieren,1990-06-30,"$87,789.93",e2:61:fe:dd:2c:e2
CH,laptop-13.muller.info,37.4881975,Denmark,22:26:30,-66.956702,Kanuri,wa,62,1996-10-25T20:50:42,"Bühler, Hoffmann and Wehrli",rerum.avi,Ecublens,2016-09-13,"$20,462.50",b7:ff:d7:48:d0:66
CH,laptop-37.hermann.com,13.1377805,Latvia,01:49:50,5.642300,Portuguese,nr,817745,1981-12-22T09:50:44,Herzog PLC,eos.numbers,Crans-Montana,1990-08-16,$597.39,43:32:80:89:30:4f
CH,db-12.haas.org,72.897612,Armenia,19:38:37,-51.281265,Kazakh,es,85549,1998-09-08T06:35:44,Betschart and Sons,voluptatem.csv,Villars-sur-Glâne,1999-01-20,$864.89,1b:3b:9e:4d:f5:af
CH,lt-97.staub.com,21.441470,Finland,00:01:20,99.247205,Afrikaans,sid,394458,1973-06-17T09:00:05,Blum-Schaller,recusandae.tiff,Schwyz,1997-03-02,"$3,652.88",3b:a1:75:4f:c6:30
CH,desktop-66.frey.net,-84.2209345,Uzbekistan,00:17:44,40.907352,Afrikaans,mn,96,1982-06-09T18:27:16,Hess-Lehmann,doloremque.txt,Volketswil,1974-10-20,"$32,568.93",09:77:41:8f:19:81
CH,email-38.marti.com,5.604888,Hungary,06:13:36,141.813989,Maori,is,21,1982-09-05T20:33:16,"Steffen, Jäggi and Gloor",velit.json,Horw,2023-03-28,"$22,743.50",7f:42:93:1e:3f:f4
CH,lt-17.frey.info,-42.129019,Malaysia,15:09:39,-115.900436,Uighur,ti,69235852,1991-03-26T07:07:41,Baumann-Sigrist,quam.docx,Zofingen,2011-06-21,"$42,293.18",5f:15:c4:66:e5:60
CH,laptop-64.schoch-blum.biz,69.4690785,Oman,10:27:05,-64.243466,Kazakh,wae,37525,2006-08-25T05:46:38,"Mäder, Kälin and Zbinden",magni.flac,Rheinfelden,1975-02-18,"$9,903.70",f7:e0:a6:d3:b0:bf
CH,srv-25.hoffmann-gut.com,-35.9218675,Tajikistan,22:42:54,-92.376864,Maori,wal,292,1976-10-08T09:01:15,"Christen, Furrer and Imhof",voluptatem.json,Mendrisio,2008-08-12,$811.36,18:34:8e:79:2c:5f
CH,srv-74.koch.info,-17.9422685,Taiwan,16:35:32,-19.844111,Dzongkha,ckb,872,1991-06-02T11:45:57,Spörri-Zbinden,architecto.tiff,Wettingen,2017-08-28,$828.85,e0:8a:d0:b3:cd:a6
CH,desktop-75.vogel.com,-28.9833745,South Africa,14:20:56,45.131138,Vietnamese,eu,9,2002-04-07T17:40:51,Bosshard Ltd,aspernatur.avi,Flawil,1978-01-12,$0.31,84:cf:23:66:0a:a6
CH,email-43.amrein-hofmann.com,-44.093072,Bolivia,06:11:34,51.498759,English,tl,913183837,1977-08-20T03:32:45,Hunziker-Hermann,laborum.jpg,Burgdorf,2010-02-11,$68.18,f8:9c:21:1c:51:b4
CH,web-26.gloor.com,-17.5218055,Myanmar,11:03:51,20.887441,Kashmiri,an,2334,1999-08-12T09:56:49,"Bättig, Bolliger and Aebi",ducimus.html,Arth,1973-05-06,$793.05,5d:94:a6:c8:74:d3
CH,email-07.sigrist-favre.com,-6.122029,Norway,11:34:00,7.745727,Swedish,eo,330937,1997-08-07T12:57:16,Hauser Group,impedit.mp4,Steffisburg,1989-06-23,"$69,888.23",27:6f:3d:db:f8:51
CH,email-51.zurcher.com,63.967876,Germany,14:41:47,130.972664,South Ndebele,ha,64,2023-04-14T15:55:10,Weber Group,laboriosam.wav,Martigny,1999-06-27,$7.32,78:18:15:f0:1a:77
CH,db-00.luscher.com,-17.935757,Somalia,18:04:54,-85.070090,Dutch,rw,7258731,2018-06-25T00:05:39,"Senn, Zingg and Furrer",repellat.webm,Aarau,1988-05-11,$685.14,3e:41:ed:65:52:40
CH,laptop-52.hermann.net,-65.1366425,Chile,17:12:26,-67.457969,Uighur,ht,9,2022-08-14T14:55:57,Frey-Schlatter,quod.pdf,Birsfelden,2018-12-27,"$68,795.88",30:a9:c4:2b:7d:fd
CH,email-75.stalder-battig.com,-2.625125,El Salvador,05:31:45,38.485495,Ojibwa,af,6214969,1982-12-25T19:04:57,Stalder-Sutter,soluta.pages,Birsfelden,2014-04-17,$7.22,94:23:a7:d0:f6:df
CH,srv-99.stalder.org,-1.3330575,South Korea,04:23:20,59.101891,Nauru,uk,31584,2016-05-18T05:52:13,Ferrari PLC,autem.html,Weinfelden,2012-05-17,"$6,685.81",6c:bc:9d:52:eb:1f
CH,laptop-60.schenk-zimmermann.com,82.473121,France,17:15:19,122.946554,Mongolian,li,593399,1976-04-21T13:09:37,Zollinger-Spörri,harum.jpg,Münchenstein,2021-03-16,$118.77,1f:cc:39:50:52:a4
CH,laptop-03.baumann.com,-75.8066495,India,13:03:13,55.743286,Armenian,ka,5,2014-07-22T19:00:34,"Rüegg, Christen and Lanz",odio.mp4,Grenchen,1975-02-24,$5.38,9e:92:ef:6e:f5:bf
CH,web-03.gfeller.com,-88.866438,Mauritius,14:41:09,167.310679,Hebrew,kl,450113770,1970-11-08T08:47:39,Ackermann Group,eligendi.mp4,Küssnacht,1991-09-21,$93.64,73:f7:21:9f:3c:2f
CH,db-68.stettler.com,-16.4040355,Republic of the Congo,08:33:42,-121.225163,Italian,szl,1994893,1985-04-17T05:09:59,"Schnyder, Vogt and Sidler",rerum.jpg,Köniz,2020-11-30,$1.88,b5:30:87:ac:8d:45
CH,email-23.furrer-braun.biz,-16.540579,Sweden,19:36:51,87.843654,Inuktitut,ti,24802,1996-04-17T05:21:06,Schaub-Schumacher,quasi.mp4,Urdorf,1986-08-26,"$27,908.79",20:bd:9e:52:d7:92
CH,web-16.blaser-kuhn.com,55.514658,Seychelles,08:43:03,89.236401,Persian,tt,364698,1979-11-08T01:11:21,"Stocker, Braun and Benz",veniam.wav,Ittigen,1981-01-21,$8.34,eb:80:64:40:a0:77
CH,web-13.schaub.net,48.100387,Bosnia and Herzegovina,12:04:15,-144.001787,Nepali,ko,3066,1989-03-31T00:55:36,Lutz Inc,dolore.ppt,Aarau,1997-09-24,$605.31,f1:e1:b3:2e:e2:16
CH,laptop-72.studer.net,-8.5438545,Australia,22:29:12,112.150734,Sardinian,ga,99031069,1982-09-28T18:42:07,"Rüegg, Bosshard and Steffen",voluptatum.webm,Steffisburg,1979-12-13,"$9,783.13",ac:74:bc:92:7b:bd
CH,email-42.sutter.com,85.575714,Iraq,14:44:53,-28.510760,Avestan,sq,466966273,1989-02-21T20:49:10,Zürcher-Hess,voluptatem.json,Plan-les-Ouates,2011-08-17,$584.45,73:81:6a:34:c8:e7
CH,laptop-35.probst-lustenberger.com,-43.563067,Indonesia,00:44:37,59.405728,Somali,mhr,7737,1986-08-04T13:31:00,"Benz, Betschart and Tobler",impedit.js,Arth,1982-07-13,$5.38,c8:49:e8:b4:5b:0b
CH,email-69.hofmann.com,-62.2637455,Indonesia,23:32:06,52.013952,Corsican,cv,6,2014-06-30T11:25:57,Eugster PLC,ea.gif,Vernier,2020-11-18,$5.78,89:af:7b:7c:02:af
CH,lt-33.schwarz-steffen.com,86.2138385,Bhutan,19:35:59,-132.861247,Pushto,ht,179019378,2009-06-29T19:56:33,Schweizer-Walder,et.mp3,Nyon,1985-03-11,$4.82,23:f9:77:d9:30:13
CH,db-29.steiger.org,52.995224,Mauritania,13:26:12,40.436753,"Sotho, Southern",ha,8175459,1981-06-02T12:57:00,"Ott, Steffen and Wüthrich",soluta.json,Illnau-Effretikon,1983-07-03,$912.82,cd:57:35:9a:b7:7d
CH,web-80.hasler-stutz.net,-30.307158,Sweden,18:04:16,105.997411,Japanese,gv,5,2001-09-07T13:59:46,Knecht Inc,nostrum.flac,Nyon,1991-05-10,$14.85,10:f8:89:c1:67:f7
CH,desktop-03.forster.biz,-66.2973825,Venezuela,00:51:06,4.535678,Hindi,yue,25455181,1991-09-04T06:05:09,"Lang, Sidler and Frei",sequi.mp3,Lancy,1980-11-08,"$71,766.90",e8:c1:51:2e:89:97
CH,srv-16.buhlmann-michel.com,-82.459664,Guinea-Bissau,12:29:16,146.956312,Sichuan Yi,sk,51425040,2005-05-04T17:36:09,"Wettstein, Bieri and Fehr",eius.html,Horw,2014-01-10,$36.71,37:e4:67:e5:ec:92
CH,srv-15.beck.com,-43.386141,Croatia,23:39:23,69.078498,Hausa,sd,9004077,2019-09-25T06:46:30,Hirt PLC,qui.ods,Brig-Glis,2001-09-23,"$65,223.37",0d:e0:55:9d:bc:c2
CH,lt-85.amrein.com,-77.313948,Mongolia,15:13:46,-149.661624,Bosnian,vi,8911,1989-10-12T05:09:51,Rey Group,nihil.avi,Burgdorf,2020-08-21,$97.24,17:28:7b:e9:8c:68
CH,desktop-85.hafner.info,44.142421,Czech Republic,00:46:44,75.383159,Tajik,ti,82608,2015-11-08T18:12:04,Walter-Favre,quibusdam.mp3,Val-de-Ruz,1988-11-09,$33.55,08:97:e3:48:75:32
CH,desktop-79.wagner-bosshard.net,19.887820,Cuba,20:46:51,123.093949,Northern Sami,ts,752,1973-01-01T02:22:29,Studer Group,natus.key,Altstätten,1980-02-20,"$6,488.79",23:e9:ca:69:73:b7
CH,web-90.hartmann.com,75.439323,Bahrain,08:23:41,-96.835871,Cree,de,5,2006-08-28T16:55:07,Fuchs-Studer,sequi.pdf,Muttenz,2000-06-24,"$76,016.16",70:02:56:aa:a3:25
CH,db-67.luthi.com,1.3479715,Kiribati,02:27:09,-54.185386,Tagalog,pt,1158146,2017-06-03T21:27:50,Bauer Ltd,voluptatem.mp4,Ittigen,2022-09-25,$98.57,2c:a0:90:2a:72:92
CH,web-87.wehrli.com,11.6923025,Iceland,19:19:30,176.149127,Rundi,ru,56357340,1980-09-27T05:30:28,"Frei, Hofmann and Roos",minus.csv,Neuenburg,1985-04-25,$2.03,b3:5a:08:7b:be:53
CH,web-32.favre-hofstetter.com,38.2344085,Armenia,01:29:53,-144.875523,Hindi,os,2008,1971-10-28T19:14:07,Stucki and Sons,accusamus.wav,Kriens,1978-05-10,"$7,130.39",ba:d7:b3:43:28:6b
CH,email-79.stucki.info,3.578018,Sierra Leone,21:08:02,3.627974,Pushto,ayc,8724,1974-10-09T05:38:08,Felber-Friedli,quae.tiff,Morges,2014-02-11,$5.16,47:45:9f:58:8f:f2
CH,laptop-47.roos.info,18.2502495,Austria,11:54:54,148.351041,Telugu,ku,88834,2013-11-22T13:58:40,Wagner-Bolliger,quasi.png,Bassersdorf,1993-05-18,"$8,009.79",9c:78:7a:3e:21:f6
CH,laptop-78.knecht.com,-7.663232,Barbados,16:36:27,92.559766,Avaric,ku,4,2004-08-21T05:14:45,"Stettler, Winkler and Grob",odit.html,Binningen,1977-07-05,$204.35,c2:67:9e:ca:b2:72
CH,web-74.meili-eugster.com,62.621267,New Zealand,18:19:57,-147.737492,Galician,mk,4,1999-11-29T04:53:25,Bühler-Lustenberger,deleniti.flac,Urdorf,1981-04-14,"$55,336.12",75:a2:7c:df:dc:00
CH,web-45.scheidegger-wettstein.org,-64.481385,Serbia,08:33:54,179.001219,Haitian,ha,331651969,1996-10-10T23:03:58,"Moser, Walder and Widmer",sapiente.flac,Maur,1998-01-16,$87.90,6b:4f:0d:df:dc:ed
CH,email-68.schmid.biz,-29.9323025,Mongolia,15:40:18,47.401566,Welsh,tk,3750,1996-07-09T03:39:38,Suter and Sons,hic.css,Vevey,1990-01-15,$39.93,75:7a:ea:88:6f:21
CH,laptop-60.imhof-ferrari.biz,-72.015096,Burundi,12:57:30,142.623921,Fulah,ha,14,1972-11-09T11:13:08,Hofstetter and Sons,nam.avi,Oftringen,1998-03-10,$0.79,3e:ee:d0:f4:9a:0a
CH,laptop-37.bolliger.com,-48.746396,Estonia,20:53:09,-140.348052,Bashkir,st,3971,1975-10-09T15:23:31,Kuhn-Forster,odio.jpeg,Zollikon,1990-05-31,"$9,778.84",3b:2a:7c:6e:86:30
CH,db-31.probst.com,-71.7711655,Moldova,17:06:42,-158.923192,Pushto,sw,601312716,1994-07-05T12:11:30,Schoch-Schneider,excepturi.mov,Dübendorf,1986-05-14,"$77,510.49",73:43:b4:73:05:d9
CH,email-48.frick.info,11.3314575,Montenegro,16:46:06,-30.566075,Esperanto,mr,8032,1972-07-24T18:54:55,Wirz-Lehmann,animi.mp3,Chur,2003-06-30,"$93,278.72",62:89:ba:12:dd:55
CH,lt-71.buhler.com,7.287547,Eritrea,16:39:11,-140.008920,Azerbaijani,nan,45,1972-09-30T22:24:21,"Hafner, Lustenberger and Gasser",mollitia.html,Lenzburg,2005-11-24,"$5,085.49",c5:93:e5:4b:78:fe
CH,laptop-51.probst.com,18.3383305,Afghanistan,08:56:27,144.202580,Swedish,id,636584,1980-10-10T13:50:07,Peter PLC,vel.flac,Solothurn,2017-02-20,$5.11,5d:25:8e:a8:69:a7
CH,lt-79.ernst.com,71.016381,Saint Vincent and the Grenadines,10:05:46,18.332314,Azerbaijani,fo,988723,1982-12-20T22:41:16,Meier Ltd,provident.flac,Neuenburg,2014-12-02,$290.87,54:d9:eb:17:0a:4a
CH,laptop-62.schmid-luscher.net,-24.735483,Russia,11:43:12,81.792913,Uighur,fi,27,1972-10-05T04:56:03,Wirth PLC,saepe.webm,Versoix,2008-02-03,$2.18,5d:7e:6a:6b:77:d6
CH,email-45.giger-huber.info,14.3180595,Cyprus,21:30:05,-105.168718,Maltese,mi,46,1975-03-21T00:19:26,Merz-Schweizer,iusto.wav,Emmen,1975-11-19,"$1,276.39",04:c9:64:b4:13:d1
CH,lt-53.sutter.com,-85.584630,Lesotho,05:52:42,168.184056,Slovenian,cv,1735582,1970-07-28T01:24:18,Schmidt Ltd,iste.webm,Kriens,1988-05-27,$61.09,08:68:43:ed:c5:3f
CH,laptop-45.thommen-steinmann.com,-14.6608045,Bahamas,17:45:58,104.697122,Swedish,mhr,53457018,2007-06-20T01:30:59,"Schwab, Portmann and Ziegler",provident.mp3,La Chaux-de-Fonds,2014-10-22,$29.46,f3:a5:88:50:a4:7c
CH,lt-00.portmann-kaser.com,-58.8679545,Mexico,19:48:04,152.968031,Igbo,tt,354,2020-08-27T06:15:33,Wirz Group,dolor.wav,Zollikon,1981-12-05,$311.04,37:23:ff:14:ea:9d
CH,desktop-81.zollinger.biz,54.6610005,Palestine,19:20:28,-174.867536,Chinese,fi,1,2013-03-08T12:19:18,"Zimmermann, Stutz and Marti",animi.avi,Pratteln,1978-11-06,$609.46,9d:18:b6:3a:e1:60
CH,srv-98.winkler.net,-82.6650395,United Arab Emirates,06:53:19,-57.619362,Manx,lg,35996639,2021-06-26T05:25:11,Schweizer Ltd,ad.mov,Payerne,2003-03-27,"$8,517.17",d0:88:88:a6:8b:bb
CH,web-32.gloor.org,84.5363115,Nigeria,11:40:13,86.359221,Amharic,eu,1,1999-08-29T06:06:21,"Schärer, Lustenberger and Sidler",officiis.docx,Le Grand-Saconnex,2023-02-04,$729.64,0a:d7:0b:b0:58:79
CH,web-70.weber.com,-47.5403885,Republic of Ireland,22:17:07,-57.661343,Korean,mi,21432,2016-04-06T20:26:55,Suter Group,odit.csv,Birsfelden,2003-06-18,"$1,253.62",a9:47:44:d3:ef:ee
CH,desktop-78.widmer-zehnder.com,64.9021605,Nauru,11:09:55,-46.184473,Croatian,kk,12844234,1987-05-06T13:39:33,Stauffer PLC,iusto.mp4,Flawil,1975-04-03,$913.45,3b:c9:bb:d9:70:29
