language_name,file_name,mac_address,city,language_code,country,latitude,longitude,time,timezone,date,iso8601,hostname,date_time,random_number,pricetag,company
Somali,lustig.jpeg,a9:7f:e9:09:81:d4,Lüdenscheid,uz,Guinea,-42.1918525,-60.617096,13:07:15,Europe/Malta,1981-03-16,2013-04-27T04:27:11,laptop-97.mitschke.com,1995-12-20 18:10:12,2379,"9.418,35 €",Weimer Mülichen GmbH & Co. KG
Czech,Pferd.jpeg,cd:65:b3:5f:c9:2a,Main-Höchst,zu,Chile,-29.7963985,34.191510,00:34:41,Africa/Windhoek,1999-03-24,1971-07-08T15:28:38,db-01.beckmann.de,2023-04-03 13:20:25,44146556,"9.900,98 €",Pechel
Portuguese,Sache.bmp,9b:ea:b5:59:66:71,Norden,sl,Senegal,41.908397,-99.989879,11:14:45,Asia/Phnom_Penh,1984-07-17,2002-07-11T20:52:18,desktop-87.trapp.com,1988-04-06 00:05:20,5600933,"98.557,59 €",Fritsch KG
Pali,Arzt.png,dc:8c:9a:17:65:3c,Garmisch-Partenkirchen,br,Vanuatu,-58.544934,64.832161,09:52:53,Africa/Nouakchott,1996-04-02,1984-11-05T22:03:51,srv-92.schleich.de,1973-03-04 15:38:41,6771,"4,37 €",Löffler GbR
Avestan,ganz.mp4,ed:83:fe:b2:e5:1b,Zerbst,iw,Kenia,-13.246839,51.382852,13:53:39,Africa/Bangui,1971-02-11,1972-11-01T07:43:34,db-95.dobes.de,1977-07-26 22:35:04,65010,"83.108,18 €",Ackermann
Northern Sami,die.avi,55:af:47:ce:47:08,Duderstadt,tg,Martinique,-2.407966,-71.243505,00:28:09,Asia/Kuwait,1973-06-23,2017-03-03T10:16:27,lt-44.roerricht.de,1977-08-12 04:58:57,812098,"3.939,51 €",Davids
Avestan,den.bmp,67:29:c4:76:66:82,Wismar,my,Svalbard und Jan Mayen,75.9046225,167.994247,09:47:29,Africa/Nairobi,2022-08-26,2005-12-28T18:13:30,desktop-00.schenk.de,1984-07-03 15:31:52,9,"732,59 €",Köster
Luba-Katanga,schon.doc,5b:50:ba:c1:61:f0,Dinslaken,id,Armenien,-59.711588,56.164268,07:55:33,Asia/Bishkek,1981-03-30,1978-04-28T16:00:41,desktop-56.gierschner.de,2011-10-09 21:42:18,58341440,"2.354,80 €",Müller Lachmann GmbH
Wolof,viel.wav,14:8f:9f:3d:6f:ca,Northeim,pt,Samoa,-13.2970675,116.149032,06:03:52,Asia/Beirut,1981-09-04,1984-01-10T20:20:02,laptop-97.zahn.de,1987-08-01 08:12:00,4521505,"1,04 €",Koch II GmbH
Bosnian,war.webm,4a:6d:65:1f:63:9f,Burglengenfeld,de,Ukraine,79.3089665,-112.296232,15:33:54,Africa/Khartoum,1988-05-08,2012-11-29T11:23:16,lt-35.schacht.de,2004-08-06 16:45:36,52855,"57.693,18 €",Carsten
Hindi,steigen.wav,27:bf:90:4a:2e:9a,Northeim,raj,Westsahara,86.206383,-100.738658,09:35:49,Pacific/Palau,1996-10-04,2004-03-18T03:10:28,db-79.atzler.net,2003-01-10 08:05:55,9,"8,06 €",Seifert Kraushaar GmbH
Fijian,jung.avi,c1:0e:fd:be:39:89,Greiz,hr,Georgien,-79.4954565,-36.263206,20:21:37,Pacific/Fiji,2022-06-03,1997-02-20T06:04:06,db-13.schleich.de,2001-10-30 16:26:09,46429,"597,96 €",Dussen van Sölzer KG
Yiddish,schenken.mp3,43:0b:58:c0:97:a9,Luckau,lg,Dschibuti,-25.4248545,82.314551,11:54:35,America/Barbados,1972-05-14,2011-08-19T12:48:27,laptop-61.kensy.net,1982-06-11 08:36:07,43,"42,84 €",Hethur
Slovak,frei.css,35:ad:79:fe:d4:e4,Weißenfels,dv,Tschad,-79.3423275,102.669779,08:33:41,America/Argentina/Buenos_Aires,1989-06-17,2007-04-28T10:21:22,web-56.bloch.com,1979-10-21 19:59:02,46840,"1.151,14 €",Berger Davids OHG mbH
Oromo,Geburtstag.avi,c7:85:20:ec:6c:b2,Teterow,ckb,Niederlande,43.541194,26.828501,19:25:29,Asia/Yerevan,2017-02-24,1981-05-06T18:59:14,laptop-93.schlosser.com,1989-02-23 23:44:54,461,"33.210,36 €",Thanel Kade Stiftung & Co. KG
Bislama,Fahrrad.webm,ac:d8:47:82:1f:45,Suhl,de,Angola,58.183427,-74.748591,19:59:27,Europe/Zaporozhye,1984-03-11,1996-10-17T13:23:41,db-92.weihmann.de,2012-06-02 16:08:50,181375518,"37.596,51 €",Martin Thanel GmbH
Galician,tief.jpeg,68:73:f4:b5:c7:1d,Amberg,fa,Liechtenstein,-10.9757925,83.241350,13:09:20,Africa/Lusaka,1983-06-06,2000-01-30T00:11:52,email-73.jacob.de,1994-08-11 17:49:44,3873546,"4.387,00 €",Weinhold KG
Nauru,Abend.flac,c6:fa:75:39:8e:4d,Rudolstadt,mhr,Uruguay,24.3903675,-52.878412,17:21:45,Africa/Conakry,2018-12-19,1978-02-26T13:43:00,email-49.schinke.com,1993-10-20 12:22:14,952,"19.905,45 €",Bolzmann
Ojibwa,langsam.tiff,1c:9e:70:9f:a3:d8,Herford,bho,Barbados,-68.2250275,-144.429235,02:20:37,America/Paramaribo,2015-09-12,1971-05-18T08:01:25,desktop-18.kambs.de,2018-05-30 09:23:52,5993,"75,49 €",Wieloch
Kurdish,dir.mp3,b0:fa:b9:51:c8:de,Hersbruck,zh,Sonderverwaltungszone Hongkong,-10.727925,95.074264,09:09:55,Atlantic/Madeira,2007-09-06,1984-05-13T04:52:15,srv-86.ehlert.de,2005-07-07 06:14:06,4,"32.832,76 €",Wagenknecht Kitzmann e.V.
Breton,Küche.wav,b7:d7:9e:26:ce:bb,Kassel,ti,St. Martin,32.6672035,-2.294951,15:30:28,Europe/Paris,2008-07-05,2007-11-12T00:59:49,srv-28.ernst.org,1989-05-16 12:57:27,44526739,"93.196,71 €",Roht Döring GmbH
Hausa,packen.avi,3b:2a:80:38:eb:1d,Rudolstadt,xh,Indonesien,78.0897415,59.030998,04:00:16,Pacific/Port_Moresby,2022-09-02,1970-09-17T12:34:51,email-10.hettner.de,2006-12-28 21:45:54,688579,"28,95 €",Renner
Ganda,bin.xlsx,1c:0d:b8:23:05:00,Bremen,st,Lettland,-73.9139575,-21.601669,05:05:43,Europe/Vilnius,1998-10-25,1993-10-11T01:31:33,db-79.schmidtke.com,1993-12-12 20:24:57,6,"42.332,41 €",Neureuther AG
Kinyarwanda,Fisch.numbers,a6:a9:4e:16:0e:f2,Lübben,az,Grönland,-73.7417635,-45.609574,02:37:34,America/St_Kitts,2009-10-20,1996-12-16T10:41:03,lt-35.kraushaar.de,1972-05-14 18:10:42,15354,"238,79 €",Geisler GmbH & Co. KG
South Ndebele,gewinnen.avi,79:ac:d5:08:13:78,Melle,ky,Malta,-57.4335965,-88.920406,12:43:58,Africa/Libreville,2019-11-06,1998-05-07T20:17:38,srv-40.heidrich.de,2019-03-20 21:23:36,390259,"119,58 €",Hartung Fritsch KGaA
Haitian,andere.tiff,e7:56:79:05:6e:ed,Hannover,li,Alandinseln,79.8488835,-41.325261,00:34:33,America/Port_of_Spain,2015-02-10,1999-08-19T16:03:00,web-24.steckel.com,1978-12-16 16:53:04,444,"3.224,46 €",Henschel OHG mbH
Nepali,Winter.jpg,e6:08:84:5a:94:9e,Augsburg,cmn,Sonderverwaltungszone Hongkong,57.834318,60.410650,06:30:03,Asia/Magadan,2002-02-07,2014-05-03T12:48:41,desktop-97.davids.de,1999-10-23 15:57:37,28,"90,46 €",Zänker AG & Co. OHG
Basque,Pferd.txt,21:f0:77:be:ff:b1,Monschau,sw,Malta,26.6777655,135.784707,10:50:25,Asia/Tbilisi,1981-12-25,1993-04-18T04:06:30,email-60.karz.org,1985-10-30 00:46:19,56963663,"1,30 €",Mohaupt Döring KG
North Ndebele,heraus.pptx,bb:10:51:2b:81:aa,Eckernförde,wae,Palau,89.4054465,-16.638894,05:08:50,America/St_Lucia,1972-08-11,2002-05-22T20:47:03,laptop-92.krebs.de,1992-05-01 06:39:25,436724912,"6.627,22 €",Beckmann AG & Co. KGaA
Walloon,rennen.png,42:8b:30:72:05:03,Genthin,kk,Norwegen,-22.208150,4.438593,07:25:28,Europe/Skopje,1975-01-30,1978-04-01T10:30:45,desktop-43.gertz.de,2017-06-27 22:53:54,530,"49.951,23 €",Sorgatz
Samoan,Spaß.json,25:b6:ed:56:2e:b8,Fulda,kk,St. Kitts und Nevis,79.7753965,78.857300,09:55:12,Pacific/Efate,2017-03-31,1979-12-28T12:39:12,desktop-89.schulz.com,1994-05-30 10:23:15,399092165,"26,82 €",Hiller
Turkish,Teller.jpeg,92:f5:17:99:1f:d4,Olpe,lzh,Armenien,1.8507205,19.569057,00:06:42,Europe/Vatican,1982-03-20,1976-08-05T01:30:17,email-91.loechel.com,1995-09-07 19:46:17,33944779,"58,47 €",Bähr GbR
Bashkir,seit.bmp,45:e4:ef:0b:0a:4b,Bersenbrück,ti,Kiribati,29.792997,-30.055377,07:15:37,Asia/Baku,1975-05-30,1995-10-22T22:53:55,lt-42.etzler.com,2001-06-02 20:38:11,87,"92.586,30 €",Wulf AG
Tajik,haben.mp3,e2:ae:e9:c4:de:cf,Duderstadt,mag,Argentinien,45.7808335,81.970093,04:09:36,Africa/Kigali,1978-01-31,2000-10-13T13:58:19,web-20.mosemann.org,2010-06-20 10:11:30,97,"78,00 €",Löffler AG & Co. KGaA
Ewe,Leute.pdf,49:6b:87:02:c3:9f,Goslar,fa,Belize,36.790626,-174.590986,16:31:13,Europe/Bratislava,2004-11-11,1987-05-21T13:27:16,srv-72.werner.net,2023-07-11 05:07:23,459,"64.406,73 €",Paffrath e.V.
French,Eltern.mp3,df:50:6a:60:0a:ab,Diepholz,nr,Thailand,67.291172,34.945101,13:27:33,Pacific/Kiritimati,2005-08-26,2016-08-05T07:12:48,desktop-51.geisler.com,1989-02-09 20:04:37,420229096,"697,11 €",Zobel Stiftung & Co. KGaA
Interlingua,warum.key,8f:9e:a6:56:cc:94,Stade,tig,Monaco,87.2044585,-66.950834,12:27:02,America/St_Kitts,2017-11-22,2003-05-17T19:43:44,desktop-05.binner.com,1994-01-24 04:46:07,4,"11,14 €",Ackermann KG
Galician,drei.css,46:62:72:c1:28:42,Kyritz,sq,Malaysia,50.6839185,-8.250670,06:00:19,Asia/Baghdad,2014-12-02,2007-10-06T13:15:47,lt-43.davids.org,2015-04-12 03:15:34,3084,"23,52 €",Martin Köster GmbH & Co. KGaA
Breton,wer.css,cf:00:07:cb:49:e6,Scheinfeld,dv,Senegal,-49.5713665,179.416673,12:05:56,Africa/Monrovia,1982-10-14,2002-05-08T00:04:25,laptop-16.jaentsch.com,1974-02-25 10:47:14,3,"825,33 €",Fechner
Lithuanian,damit.js,d3:6a:16:05:2d:7c,Kulmbach,sd,Westsahara,73.023773,138.508585,13:43:17,Asia/Baghdad,2001-09-07,1991-07-05T06:54:12,email-79.briemer.com,1973-09-13 02:47:58,3553880,"1,58 €",Geisel Winkler AG
Fulah,Vogel.mov,a6:14:a8:68:9f:3c,Hofgeismar,fa,Marshallinseln,34.3293105,-82.688064,10:29:23,Europe/Belgrade,2022-01-02,1971-05-12T16:38:14,db-73.caspar.com,1982-08-05 15:47:30,10469,"601,12 €",Margraf
Nepali,tot.wav,88:31:37:ff:93:ba,Miltenberg,ia,Kaimaninseln,-33.980639,80.154523,23:39:40,Europe/Budapest,1986-06-09,1974-01-14T09:45:50,desktop-81.kaester.org,1997-09-02 07:52:02,17,"693,09 €",Schottin KGaA
Dzongkha,Haus.csv,b2:e9:a2:43:4f:95,Hagenow,rw,Grönland,24.4030905,170.270963,15:22:29,Pacific/Guadalcanal,1975-01-18,2021-04-09T11:08:54,srv-38.briemer.de,2000-06-07 14:08:44,250,"18,34 €",Trommler
Gaelic,verstecken.mp4,e2:38:90:47:ac:6a,Konstanz,ff,Puerto Rico,72.6821225,161.429427,21:49:12,Africa/Kampala,2017-05-11,2016-12-18T23:58:45,desktop-55.wohlgemut.com,1974-10-06 07:48:50,152420069,"61,03 €",Junitz Koch e.V.
Albanian,ganz.mp4,4f:68:25:7a:89:7f,Bersenbrück,ko,Aserbaidschan,-32.149901,-107.492747,07:52:16,Europe/Minsk,1981-05-08,2004-07-22T16:01:31,web-71.kostolzin.net,2018-03-05 13:56:34,3203,"4.139,44 €",Ebert KG
Breton,schlafen.wav,83:65:25:cf:81:46,Dieburg,he,Mayotte,55.6541045,29.627073,04:26:55,Africa/Abidjan,1976-06-10,2023-05-19T04:22:02,desktop-00.salz.com,2012-05-08 21:09:17,97792584,"2,65 €",Bender Mülichen AG & Co. KG
Norwegian Nynorsk,Freund.mp3,6a:81:f2:89:2e:15,Wolgast,mni,Bahrain,8.4474095,-67.822642,12:44:36,America/Havana,1978-06-24,1974-05-27T04:30:30,srv-04.wiek.org,2007-03-31 22:34:29,66,"4.535,12 €",Stiffel Gotthard AG
Ndonga,finden.tiff,e5:c6:7a:87:d7:51,Pegnitz,sc,Uganda,-85.5657255,-167.081537,16:46:14,Asia/Tashkent,1974-10-11,1983-10-14T08:54:55,laptop-11.drubin.de,2004-07-22 21:59:03,524,"85.118,77 €",Wilmsen Trubin GmbH & Co. KGaA
Fulah,kam.csv,30:77:60:26:bd:3a,Eggenfelden,sl,Saudi-Arabien,20.1712325,97.362825,06:04:21,Asia/Ashgabat,1995-07-13,1988-09-10T01:21:05,db-41.auch.com,2002-08-27 19:16:51,159,"69,54 €",Caspar Schäfer e.V.
Indonesian,weiß.mov,7b:09:4e:f6:0f:5f,Eisenhüttenstadt,cv,Simbabwe,-71.1031025,-59.154113,14:09:22,Atlantic/Reykjavik,1995-06-06,2004-12-17T02:07:06,db-51.doerr.de,1996-04-28 08:11:19,994,"7,22 €",Werner Dörschner AG
Bengali,rechnen.json,6f:ee:f4:50:0c:c0,Pritzwalk,dv,Kap Verde,11.979045,-159.067906,22:44:47,Africa/Accra,1976-04-10,2009-12-03T05:55:06,srv-40.ruppert.de,2016-09-16 10:54:58,2148453,"94.100,99 €",Renner GmbH & Co. KG
Inuktitut,klettern.txt,a2:79:c2:11:e1:1f,Bautzen,yo,Südafrika,65.3766695,123.465803,16:00:58,Europe/Sofia,2011-03-24,2012-03-06T01:12:19,laptop-53.bohlander.org,2019-07-29 13:49:54,83381763,"4.069,45 €",Kruschwitz
Avaric,aber.mp4,3f:22:4a:f4:bb:ba,Brand,gez,Ägypten,-46.752020,9.587319,19:46:23,Africa/Bangui,2008-07-23,1973-04-13T14:41:01,laptop-31.mentzel.de,1991-11-20 21:10:02,713,"741,90 €",Zorbach GmbH
Divehi,lachen.gif,5c:97:7b:94:3d:1a,Spremberg,nso,Gibraltar,-85.664372,147.532436,21:31:22,Africa/Porto-Novo,1988-09-08,1987-12-05T16:10:43,srv-54.eimer.org,2023-06-10 18:45:57,82278108,"1.950,49 €",Schuchhardt
Afar,heiß.flac,da:3a:7b:43:e3:75,Schwäbisch Gmünd,kk,Demokratische Volksrepublik Korea,-67.652859,92.750826,16:25:47,Pacific/Guadalcanal,1975-06-11,1989-09-24T11:13:46,email-65.gotthard.net,1997-12-12 10:35:27,73461,"1.780,68 €",Karz
Luba-Katanga,her.csv,88:27:58:e9:2a:9b,Stadtsteinach,my,Litauen,17.880752,166.733876,21:12:25,Asia/Katmandu,1994-03-01,2023-05-06T04:14:59,desktop-83.baehr.org,1973-02-23 18:48:41,42459382,"803,23 €",Killer Davids GmbH
Tswana,vor.wav,c6:39:82:3b:fd:fa,Calau,fy,Chile,70.7833525,-16.907823,09:31:16,Africa/Nouakchott,2015-07-26,1990-10-26T23:27:23,db-47.anders.com,2012-04-29 11:30:00,683615,"24.588,18 €",Rust
Fijian,der.bmp,90:d6:c2:a8:08:93,Ilmenau,hi,Bolivien,74.9800965,-100.453450,18:16:18,America/St_Vincent,1992-04-21,2016-03-21T15:34:11,lt-51.schinke.com,2001-10-17 02:32:37,890120,"41.924,23 €",Finke AG & Co. OHG
Aymara,können.css,11:4e:40:85:0a:af,Cuxhaven,bg,Irak,67.0063275,-90.406755,10:32:21,Africa/Niamey,2017-09-18,1999-02-03T11:05:38,web-77.hofmann.de,1984-06-08 22:46:14,291395997,"16,46 €",Pruschke AG
Ndonga,langsam.png,a4:73:fa:50:91:7f,Schleiz,es,Wallis und Futuna,-88.813452,69.574111,19:52:52,Asia/Saigon,1996-11-16,1971-04-01T07:07:54,lt-21.kreusel.de,1979-11-22 17:19:34,340082,"52.549,97 €",Margraf GbR
Avestan,dazu.key,bf:c3:61:1d:b0:ad,Bayreuth,tk,Burkina Faso,-21.429448,-158.064967,16:29:17,Europe/Vaduz,2009-08-15,1979-11-14T11:53:40,desktop-57.wilmsen.net,1992-01-14 20:28:11,1634366,"4,03 €",Benthin GmbH
Herero,Wort.js,69:f1:c9:4f:8a:f4,Schwarzenberg,brx,Vereinigte Staaten,12.149780,96.888687,03:12:26,Africa/Malabo,1999-02-14,1975-04-24T22:37:48,laptop-97.koehler.de,2014-09-14 23:36:42,91263,"4,13 €",Bolander Wende KGaA
Shona,sofort.mp3,2f:17:6b:f2:ea:85,Angermünde,csb,Madagaskar,-59.197065,149.565345,04:11:52,Asia/Seoul,2006-06-18,1977-05-16T08:29:05,db-13.hofmann.de,2001-02-03 21:00:33,98526,"35,42 €",Hendriks Mohaupt GmbH
Fijian,vier.mov,79:71:46:06:b6:cb,Burglengenfeld,eo,Guam,-37.312671,71.641733,01:24:22,Asia/Bishkek,1980-09-08,1996-05-02T06:26:46,web-18.krein.de,1972-09-05 05:39:51,49206,"64,59 €",Rudolph Röhrdanz GmbH
Ido,denn.mov,89:4c:90:ba:81:e2,Ahaus,unm,Thailand,57.3906215,-116.307673,03:33:03,Pacific/Port_Moresby,2000-07-02,1998-12-24T17:36:26,web-82.langern.de,1992-01-17 23:36:42,9714,"251,59 €",Hübel Fliegner Stiftung & Co. KGaA
Croatian,hier.html,24:56:bd:2b:69:c6,Warendorf,aa,Laos,80.293439,-33.882805,19:31:33,Asia/Dhaka,2008-05-25,2010-04-10T03:33:26,laptop-93.conradi.net,1980-09-28 01:19:27,1995,"0,30 €",Hertrampf Stiftung & Co. KGaA
Norwegian,See.flac,21:74:f4:28:88:ce,Fulda,om,Äquatorialguinea,53.648794,-1.625258,01:42:17,Pacific/Tongatapu,2007-08-16,1971-04-29T12:45:06,email-41.radisch.net,2000-09-24 17:12:56,51,"8,01 €",Sauer
Ganda,sofort.jpg,98:43:57:51:56:23,Ansbach,niu,Ruanda,-41.450731,-128.452539,14:04:06,Africa/Bangui,2014-08-18,1972-07-01T05:35:26,srv-90.rohleder.de,2018-06-29 19:40:26,2,"77.602,43 €",Weimer
Aragonese,blau.xls,36:36:a5:58:95:ef,Rehau,wal,Finnland,-76.148411,-9.410547,20:00:06,Africa/Khartoum,2008-04-22,2001-11-24T12:20:07,web-02.trubin.de,2022-04-23 03:54:25,27229696,"83,06 €",Schleich Tintzmann GbR
Turkish,ganz.pdf,bc:7a:bc:4e:67:4d,Stade,ayc,St. Helena,-76.723875,72.917604,00:05:13,Africa/Niamey,2015-06-14,1991-12-23T09:57:15,email-17.stahr.net,1993-12-22 18:55:47,8857,"263,59 €",Matthäi AG
Lao,kurz.xls,28:d9:9c:d8:01:a5,Badoberan,or,Haiti,68.019218,-173.644226,18:02:04,Pacific/Nauru,2006-11-28,2016-05-30T19:23:53,laptop-47.werner.com,1993-04-14 05:25:50,376298,"25,47 €",Heidrich Bonbach GbR
Nauru,fallen.mov,41:59:a9:60:c9:fb,Tübingen,bg,Simbabwe,58.418276,-172.940675,03:04:58,Africa/Cairo,1998-02-27,2004-12-01T07:11:32,laptop-30.ruppert.de,2015-01-17 22:52:36,3034,"6,38 €",Ernst GbR
Slovenian,Oma.wav,5d:b9:9a:ff:ed:1a,Bogen,shs,Polen,-4.2647745,-113.902379,14:35:27,Europe/Stockholm,1975-04-07,2001-03-15T12:17:54,db-39.reuter.de,2015-01-22 17:16:00,3860909,"18.568,33 €",Jacob
Norwegian Nynorsk,nah.jpg,6a:51:e6:e1:93:62,Waren,or,Simbabwe,44.1776025,-141.241418,11:27:43,Europe/Amsterdam,2021-11-01,2018-02-26T02:38:30,db-85.heidrich.com,1971-06-06 01:10:29,689006,"5.373,66 €",Girschner GmbH
French,Abend.gif,c9:a1:69:ba:30:2d,Merseburg,ckb,Ruanda,-12.037823,-64.429926,01:26:04,Europe/Tirane,2007-08-21,1993-09-25T09:34:30,desktop-01.wesack.de,2011-07-28 16:44:01,5555,"7,96 €",Henck
Haitian,uns.mp4,a2:47:37:14:29:34,Osterburg,sl,Malediven,-50.716880,171.115242,18:02:07,Asia/Jerusalem,2008-09-27,1983-05-17T15:07:33,desktop-72.zobel.de,1983-09-11 03:51:32,3,"958,48 €",Dowerg AG & Co. OHG
Igbo,neu.docx,56:dc:cd:b4:f3:41,Wolfratshausen,sd,Guatemala,-53.3500395,49.421649,18:11:16,Africa/Asmera,1986-09-11,2012-01-05T18:30:16,web-26.aumann.com,2013-07-22 21:37:50,9973,"25.792,57 €",Wilms
Belarusian,Brief.mov,01:e3:44:6a:db:e1,Bayreuth,lb,Aruba,37.597798,-169.524683,16:46:36,Asia/Choibalsan,2007-12-26,1988-11-07T10:08:32,laptop-48.budig.de,2017-10-28 22:48:06,49392230,"54.615,18 €",Henk Naser GmbH
Divehi,gleich.txt,ec:fa:08:9e:05:26,Witzenhausen,ka,Argentinien,1.6637155,100.594845,08:21:23,Asia/Thimphu,2011-05-21,2023-02-26T16:08:56,lt-43.stiebitz.de,1980-03-19 01:07:23,729197939,"8,55 €",Pölitz
Ido,Name.jpg,aa:f3:d3:14:11:92,Perleberg,wae,Gibraltar,-79.324242,-0.280266,17:42:14,Europe/Vatican,1971-07-15,1985-12-21T16:23:08,web-63.hentschel.com,1994-04-13 22:32:56,2219444,"5.473,57 €",Beer
Hebrew,baden.wav,76:bc:60:fc:c7:b6,Dachau,unm,Kenia,-89.569581,-19.582779,13:19:03,America/Antigua,2021-06-28,1977-01-30T11:19:21,desktop-95.hermighausen.com,1984-01-06 03:42:37,82891056,"598,38 €",Tintzmann e.V.
Manx,werfen.wav,bc:b5:16:e4:c7:2d,Mettmann,lt,Honduras,-20.342835,124.870533,12:54:37,America/La_Paz,1991-11-17,2010-06-06T22:21:20,web-47.hofmann.de,2005-01-07 22:31:38,8498681,"42,33 €",Kramer
Faroese,fertig.css,55:5e:b9:05:94:5f,Amberg,mt,Niue,56.1015255,-23.199745,07:20:08,Asia/Vientiane,1980-02-26,1974-02-20T19:31:40,laptop-80.trubin.com,2018-11-12 21:00:31,21580497,"4,07 €",Werner Pechel AG
Oromo,Woche.bmp,81:7b:e5:63:d1:e0,Kleve,ss,Belgien,-37.240470,138.827417,00:08:46,Pacific/Fiji,2016-04-11,2019-01-01T08:14:08,lt-85.moechlichen.de,1987-10-11 17:44:36,603234507,"4,51 €",Jessel Kohl e.V.
Corsican,ruhig.json,13:c0:4a:59:cb:7d,Oberviechtach,ar,Russische Föderation,-77.883646,10.061936,09:33:39,Africa/Malabo,2005-07-28,2022-11-23T22:20:27,lt-96.schaaf.org,1981-06-30 04:21:13,2269,"5,55 €",Knappe
Kannada,ruhig.key,c3:6b:40:b4:5f:35,Lichtenfels,hy,Lesotho,16.640477,-165.615413,07:45:47,Pacific/Tongatapu,2006-11-05,1987-06-20T16:48:11,lt-66.adolph.de,1978-07-23 04:29:25,47435999,"12.088,99 €",Ullmann
Romansh,schön.jpg,e4:8c:ad:bd:5e:9f,Schwäbisch Hall,cmn,Demokratische Volksrepublik Korea,61.1539445,-44.725567,18:52:25,Africa/Maputo,1980-06-18,1989-06-15T17:57:13,email-07.trapp.org,1990-06-24 18:03:00,36,"52.939,47 €",Benthin Kensy GmbH
Aragonese,im.avi,74:f9:29:43:25:c1,Schweinfurt,pt,Marshallinseln,-7.886503,96.100278,17:20:37,Asia/Brunei,1976-09-27,1997-06-07T00:07:03,web-09.heidrich.org,1999-10-08 22:40:22,177174,"7.195,61 €",Heser GmbH
Urdu,neu.webm,ae:a5:3d:05:97:41,Oranienburg,ik,Malawi,-79.708928,-15.384779,06:34:33,Africa/Blantyre,2003-09-24,1988-05-10T01:01:17,web-42.aumann.com,2017-01-09 07:53:08,39379,"17,08 €",Albers
Yoruba,holen.flac,86:d7:bd:cf:56:a4,Gransee,lv,Martinique,-18.574493,-95.477905,23:54:29,Pacific/Port_Moresby,1990-05-25,2015-07-23T13:55:03,web-24.suessebier.com,1992-12-08 02:55:18,81,"79,85 €",Lindau Graf GmbH
Italian,Schuh.odt,c3:f6:ac:32:32:7e,Grevesmühlen,km,Spanien,13.570686,141.430275,05:14:41,America/Antigua,1978-03-10,2008-01-18T20:55:52,desktop-43.scholl.de,1981-07-23 21:43:39,158228,"15.094,19 €",Bonbach Spieß OHG mbH
Latin,Wagen.csv,18:1b:dc:16:44:4d,Lübeck,kw,Trinidad und Tobago,-71.199872,-61.433532,03:12:58,Indian/Comoro,2016-06-25,2005-08-26T03:59:32,lt-80.peukert.de,2002-09-20 21:40:10,5943406,"1,08 €",Zobel Hesse GmbH
Somali,schreien.mov,ae:f0:d7:42:8b:2e,Sebnitz,da,Gibraltar,24.156903,-84.026527,12:59:50,Africa/Blantyre,1972-10-15,1997-05-18T21:10:53,laptop-10.groettner.com,1990-02-01 14:01:47,613880614,"9.715,36 €",Eigenwillig AG & Co. KGaA
Romansh,fallen.pptx,95:d3:2d:2a:86:43,Bremervörde,sq,Kasachstan,-71.190911,-155.014657,18:34:22,Pacific/Port_Moresby,1992-04-25,2001-04-30T01:29:38,lt-04.schulz.de,1991-10-08 01:01:36,30741160,"6.054,02 €",Hoffmann
Macedonian,richtig.mov,1d:ce:0b:2a:bb:7d,Berchtesgaden,ff,Dschibuti,-68.234447,38.915324,13:44:17,America/Lima,2017-05-29,2016-07-03T00:49:37,lt-47.klotz.org,1995-03-08 00:44:46,574524,"2,88 €",Wieloch GmbH
Japanese,damit.webm,75:b3:7c:3f:79:ab,Rathenow,ps,Togo,-46.976955,-82.502094,03:47:08,Europe/Stockholm,1998-11-23,2019-01-20T05:31:28,web-87.matthaei.de,1978-04-11 12:58:02,82359493,"77.828,39 €",Trapp GmbH
Japanese,Weg.mov,13:8b:80:a4:01:e4,Amberg,nb,Libanon,36.847674,-62.355793,01:45:06,Africa/Lome,1983-05-10,1982-08-09T21:41:36,laptop-00.hoevel.de,2014-10-29 00:39:36,9,"10,92 €",Gröttner Neuschäfer AG
Kikuyu,wenig.wav,ec:b7:9a:df:d6:b1,Leipziger Land,se,Kroatien,-12.0249205,-15.912665,18:00:15,Asia/Nicosia,1978-11-30,2003-09-10T18:54:03,web-93.buchholz.com,1986-01-05 13:24:21,1911,"115,50 €",Koch II AG & Co. OHG
Irish,denken.pages,1c:52:98:10:88:11,Weißwasser,hak,Venezuela,-40.735345,154.580607,00:25:55,America/Paramaribo,1971-08-11,2021-02-09T03:12:01,srv-45.rogge.com,2013-04-15 13:39:38,8,"7,21 €",Gierschner auch Schlauchin GmbH
Esperanto,Ding.mp4,02:b3:6e:1e:59:ed,Angermünde,sid,Jersey,-1.825613,-24.351242,11:33:00,Africa/Tunis,2017-08-29,1972-06-29T09:49:59,desktop-04.hermann.de,2008-05-13 21:44:59,478,"4.124,45 €",Thanel Rose AG & Co. OHG
Romanian,Stunde.csv,cd:1a:5e:76:18:e2,Sigmaringen,szl,Demokratische Republik Kongo,-67.226175,-98.022484,02:27:35,Europe/Simferopol,1990-04-02,2006-11-12T23:24:55,laptop-48.mitschke.de,2015-07-09 05:19:33,0,"89,63 €",Matthäi AG
