time,bank_country,file_name,timezone,city,longitude,latitude,language_name,date,company,country,iso8601,mac_address
02:41:40,DE,Vogel.gif,Africa/Kinshasa,Bad Freienwalde,-102.939951,-54.634014,Sundanese,2007-12-05,Seifert,Saudi-Arabien,2019-01-19T15:33:31,21:e8:05:2d:83:70
18:23:21,DE,fallen.xlsx,Africa/Douala,Kehl,-121.900306,-76.1314215,Bihari languages,2022-01-16,Lange Plath AG & Co. OHG,Liechtenstein,2005-01-02T00:21:41,0d:8b:fc:29:62:a1
18:50:39,DE,setzen.tiff,Europe/Berlin,Germersheim,-69.009169,72.280759,Norwegian Nynorsk,2002-07-09,Oestrovsky KG,Slowakei,1987-05-07T22:06:42,6e:ab:84:a5:92:59
03:12:12,DE,nie.mp3,Africa/Nouakchott,Luckau,33.469424,14.3677425,Luba-Katanga,2011-03-17,Bauer Trüb AG,Guinea,2005-03-18T02:29:58,2b:a7:43:c1:88:30
02:30:25,DE,Meer.ods,Africa/Bamako,Brilon,-167.062014,-42.868976,Hungarian,1984-12-12,Juncken GmbH & Co. KG,Kirgisistan,2007-08-31T03:55:26,d2:7f:ff:96:c1:8b
05:08:40,DE,anfangen.avi,Pacific/Galapagos,Tecklenburg,-80.813867,22.143518,Romanian,1999-07-11,Kaul Mude GmbH,São Tomé und Príncipe,1973-01-30T17:28:45,67:12:84:b1:a8:13
08:35:13,DE,bekommen.png,Africa/Bangui,Angermünde,50.804009,66.6423165,Kanuri,1999-09-18,Klotz AG,Pitcairn,2016-10-20T19:13:31,cf:f3:75:25:9a:6b
14:49:22,DE,nass.flac,Europe/Malta,Saulgau,-109.632650,-31.288922,Tigrinya,1978-10-16,Wieloch,Amerikanisch-Samoa,2015-02-08T12:28:43,b5:fb:db:91:1b:9d
04:47:41,DE,er.odt,Europe/San_Marino,Parchim,118.652323,-20.8170385,Aragonese,1977-04-15,Stolze,Kirgisistan,1984-06-16T14:39:09,b4:6b:4d:0b:75:3c
09:16:08,DE,heiß.avi,Africa/Monrovia,Donaueschingen,-42.103432,-22.493713,Shona,2015-08-03,Zahn Stiftung & Co. KGaA,San Marino,2016-05-06T22:21:26,4b:a4:da:98:ab:58
16:59:01,DE,darauf.css,Indian/Mauritius,Havelberg,96.689590,74.725440,Basque,1987-03-18,Häring Bruder AG,Malta,2013-06-04T05:51:43,d3:fd:ca:e3:10:4c
07:05:12,DE,Herr.wav,America/Merida,Kitzingen,-143.420987,-70.247997,Tigrinya,1995-03-03,Loos Nohlmans AG & Co. KGaA,Liberia,2011-08-28T17:52:52,f0:61:97:97:12:a0
13:55:32,DE,Zahl.html,Asia/Tbilisi,Ilmenau,-33.663082,-79.6240935,Faroese,2007-09-10,Söding GmbH & Co. KGaA,Pakistan,2002-05-24T13:41:06,c4:ce:13:77:c1:14
00:27:24,DE,fährt.jpg,America/Grenada,Hannoversch Münden,101.645682,-30.9326525,Ukrainian,1975-12-03,Butte,Bangladesch,1983-06-05T08:19:22,5c:32:61:b1:c2:58
22:00:44,DE,zu.mp3,America/Port_of_Spain,Eckernförde,72.442718,-59.2248595,Sardinian,2020-03-12,Gorlitz OHG mbH,Tschad,1984-12-10T04:50:40,e4:c6:b1:62:49:08
03:33:43,DE,lieb.txt,Africa/Blantyre,Neunburg vorm Wald,93.111580,85.3360455,Fulah,2021-01-21,Hörle Junitz KG,Marshallinseln,2018-03-03T05:13:26,c7:06:0b:54:ec:cb
06:41:58,DE,oft.flac,Europe/Prague,Ludwigsburg,-75.454855,-40.4247855,Mongolian,2001-06-16,Hellwig Reuter GmbH & Co. KG,Bosnien und Herzegowina,2012-05-31T19:44:50,55:a9:83:37:c6:26
00:26:53,DE,ganz.js,Asia/Muscat,Griesbach Rottal,-111.530718,-39.652372,Kikuyu,1999-05-11,Spieß AG,Osttimor,2013-10-29T08:05:18,0e:3d:b4:95:6b:f1
08:23:54,DE,früh.mov,Indian/Comoro,Fallingbostel,167.266143,-38.6834815,Ossetian,2007-05-05,Hövel Müller AG,St. Martin,1986-10-24T09:09:43,f0:4e:3c:a4:68:97
12:45:32,DE,Klasse.wav,Pacific/Chatham,Finsterwalde,-158.874130,71.8240095,Romanian,2014-10-09,Conradi AG & Co. OHG,Ruanda,2011-09-15T07:27:24,c9:5a:34:1d:ea:1a
20:48:28,DE,Bauer.xls,Africa/Abidjan,Schwerin,-25.736005,-55.280771,Hindi,2001-01-14,Karge,Brunei Darussalam,1986-07-04T11:14:21,9e:26:e7:40:c7:2b
18:29:56,DE,Monat.bmp,America/Merida,Ravensburg,-176.609805,-53.711845,Ido,2014-12-13,Beyer,Antarktis,1991-02-03T07:27:12,2b:28:16:2a:53:e6
05:23:18,DE,suchen.webm,Asia/Tokyo,Beeskow,139.181404,20.547018,Shona,1972-11-01,Karz,Finnland,1974-06-19T19:28:45,aa:bc:6e:70:f1:5c
12:59:23,DE,Fenster.js,Africa/Khartoum,Sebnitz,-21.950565,28.1845405,Samoan,1999-02-05,Hornich Otto e.G.,Mosambik,2002-11-01T03:11:47,5c:1b:06:3b:aa:b2
13:08:59,DE,gar.json,Europe/San_Marino,Malchin,-61.760814,-63.5371005,Kikuyu,1984-10-13,Gunpf GbR,Vanuatu,1987-09-02T04:32:22,22:f7:09:48:0a:30
23:37:34,DE,Junge.css,Europe/Istanbul,Wolmirstedt,126.921319,60.616334,Norwegian,1984-11-28,Fliegner Pölitz Stiftung & Co. KGaA,Grönland,2018-11-06T11:39:25,90:e7:15:15:80:f2
09:48:09,DE,Wetter.json,America/St_Vincent,Erbisdorf,-10.501187,-71.9529995,Afrikaans,1995-11-04,Dussen van,Togo,1979-03-12T04:50:20,42:67:1b:49:9e:2c
23:25:43,DE,anfangen.xlsx,America/Manaus,Hoyerswerda,99.945299,-38.1455195,Xhosa,2008-03-25,Henk,Osttimor,2011-11-20T09:46:28,a3:2b:f2:dc:3c:c3
02:04:55,DE,zum.odt,America/Antigua,Wolfenbüttel,72.420219,55.2724955,Irish,2021-11-04,Höfig Häring GmbH & Co. KG,Estland,2003-08-11T07:49:30,dc:d4:d2:b8:ed:d5
21:20:34,DE,Monate.json,Europe/Athens,Ludwigsburg,-96.820913,85.3098965,Aymara,1994-02-06,Wohlgemut GmbH,Heard- und McDonald-Inseln,1995-10-28T08:18:19,ec:c8:d3:26:79:04
10:27:24,DE,Lehrerin.avi,Africa/Windhoek,Geldern,174.525176,61.0708145,Gujarati,1993-05-20,Mielcarek GmbH & Co. OHG,Kamerun,1991-07-29T10:10:19,1d:50:ee:3a:1e:1a
23:53:43,DE,dort.numbers,Europe/Tallinn,Regen,57.224669,38.0445515,Limburgan,2002-03-24,Söding Dörschner GmbH,Kenia,1994-06-09T07:53:55,83:71:b4:11:19:e5
00:18:45,DE,Licht.css,America/Havana,Greiz,-18.127369,42.995093,Bengali,1996-05-04,Seifert Seidel GbR,Oman,2000-01-13T22:29:16,fa:62:5b:8e:1f:2c
15:50:19,DE,nah.avi,Pacific/Palau,Pasewalk,-165.067793,60.089519,Malay,2021-12-28,Bender e.G.,St. Vincent und die Grenadinen,2022-09-03T01:23:28,93:b8:9e:4c:4e:8d
12:02:15,DE,Sohn.jpg,Africa/Dar_es_Salaam,Tecklenburg,86.329851,-45.1504555,Oromo,1991-01-25,Hamann KG,Alandinseln,2009-10-07T06:19:04,fc:e7:b1:c3:40:e5
12:11:19,DE,werden.pages,Europe/Ljubljana,Pinneberg,-156.090574,3.9808485,Quechua,2020-03-19,Bärer,Irland,1996-03-10T10:19:34,ca:7f:cc:a2:9e:9e
10:37:46,DE,seit.mov,Asia/Kuwait,Oschatz,-46.597602,88.305398,Sundanese,2016-05-02,Heß,Saudi-Arabien,1985-05-06T20:11:13,b6:35:82:99:02:14
00:21:16,DE,erzählen.jpeg,Africa/Libreville,Ebermannstadt,113.002402,12.884574,Korean,2023-02-02,Hoffmann,Nepal,2008-03-25T10:47:05,ba:b0:41:fe:71:74
15:32:13,DE,erschrecken.odp,Europe/Rome,Fürstenwalde,-166.387563,19.273453,Persian,2023-07-17,Roskoth KG,Chile,1989-09-11T22:46:02,5f:56:a3:22:dd:ea
18:54:57,DE,dauern.html,Europe/Berlin,Neunburg vorm Wald,47.026635,68.1380225,Norwegian,2013-08-26,Briemer Losekann AG & Co. KGaA,Amerikanische Jungferninseln,1991-10-28T03:55:19,50:4d:19:ed:e5:1b
14:51:41,DE,nun.png,Asia/Calcutta,Meißen,-153.800424,10.753291,Norwegian,2013-01-04,Kaul Trub GbR,Namibia,2020-04-11T02:08:04,d3:26:1b:1f:32:22
02:01:18,DE,bekommen.jpeg,Europe/Budapest,Bogen,-129.102914,21.903580,Basque,2011-02-18,Hermighausen Becker KG,Panama,1976-11-21T00:18:18,13:a2:02:49:49:8a
18:36:59,DE,selbst.avi,Asia/Kashgar,Neuss,-39.861935,7.4728155,Western Frisian,2022-07-23,Weimer Meister GmbH,Bahamas,2021-09-27T08:46:26,26:be:5c:48:91:18
22:18:25,DE,ihn.mov,Europe/Zurich,Mittweida,51.021738,30.198611,Japanese,2011-06-16,Tröst,El Salvador,1994-01-19T04:26:06,d8:b1:31:e7:24:1b
16:18:34,DE,lesen.ods,Africa/Luanda,Grafenau,58.886347,-82.572831,Chechen,2009-03-03,Liebelt GmbH & Co. KG,Schweiz,1972-01-09T11:52:10,28:ea:77:59:4a:75
23:34:45,DE,Ferien.bmp,America/Mexico_City,Neubrandenburg,41.209092,68.479341,Bashkir,1995-06-17,Geisel Holt e.V.,Guinea-Bissau,2019-10-14T02:33:46,e9:6e:24:c3:7a:9d
08:05:40,DE,lieb.bmp,Europe/Berlin,Büsingen am Hochrhein,50.814257,70.833627,Georgian,1977-06-19,Trub AG,Dänemark,1985-11-24T23:39:23,f7:a5:2a:97:9f:b9
01:14:21,DE,gab.jpeg,America/Guyana,Lübeck,75.209751,36.570148,Czech,1971-12-11,Dörr KGaA,Äquatorialguinea,2021-01-05T00:42:40,aa:ea:53:ff:ad:ea
10:30:44,DE,rennen.html,Asia/Ashgabat,Staßfurt,151.582748,-37.2995405,Romanian,2005-03-15,Kade GbR,Kamerun,1976-09-01T20:59:34,a0:30:20:f5:8c:b0
12:44:42,DE,bekommen.mov,Pacific/Tongatapu,Hechingen,-6.723179,-36.944521,Kazakh,2000-09-01,Schaaf Sauer GbR,Sambia,1978-06-01T12:50:07,d1:60:f5:d9:1e:79
11:52:09,DE,schlecht.js,America/Guayaquil,Hamburg,118.548161,69.043953,Norwegian,1987-08-17,Hethur,Somalia,1999-01-21T07:00:18,3c:64:cb:f8:2f:c8
22:23:06,DE,den.css,America/Guyana,Staffelstein,129.854039,51.028953,Luba-Katanga,2016-07-28,Jungfer GmbH,Isle of Man,1994-12-28T22:45:54,7c:21:75:ab:03:9a
14:34:14,DE,schlagen.mov,Africa/Brazzaville,Naila,108.037420,-5.2941595,Dutch,1998-11-07,Hesse,Ruanda,1981-10-15T23:39:57,7e:69:28:ef:0a:c8
18:49:45,DE,weg.wav,Asia/Kuching,Wolfratshausen,162.127371,-82.949772,Serbian,2020-11-20,Sager Kühnert GmbH & Co. KGaA,Belgien,1979-07-21T06:55:45,6b:ac:db:23:dc:48
00:47:54,DE,Weihnachten.mov,Asia/Colombo,Worbis,25.324456,-53.5746995,Tatar,2007-07-07,Hahn AG & Co. KGaA,Bahrain,1978-09-12T10:59:12,85:19:c9:86:15:0c
15:27:52,DE,waschen.csv,Africa/Tripoli,Saarbrücken,116.273717,29.919692,Uzbek,1993-05-27,Barkholz Röhrdanz KG,Slowakei,2023-06-28T11:34:12,73:07:d1:02:89:86
04:10:03,DE,groß.js,Africa/Cairo,Genthin,29.934601,-20.1290395,"Sotho, Southern",1987-01-15,Hering KG,Indien,1993-08-09T04:39:49,e3:d9:99:18:a2:c4
01:35:56,DE,arbeiten.avi,Indian/Mahe,Bayreuth,-81.981991,17.789476,Avestan,1978-09-13,Mentzel Beer GmbH & Co. OHG,Indonesien,2015-06-17T04:26:36,58:9d:85:ce:07:64
22:21:27,DE,fünf.css,Africa/Algiers,Lüdenscheid,140.719153,0.7982555,Galician,2003-11-15,Gotthard Hornig OHG mbH,Tschad,1978-02-18T22:37:14,c6:d5:62:95:71:eb
05:54:03,DE,Bein.avi,Africa/Kigali,Crailsheim,90.187548,53.039887,Bosnian,1976-07-30,Eckbauer,Grenada,2002-10-04T02:44:20,cd:78:f7:b0:9d:bf
04:19:38,DE,bei.pages,America/Guyana,Kusel,26.671304,-72.521653,Avaric,2004-12-04,Süßebier Jäntsch AG,Deutschland,1987-02-05T22:42:41,3f:6c:4e:52:8d:2f
01:31:22,DE,Arbeit.jpeg,Asia/Bangkok,Cottbus,-92.059673,-87.424695,Central Khmer,1998-09-08,Kühnert,Togo,1999-12-06T01:39:45,a9:69:b0:2d:e2:f5
18:30:18,DE,gab.jpg,America/Paramaribo,Bad Mergentheim,100.716702,-2.5816355,Tsonga,1994-02-08,Hübel,Dominica,2022-02-07T13:11:44,cc:10:07:f4:40:23
17:20:18,DE,zehn.txt,America/Havana,Wittmund,-112.950587,29.172513,Fulah,2020-03-02,Dehmel Hölzenbecher KG,Grenada,1996-12-04T00:59:44,d2:4a:33:e6:56:7d
19:02:14,DE,weil.flac,America/Caracas,Hünfeld,-113.587560,39.0862485,Chuvash,1998-05-12,Heß,St. Lucia,1983-03-03T13:49:52,be:cc:4e:a0:eb:f8
13:02:27,DE,Spiel.mov,Asia/Dushanbe,Schwarzenberg,-8.918520,-76.147281,Bengali,1999-07-06,Hornig KG,Israel,2022-08-08T16:13:20,f5:6d:11:80:a7:5b
18:37:23,DE,nun.json,Pacific/Majuro,Mainburg,-132.920322,81.7319565,Samoan,1986-07-17,Baum Anders AG & Co. OHG,St. Barthélemy,1998-09-17T21:56:16,0e:7c:60:d7:38:ea
08:50:06,DE,selbst.wav,Asia/Bahrain,Chemnitz,126.107748,-65.952939,Herero,2002-11-12,Mühle Holt Stiftung & Co. KG,Ghana,1978-07-24T20:25:43,f8:9a:c7:47:f0:5d
17:49:42,DE,blau.mp4,Africa/Libreville,Eisleben,1.559329,-20.436165,Japanese,1985-08-20,Förster,Uruguay,2006-03-14T18:38:30,71:09:32:1e:d9:39
07:17:47,DE,Weihnachten.gif,Africa/Kinshasa,Schwandorf,146.433342,-16.3309015,Finnish,1982-04-09,Gorlitz e.V.,Afghanistan,1978-11-11T19:27:12,97:7b:91:ef:f7:f6
17:00:01,DE,gewinnen.avi,Europe/Helsinki,Ravensburg,15.832262,-55.0327085,Tatar,1975-12-08,Kensy Rädel KG,Wallis und Futuna,2011-08-08T03:42:43,b5:17:40:c1:7c:b5
16:40:32,DE,Woche.avi,Pacific/Port_Moresby,Marienberg,120.374632,88.6887015,Tigrinya,2000-12-27,Wieloch,Benin,1988-05-28T10:18:12,8f:b1:c3:bf:87:fc
17:50:26,DE,fressen.flac,Europe/Tirane,Luckau,74.879971,-29.520058,Hungarian,2005-06-13,Ebert Gieß GmbH & Co. KGaA,Sri Lanka,2009-05-11T05:05:40,dd:04:9a:8b:2e:66
03:59:18,DE,lassen.xlsx,Asia/Baghdad,Bad Langensalza,-78.139654,85.104610,Chuvash,2000-06-21,Linke GmbH & Co. KGaA,Costa Rica,1992-05-07T03:46:17,a7:2c:31:f7:9e:03
00:15:50,DE,Blume.webm,Europe/Dublin,Zschopau,-50.262669,82.2466075,Bislama,1990-08-21,Krebs Schuster GmbH,Griechenland,2002-04-02T18:02:20,08:93:c6:a0:8d:51
03:10:54,DE,Wald.mp3,Africa/Sao_Tome,Büsingen am Hochrhein,149.593538,-45.543232,Haitian,1983-07-22,Peukert AG,Sudan,2012-08-22T02:51:09,02:a8:f7:16:bc:03
07:33:07,DE,schwarz.flac,Africa/Accra,Paderborn,35.376137,-32.407952,Akan,2004-12-05,Atzler Stiftung & Co. KGaA,Tschechische Republik,2009-03-13T14:31:24,cd:47:15:0d:2d:e8
19:42:22,DE,mal.webm,Africa/Bangui,Kötzting,94.765951,15.078522,Herero,2020-06-25,Häring,Polen,1999-10-16T10:48:31,6b:c3:e4:e3:75:c0
15:33:54,DE,hart.flac,Europe/Simferopol,Northeim,158.145644,17.5671645,Lithuanian,1991-08-15,Harloff GmbH & Co. OHG,Honduras,1990-03-07T00:17:45,ce:20:ab:ad:e1:ed
05:05:28,DE,wirklich.doc,Asia/Yerevan,Beeskow,81.710544,45.211738,Fulah,1971-12-08,Eimer,Westsahara,1987-01-09T03:10:42,ea:27:86:3c:62:e6
20:05:32,DE,als.mp3,Pacific/Efate,Dinkelsbühl,168.819995,9.267568,Javanese,1984-07-24,Köster,Frankreich,1986-10-15T18:56:41,2a:a8:d1:c1:eb:eb
01:52:36,DE,fliegen.flac,America/Guatemala,Oranienburg,-166.622237,48.144262,Albanian,1987-01-05,Lindau,Togo,1985-03-02T03:34:44,06:d3:4f:76:10:13
16:49:17,DE,hat.mp4,America/Nassau,Hannoversch Münden,-3.297250,-75.843598,Javanese,1977-06-07,Atzler,Benin,2022-01-26T12:33:50,06:be:63:d3:0d:27
12:22:50,DE,dir.ppt,Asia/Saigon,Lübeck,-112.282922,47.210016,Interlingue,1983-04-11,Kühnert AG & Co. KGaA,Philippinen,2018-06-21T09:53:09,f6:5a:78:66:fa:ea
03:57:23,DE,Hund.csv,Atlantic/Reykjavik,Fulda,-29.274571,4.768320,English,2019-06-21,Häring Etzold GmbH,Polen,2009-03-08T22:39:36,49:5d:09:6a:fa:31
19:43:45,DE,Herz.numbers,Asia/Jerusalem,Passau,6.237038,-9.8267145,Norwegian,1997-08-11,Bolnbach,Usbekistan,2002-06-20T22:52:53,8b:53:16:e6:96:45
07:23:20,DE,jung.wav,Asia/Muscat,Neubrandenburg,-68.921817,17.1487365,Cree,2013-01-25,Aumann,Samoa,1970-09-23T11:27:20,8b:94:0f:4b:89:f2
12:52:15,DE,doch.tiff,Asia/Bishkek,Hofgeismar,-67.053539,36.906933,Shona,2001-01-19,Hövel AG & Co. KG,Liberia,1996-12-13T02:56:52,3e:23:1f:20:0c:5a
18:08:21,DE,geben.flac,Pacific/Guadalcanal,Duderstadt,-58.480100,-87.186216,Cornish,2002-02-11,Walter Rogner KGaA,Portugal,1994-02-22T07:23:41,8f:e3:67:01:d5:6c
20:28:06,DE,wahr.txt,Asia/Karachi,Ebermannstadt,-110.857493,69.4970475,Oriya,2009-12-20,Kramer Gotthard OHG mbH,Jemen,2021-11-10T08:41:52,39:31:79:c7:ca:90
16:44:33,DE,finden.jpeg,Europe/Andorra,Garmisch-Partenkirchen,-152.246452,-51.2949315,Georgian,1994-02-14,Löchel GmbH,Britisches Territorium im Indischen Ozean,2017-03-26T20:32:16,1b:04:5d:f4:60:68
21:28:11,DE,Bauer.txt,Africa/Accra,Jessen,-148.507082,18.1913865,Hiri Motu,2008-04-02,Austermühle Stiftung & Co. KG,China,1983-02-26T19:44:16,01:58:e3:66:4e:1c
22:20:11,DE,stehen.csv,Africa/Lome,Zossen,66.869439,45.118059,Hiri Motu,2020-07-22,Mohaupt GmbH & Co. KG,Südafrika,2010-01-07T12:52:35,c1:fc:37:d8:4e:4a
20:11:28,DE,gegen.jpg,Africa/Monrovia,Mainburg,-95.129142,-42.989026,Breton,2008-12-17,Martin,Niue,2003-06-26T07:07:00,7c:ec:04:ef:9f:29
23:51:05,DE,tot.mov,Europe/Bucharest,Dessau,-86.015035,-57.635961,Avaric,2002-06-17,Walter Schuster GmbH,Gambia,1970-10-01T15:20:52,74:c5:63:05:9f:1a
07:36:37,DE,nennen.html,Africa/Addis_Ababa,Sigmaringen,-30.154421,-25.220834,Wolof,2006-01-23,Staude,Kuwait,1974-10-26T16:53:28,5a:98:df:b0:5d:66
03:38:37,DE,Sache.flac,Pacific/Kwajalein,Bad Mergentheim,-21.723352,-83.8613655,Greek,1997-08-01,Kade Jäntsch AG,Rumänien,1972-05-26T20:20:46,3e:12:b1:c4:a9:eb
04:41:59,DE,Erde.jpg,America/El_Salvador,Hoyerswerda,25.662014,35.508906,Zhuang,1974-07-06,Röhricht Karz AG & Co. OHG,Swasiland,1983-10-06T08:20:57,b5:c7:7c:57:e2:76
18:57:10,DE,heute.doc,Africa/Ndjamena,Bayreuth,-145.581059,-40.068899,Nauru,1975-02-13,Hering,Burundi,2017-07-06T12:43:06,fa:d3:78:25:c7:ff
13:54:21,DE,Hunger.png,Asia/Kabul,Reutlingen,15.013503,77.3967415,Gujarati,1999-11-09,Freudenberger GmbH & Co. OHG,Dominikanische Republik,1988-01-13T00:08:37,56:53:85:6e:8f:61
11:33:54,DE,stehen.ppt,Africa/Addis_Ababa,Mühldorf am Inn,121.053318,-72.566275,Malagasy,1973-01-03,Jungfer Schmidtke AG & Co. OHG,Kap Verde,1976-06-12T10:06:28,b7:2a:e3:7a:ac:9e
13:13:22,DE,neben.html,Asia/Dili,Altötting,90.244310,-80.985042,Kazakh,2020-03-25,Knappe KGaA,Ecuador,2019-03-11T03:52:03,40:a1:63:ec:ac:1f
09:51:42,DE,dazu.txt,Europe/Dublin,Kehl,-15.405711,-53.8167115,Afrikaans,2017-01-17,Koch II Ackermann KGaA,Türkei,1997-01-11T17:42:57,2a:15:7a:49:ee:d5
22:06:45,DE,Glas.json,Asia/Shanghai,Lüdinghausen,24.110122,-44.358026,Malay,2013-09-26,Seifert AG & Co. KG,Botsuana,1999-01-02T00:38:32,6b:8d:15:17:0b:a4
10:27:41,DE,ein.mp4,Asia/Kuwait,Schweinfurt,46.182640,-86.3254695,Lithuanian,2021-08-17,Kabus,Chile,1999-05-02T14:50:46,37:25:17:44:e8:30
05:56:09,DE,Tür.pptx,Asia/Ashgabat,Lippstadt,11.930536,71.046189,Ndonga,2013-10-27,Weihmann AG & Co. KGaA,Salomonen,1993-07-06T08:11:04,7d:87:93:ef:6a:06
19:18:43,DE,Zimmer.xls,America/Guayaquil,Bamberg,93.366395,34.437750,Kuanyama,1995-07-11,Mielcarek,Guadeloupe,1971-06-26T15:27:01,ea:14:3b:58:2f:4a
12:25:41,DE,wenn.mov,Europe/Riga,Erbisdorf,104.636376,-6.636817,Sardinian,2002-03-08,Hamann,Burundi,1972-02-07T00:18:11,81:33:4c:5d:b4:92
16:19:54,DE,ein.json,Asia/Beirut,Warendorf,-160.709139,-8.277734,Polish,2023-05-28,Birnbaum,Peru,2004-01-31T13:52:54,b3:f1:14:54:a0:00
09:07:46,DE,davon.flac,Asia/Calcutta,Zeulenroda,-11.736837,67.7273185,Chuvash,1970-06-10,Hölzenbecher GmbH & Co. KG,Frankreich,1993-02-01T03:14:54,b2:7f:50:10:c0:8e
17:32:19,DE,denn.html,America/Montevideo,Bischofswerda,-98.286603,-65.485753,Swahili,2004-03-13,Keudel Hornich GmbH & Co. KGaA,El Salvador,1971-03-01T06:53:56,45:22:c1:c0:3e:f2
08:23:08,DE,möglich.json,Indian/Comoro,Marktheidenfeld,170.675050,59.768083,Kannada,2002-11-24,Harloff,Kuwait,1976-10-25T09:51:00,a3:2f:1c:3d:a4:96
11:16:55,DE,Polizei.doc,Asia/Karachi,Gotha,-96.887866,-85.489937,Hiri Motu,1979-08-14,Sölzer AG & Co. OHG,Tschechische Republik,1980-10-12T09:27:09,da:5d:01:d0:11:6b
07:27:17,DE,hin.odp,Asia/Vientiane,Duderstadt,-8.408443,53.6806955,Lao,2006-04-14,Hahn,Samoa,1970-09-25T21:26:55,73:db:bc:5b:e7:66
08:27:18,DE,wenn.html,Europe/San_Marino,Meppen,7.286410,-45.298759,Bashkir,2011-04-19,Karz Kabus e.G.,Niederländische Antillen,2016-04-18T01:28:16,a0:a0:5b:a9:91:a6
11:03:46,DE,es.csv,Asia/Manila,Freudenstadt,-3.382724,-51.828644,Tswana,2005-05-27,Rosemann Schuster GmbH & Co. OHG,Belize,2001-11-29T11:28:07,80:35:35:ca:a2:2a
20:14:47,DE,Hase.mov,Europe/San_Marino,Bad Liebenwerda,-107.862098,-71.422912,Spanish,1976-05-22,Winkler Tschentscher OHG mbH,Sambia,1976-10-27T03:42:44,c6:0b:41:be:b9:c9
21:45:36,DE,Schluss.txt,Europe/Samara,Kehl,90.130789,13.1887365,Lithuanian,2004-03-08,Conradi,Pakistan,2017-12-17T19:39:04,ed:4f:65:0f:99:c5
13:08:59,DE,dein.css,America/Monterrey,Mainburg,172.975574,-89.9399325,Ndonga,2022-05-10,Reinhardt KGaA,Usbekistan,1990-08-19T06:30:27,ad:95:87:de:5d:d1
07:21:16,DE,erklären.txt,Europe/Stockholm,Pasewalk,-97.819081,-68.0986565,Romansh,1983-09-10,Holzapfel Haase GbR,Togo,1977-05-10T04:47:08,ad:a5:f9:a3:3d:f8
19:24:10,DE,Teller.txt,Pacific/Tongatapu,Tirschenreuth,-26.181988,38.7361115,Kirghiz,1986-04-28,Metz,Norwegen,2007-12-13T14:39:01,da:bd:55:8c:5a:56
23:09:31,DE,wahr.flac,America/St_Lucia,Eutin,-70.848843,47.469912,Guarani,1990-01-01,Grein Groth,Aruba,1983-11-12T13:08:31,80:ec:e0:e7:cb:bf
18:10:20,DE,fiel.jpg,America/Argentina/San_Juan,Oranienburg,104.835981,-22.951624,Breton,2019-11-26,Krebs Ziegert Stiftung & Co. KG,Tadschikistan,2000-01-28T08:15:00,40:e0:38:bd:29:cb
10:02:35,DE,liegen.txt,Africa/Nouakchott,Düren,43.023816,-2.3974305,Walloon,2010-02-02,Textor GmbH & Co. KGaA,Demokratische Republik Kongo,2014-12-19T20:40:40,b8:20:2a:87:0d:f3
05:37:59,DE,hier.key,Europe/Copenhagen,Hohenmölsen,-162.745328,-64.3303935,Urdu,1975-10-22,Gnatz,Sri Lanka,2010-11-27T06:13:26,4b:8b:94:b2:60:12
02:31:56,DE,Oma.txt,Europe/Sofia,Sternberg,166.031358,-88.6552455,Swedish,1984-10-30,Beckmann,Guinea,2006-02-25T05:04:59,a8:37:2e:5c:a3:20
06:01:31,DE,Milch.css,America/Chicago,Augsburg,-16.863816,-11.2284975,Macedonian,2019-09-24,Neuschäfer Stoll OHG mbH,Aserbaidschan,1979-12-16T02:48:18,bb:53:2a:2a:c0:ba
20:10:51,DE,Vogel.pages,Africa/Luanda,Guben,80.997430,7.116455,Esperanto,2003-09-27,Schleich Trapp OHG mbH,Schweden,1981-02-12T23:09:37,17:9d:66:b3:1f:1e
18:48:29,DE,weil.jpg,America/Nassau,Görlitz,-109.214242,-53.701062,Marshallese,1983-07-22,Kobelt,Schweden,1983-12-30T01:53:23,4d:de:a9:25:f7:66
00:44:34,DE,Geschichte.csv,Africa/Asmera,Ebern,89.310631,62.227815,Oromo,2008-06-20,Adolph Rogge AG & Co. KGaA,Britisches Territorium im Indischen Ozean,2023-09-13T12:46:41,eb:42:1b:ac:9c:78
11:22:20,DE,erzählen.js,Europe/Budapest,Hannover,-67.194738,-1.710681,Afrikaans,2004-08-19,Tlustek Förster GmbH & Co. KG,Sambia,1982-02-12T22:46:21,c6:70:37:54:bc:c5
15:48:20,DE,ins.numbers,Asia/Kuala_Lumpur,Zossen,41.547639,52.6808105,Malagasy,1981-07-30,Jäkel,Belize,1997-07-20T05:13:27,b3:b6:b8:6f:a4:3e
18:25:18,DE,Sommer.mov,Indian/Mauritius,Uffenheim,103.261858,-73.7406825,Ojibwa,1973-09-18,Hermighausen AG,Jamaika,1987-08-28T19:52:58,0c:2a:8c:73:5e:35
22:58:16,DE,weinen.mp3,Indian/Mauritius,Bad Kissingen,-145.260807,-82.084979,Dzongkha,2008-05-15,Döhn,Burkina Faso,1985-09-08T18:07:18,a2:83:ad:62:b6:56
05:41:15,DE,Sonntag.bmp,Asia/Thimphu,Sömmerda,-137.538084,42.204073,Oromo,1985-01-16,Rudolph,Amerikanische Jungferninseln,2016-03-17T06:37:57,35:f1:08:81:0c:00
