pricetag,language_code,hostname,date,date_time,city,bank_country,iso8601,mac_address,latitude,timezone,random_number,longitude,language_name,country,company,file_name
$9.26,mni,desktop-54.charlton.org,2000-12-15,1971-12-26 05:52:48,Jasmineland,GB,2005-02-10T11:35:28,18:a5:21:26:49:c2,14.214211,Pacific/Apia,20416589,-60.425987,Lithuanian,Saint Lucia,Stephens LLC,commodi.txt
$634.39,mr,db-91.francis.com,1975-05-29,1985-10-19 19:51:16,Jakeberg,GB,2022-12-12T15:07:28,d4:22:44:b1:be:c6,6.2881015,Europe/Luxembourg,63,-38.319412,Sardinian,Congo,"Robinson, Chapman and Gilbert",inventore.avi
"$95,033.84",li,srv-44.collins.co.uk,2018-12-18,2015-10-21 12:59:41,Conorview,GB,1978-06-06T19:28:50,28:5d:90:73:2e:af,80.1866215,Africa/Lusaka,918377734,172.464441,Fulah,Somalia,"Bevan, Butler and Cole",tenetur.mp3
$2.07,sc,lt-69.johnson.com,2006-05-09,1979-09-23 00:37:41,Clarkeview,GB,1990-03-25T17:55:03,3c:ae:bb:c4:99:0a,-69.6648565,Africa/Monrovia,7,164.518593,Avaric,Iran,"Curtis, Lloyd and Shaw",harum.txt
"$52,456.36",ig,srv-06.smith.co.uk,1992-06-18,1991-10-13 12:03:21,Charliemouth,GB,1971-09-04T17:55:52,de:bf:07:d6:78:e5,-22.3803205,America/St_Lucia,2,-102.602631,Cree,Maldives,Carter-Joyce,saepe.mov
$80.46,sat,email-02.higgins.co.uk,2002-05-31,2014-08-08 11:21:48,North Jenna,GB,1976-04-21T10:36:43,29:db:03:74:ae:56,-70.272247,Asia/Chongqing,9090,-54.386197,Occitan,Solomon Islands,Moore-Martin,labore.mov
$62.06,de,srv-42.davies.org,2010-05-29,2007-08-02 10:40:12,Port Margarettown,GB,1978-05-24T14:57:32,36:1c:0e:bf:c0:bf,-2.674252,Africa/Kigali,400,40.690383,Assamese,Congo,"Lee, Burton and Chapman",excepturi.jpg
$231.51,rw,lt-47.middleton-baker.com,2000-10-02,2015-01-17 23:13:01,Conwayhaven,GB,1995-01-29T03:14:04,51:9c:84:68:de:01,89.3405355,Europe/Tirane,65136,130.936931,Greek,Morocco,Hancock-Smith,praesentium.css
$6.33,crh,db-38.brown-lawson.com,2020-07-31,1970-08-12 12:43:17,South Lesleyshire,GB,2017-03-31T10:34:21,44:eb:be:82:57:2e,37.997993,America/Jamaica,804390,-20.801196,Welsh,Angola,Reed-Smith,modi.xls
"$27,565.09",csb,web-40.sharp-evans.com,2018-03-05,2014-10-11 22:21:41,Greenside,GB,2013-02-10T10:49:01,6d:e0:ca:8e:f4:c6,64.2217885,Asia/Saigon,99,-59.689205,Tajik,United States Minor Outlying Islands,Harris LLC,molestiae.mp4
$239.90,yi,lt-12.wood-dunn.biz,1998-10-13,1979-11-29 07:41:50,Lake Barbara,GB,1971-01-19T10:15:11,58:2f:f3:a9:39:6c,-41.6158385,Asia/Brunei,105,109.460584,Italian,Montserrat,"Phillips, Farmer and Lawrence",totam.avi
$101.70,ar,db-48.wyatt.biz,2009-07-31,2017-12-12 04:45:33,Cameronport,GB,1970-03-15T10:11:39,55:70:35:f8:c8:1d,39.2625085,Europe/Dublin,13337,155.277036,Chechen,Heard Island and McDonald Islands,Taylor-Little,non.flac
$197.64,az,db-38.williams.com,2022-12-26,1982-05-17 18:51:47,East Ericshire,GB,1972-09-18T11:35:35,e0:4b:46:3e:40:23,-33.761219,Pacific/Ponape,748,-171.634129,Igbo,Uganda,Power-Allen,amet.pages
$28.92,mhr,db-52.turner.info,1988-08-02,2001-07-18 00:35:06,West Reecebury,GB,1983-05-10T02:08:50,18:bf:f5:6d:d9:81,-30.5289565,Europe/Chisinau,3998629,-47.763851,Avaric,French Polynesia,Kirby LLC,quas.jpg
"$32,405.06",dv,email-00.smith-edwards.org,2011-08-10,1980-06-17 00:04:22,South Diane,GB,2007-07-27T09:08:22,7c:62:4a:2d:44:6a,-73.3102155,Asia/Singapore,789,-33.308452,Faroese,Turks and Caicos Islands,Smith-Jones,at.json
"$4,519.77",nan,email-23.barrett.com,1993-05-23,2014-11-21 12:59:37,Gilbertbury,GB,2011-12-03T01:35:30,57:36:d9:cf:8c:b9,43.373769,Africa/Gaborone,63683,148.729585,Uighur,Antarctica (the territory South of 60 deg S),Singh and Sons,quibusdam.css
$5.94,mg,laptop-88.warren.com,1985-02-10,1972-04-05 01:09:04,Websterchester,GB,2001-01-19T19:14:25,e5:0d:9a:37:ac:1f,36.314596,Africa/Ndjamena,3081,-26.211676,Tswana,Saint Vincent and the Grenadines,Jones-Griffiths,nostrum.jpg
"$3,090.33",szl,lt-35.todd.com,1979-04-09,2005-07-02 13:40:43,Suzanneborough,GB,1970-10-17T09:05:57,66:5b:c8:fa:42:91,73.573902,America/St_Kitts,82270899,-20.390069,Herero,Faroe Islands,Kennedy-Fletcher,odio.wav
$77.54,ky,srv-55.holden.com,1977-12-26,1991-10-20 03:14:10,Lake Eleanorburgh,GB,1988-06-02T20:00:14,02:6f:5f:51:47:2a,-59.166318,Africa/Nouakchott,2,0.846821,Dzongkha,Singapore,Barker LLC,porro.tiff
$17.03,lo,desktop-06.chambers-hammond.com,1992-10-28,1989-04-15 09:34:02,New Edwardside,GB,1994-10-17T22:28:20,03:0f:c9:a5:66:1e,73.0203115,Africa/Blantyre,6592498,-123.199960,Afrikaans,Tunisia,Hancock Inc,veniam.mp4
$766.04,nb,web-16.palmer-hussain.com,2020-01-12,1998-03-06 05:35:21,Bakerchester,GB,1978-03-21T23:11:53,4b:f4:d0:1d:57:31,21.680177,Pacific/Easter,30184,86.043511,Danish,Greenland,Quinn-Wilkinson,officia.wav
$831.87,te,email-18.francis.biz,2006-10-26,2002-12-12 07:05:35,Jacksontown,GB,1981-10-11T03:39:08,30:ec:1e:78:e9:32,-73.7698445,Europe/San_Marino,17846940,-2.986856,Ganda,Seychelles,Jones LLC,eos.css
"$7,916.77",shs,srv-44.patel-short.com,2016-03-26,1995-06-14 22:44:59,Scottstad,GB,1975-01-03T02:16:58,48:fe:12:24:a8:09,62.9508205,Asia/Kuala_Lumpur,567,40.081098,Inupiaq,Bouvet Island (Bouvetoya),Stephens PLC,expedita.txt
"$1,587.73",zu,email-59.adams.biz,2007-04-03,1979-05-20 22:25:00,North Gailside,GB,2018-03-19T16:03:44,51:59:5d:0d:f9:38,-3.104239,America/Argentina/Jujuy,122792,-37.187844,Sanskrit,Uzbekistan,Lawrence and Sons,voluptate.mp3
$629.39,kl,srv-21.davies-lloyd.biz,1982-09-24,2021-04-10 16:40:58,Jamesbury,GB,1971-12-01T12:27:33,9b:92:86:ca:91:88,31.461106,Europe/Brussels,535486523,15.383962,Luba-Katanga,United Kingdom,"Clark, Edwards and Carter",tempore.key
"$2,808.92",ku,web-22.young.com,1993-07-26,1971-07-18 19:20:57,West Jennifershire,GB,2002-01-29T15:14:08,06:49:d2:44:f2:2f,22.5658205,Africa/Gaborone,992329,161.784369,Swedish,Lithuania,Clarke-Cooper,repellendus.css
"$34,619.49",dz,srv-90.jones.biz,1985-08-11,1989-04-08 20:56:24,Port George,GB,2021-10-21T13:21:42,ef:72:97:93:04:16,-28.188288,Africa/Freetown,301,-176.514977,Komi,Latvia,Burns-Roberts,vel.gif
$2.93,ps,web-62.williams.com,2020-07-13,1993-08-17 22:00:30,South Ameliaborough,GB,2019-01-01T17:50:29,22:78:24:75:30:c5,61.8802555,Africa/Lusaka,562565,113.718400,Lithuanian,Marshall Islands,"Robertson, Burgess and Robinson",qui.ods
"$7,741.41",pa,web-32.davies-sullivan.com,1987-10-04,1987-04-29 01:10:42,West Joshua,GB,1975-10-02T23:20:14,a6:c5:dc:83:0e:6a,-9.6840755,America/Yellowknife,1502039,154.359015,Marshallese,Bosnia and Herzegovina,"Wall, Thompson and Walton",laboriosam.json
$293.01,kw,email-96.clayton-mccarthy.com,1975-04-15,1986-02-22 03:00:30,South Malcolm,GB,1979-04-26T14:47:56,98:e6:c4:a7:e9:70,-20.5639265,Asia/Pyongyang,668694294,-108.492307,Finnish,Haiti,Edwards Ltd,odio.key
"$2,716.69",sat,lt-13.moore-norris.com,1989-07-15,1979-12-14 20:41:32,East Josh,GB,1978-05-11T06:24:20,cc:b6:a2:21:29:cc,-10.9205505,Africa/Mbabane,7707327,158.543276,Somali,Bhutan,Howard-Jones,id.doc
$52.87,mi,db-21.morris-west.com,2000-03-06,1993-07-05 21:43:03,Lake Abbieshire,GB,2008-08-23T15:17:05,a0:db:da:96:d7:34,54.2934895,Asia/Dushanbe,44,-103.625660,Guarani,Samoa,Dawson LLC,at.xlsx
"$1,479.95",mg,db-62.peters.co.uk,2000-10-11,2002-07-14 01:54:28,Stevenberg,GB,2003-02-18T04:03:09,2c:16:95:64:4f:ab,-42.255336,Asia/Manila,439910,82.886774,Afrikaans,Cocos (Keeling) Islands,Reed-Fuller,sequi.jpg
$495.72,af,email-17.hussain.com,2007-05-07,2008-08-02 00:11:19,North Emilyfurt,GB,2002-03-22T00:56:29,19:aa:19:4a:68:ea,-77.6178205,Africa/Accra,691804386,-76.314314,Mongolian,Faroe Islands,Thompson Ltd,aperiam.wav
"$62,354.40",es,desktop-78.reynolds-rogers.com,2017-05-25,2018-08-08 18:52:08,Port Terry,GB,1990-09-21T13:52:14,56:d6:26:05:ab:67,-16.803365,Africa/Tripoli,31346,-39.086960,Sundanese,Norfolk Island,Byrne-Bryan,rerum.wav
$903.90,ast,laptop-91.kennedy-roberts.com,2003-06-07,1981-03-29 15:52:38,Lake Frederickport,GB,2004-08-06T12:38:19,09:22:28:70:36:95,-11.117986,America/Montevideo,6,-101.023640,Kirghiz,Czech Republic,Bird PLC,aliquid.bmp
$78.62,ar,email-73.dean.com,2015-04-05,2001-06-16 13:53:52,Abdulmouth,GB,2002-08-28T07:35:11,51:8a:e1:5a:f0:93,72.3777545,Europe/Amsterdam,3511086,147.604206,Ndonga,Palau,Wilson-Kemp,minus.odp
"$88,739.34",yi,srv-43.morgan.com,2014-11-17,1972-06-13 20:59:35,Connorberg,GB,1995-12-30T21:05:05,08:18:f1:8f:15:7e,-56.0400395,Africa/Gaborone,11,36.397882,Wolof,Botswana,Khan-Wilson,deleniti.avi
"$9,317.57",nb,desktop-91.rhodes.org,1987-05-08,1974-12-01 21:29:32,East Bradley,GB,1971-10-30T02:48:15,a4:62:78:06:ec:0d,5.6990065,Asia/Singapore,31,-84.188209,Serbian,Saint Barthelemy,"Phillips, Dyer and Alexander",praesentium.avi
$6.18,bho,desktop-55.hall-martin.co.uk,1979-04-06,2008-07-24 17:13:10,Northtown,GB,2007-01-20T20:35:10,3a:71:59:60:55:46,50.3366685,Europe/Amsterdam,99875688,125.758738,Panjabi,Cambodia,Young LLC,autem.js
$85.03,kl,lt-69.watts-thorpe.com,1993-01-14,1982-02-04 18:27:38,Huntland,GB,2001-02-10T04:30:03,4d:9c:14:1d:6d:06,-44.839070,Indian/Maldives,3673766,-28.233292,Ndonga,Botswana,Patel PLC,illo.avi
"$7,420.24",shs,email-67.stone.com,2000-08-20,2014-08-12 11:52:29,West Matthewburgh,GB,1992-03-08T19:13:34,3d:85:0f:4b:06:db,-41.875517,Africa/Cairo,1977821,8.737598,Akan,Maldives,Bradley-Foster,incidunt.jpg
$31.19,vi,laptop-11.woods.com,1997-01-29,2022-01-15 00:41:46,New Scott,GB,1970-06-09T13:54:55,e8:80:f0:34:04:1d,7.2617105,Asia/Singapore,77704,112.334589,Kazakh,Solomon Islands,Morgan-Hussain,repellat.mp4
$918.02,lv,desktop-02.perry.com,1987-05-25,2013-12-29 04:31:09,Kathleenside,GB,1985-01-19T21:05:17,10:87:fc:ad:82:50,-60.2288315,Africa/Bamako,5679,-93.167060,Interlingua,Gambia,Evans-Storey,impedit.mp3
$6.17,oc,lt-05.smith.com,1991-06-24,2000-12-03 04:47:08,Hamiltonland,GB,1989-12-26T11:05:16,e1:4c:94:d2:60:35,58.545198,Asia/Saigon,92974,-51.706322,Afrikaans,Kiribati,"Ball, Cooper and Barnes",rerum.json
$5.89,ca,db-09.bailey.com,1994-12-26,1997-04-07 18:12:10,West Kellyview,GB,1999-07-11T22:01:15,60:83:52:7a:a9:3d,4.034957,Pacific/Kiritimati,2828203,-124.698512,Serbian,Wallis and Futuna,Moore-Evans,nulla.mp3
"$8,680.36",es,db-19.lee.com,1978-02-01,1979-11-16 02:49:33,South Jenniferchester,GB,1988-03-09T08:16:36,ea:5a:77:b3:66:4f,5.644857,Africa/Douala,155255,-51.164978,Guarani,Saudi Arabia,"Robinson, Jones and Mitchell",illo.webm
$6.40,tg,email-00.sutton-williamson.info,2001-01-25,1987-04-22 17:05:00,Lake Kate,GB,2013-08-02T03:57:37,4f:08:ad:58:44:97,49.405794,Europe/Vatican,756,54.682113,Avestan,Croatia,Wilson PLC,occaecati.docx
"$99,457.27",gez,laptop-55.smith.com,1991-01-05,1977-01-01 09:50:23,West Kate,GB,1986-02-06T22:16:01,73:8c:a3:04:6d:27,28.576099,Europe/Tirane,81250782,-106.957586,Igbo,Solomon Islands,"Lloyd, Quinn and Green",id.mp3
$3.40,so,desktop-72.wilson.com,2007-01-29,2003-01-04 05:08:55,Lindseyfurt,GB,2014-09-08T18:12:47,2f:ec:5d:ce:d5:59,-56.1501965,Europe/Stockholm,8,-171.948790,Marshallese,Solomon Islands,Fisher Ltd,occaecati.csv
$9.87,pa,desktop-44.jones.com,1996-06-01,2010-05-03 09:20:03,Greenburgh,GB,2004-02-16T10:33:14,45:18:4d:85:6c:0e,83.9166985,Indian/Comoro,7,81.711730,Kannada,Saint Lucia,"Lee, Wood and Macdonald",sunt.flac
"$6,410.71",km,srv-96.fitzgerald-richardson.com,1981-02-10,2019-09-10 21:31:37,Port Hugh,GB,2021-06-04T23:13:57,2c:7f:04:74:ca:5d,18.9701015,America/Managua,332,-171.089098,Uighur,Georgia,"Field, Smith and Bibi",minus.avi
$654.93,ak,email-97.ellis.co.uk,1995-04-08,2022-06-07 23:43:29,Adrianfort,GB,2019-04-01T19:34:59,bd:99:08:00:b7:79,-83.8702355,America/Barbados,161399911,166.336255,Basque,Chile,Berry and Sons,reprehenderit.js
$0.06,sid,lt-92.smith.net,1996-07-24,1988-05-06 21:43:08,Cookview,GB,2007-02-16T07:46:53,69:a9:bf:ef:56:70,-62.3027515,America/Argentina/Cordoba,358421,109.356309,Sango,Eritrea,"O'Sullivan, Archer and Marshall",ipsum.ods
"$6,043.32",szl,laptop-04.norton.com,1970-04-08,1990-11-14 11:56:34,East Rachel,GB,2014-04-11T14:13:33,fd:e4:73:f4:5c:6d,-43.1378885,Africa/Dar_es_Salaam,696,174.368011,Guarani,Grenada,Day LLC,beatae.webm
$77.15,ss,db-26.wright.com,1983-04-30,2019-03-04 20:22:01,Lewisburgh,GB,1996-11-24T03:40:44,82:2a:d0:2a:0f:3c,69.870530,Asia/Nicosia,77246,33.192142,Danish,Chad,Taylor Ltd,modi.tiff
$49.66,ta,laptop-29.burke-oconnor.com,1993-04-18,1970-07-28 14:22:41,Williamsborough,GB,1978-03-12T03:55:22,94:6e:4f:f5:5c:99,49.293530,Africa/Windhoek,72,65.541361,Estonian,Ghana,Oliver-Thomas,atque.webm
$97.52,gv,lt-42.ahmed-poole.com,1980-06-20,2007-09-21 13:20:07,Christopherfort,GB,1981-12-25T03:14:44,cd:b9:d5:db:ed:0e,41.1815905,Europe/Amsterdam,27915733,151.377932,Haitian,Guam,Smith PLC,modi.odt
"$3,693.72",mn,web-39.miller.net,1993-03-05,2018-08-13 15:15:57,New Rachaelbury,GB,2018-01-19T08:36:53,2f:51:c2:aa:e6:d5,-47.526443,Asia/Rangoon,30,22.623448,Nauru,Cayman Islands,"Smith, Lowe and Morley",ipsa.mov
$362.71,ast,email-93.thomas-james.biz,1988-08-28,1977-01-13 04:52:08,Lake Catherineville,GB,2008-09-08T18:39:54,8d:71:84:10:ad:60,-18.015865,Europe/Ljubljana,675462278,-15.811485,Norwegian Nynorsk,Nauru,"Morris, Byrne and Davies",aliquid.mp3
$11.48,tn,db-56.stewart.info,1993-12-12,2014-12-24 05:22:15,South Derek,GB,1986-05-19T05:51:47,32:fa:a8:5d:3f:33,-12.034962,Indian/Mauritius,2921,88.446140,Faroese,Paraguay,"Green, Brown and Pope",illo.jpeg
$182.35,si,laptop-87.dennis.com,1984-06-01,1988-05-20 12:44:34,Lake William,GB,2018-03-19T23:35:30,2b:b2:0b:74:55:90,51.563119,Asia/Baghdad,85,141.829576,Gaelic,Portugal,Wilkinson PLC,quidem.bmp
$938.30,lzh,desktop-94.pratt.org,2007-04-01,2015-09-16 01:36:35,North Marc,GB,2022-01-06T03:59:23,d4:05:2f:aa:ff:b4,34.5758215,Europe/Tallinn,960,-107.649564,Chamorro,Senegal,Miles and Sons,magni.wav
"$10,366.70",sq,email-94.lynch-green.net,2011-02-19,1989-01-24 22:10:32,Harrietside,GB,1988-08-23T05:29:24,8b:e5:5f:3a:f4:23,-42.5935575,Africa/Mbabane,545327,125.309998,Fijian,Sierra Leone,Davison-Duffy,fugiat.json
$42.40,yue,lt-11.wade.com,2016-10-10,1974-02-14 01:17:13,Abdulborough,GB,2003-06-09T10:27:06,aa:4c:fa:ee:73:72,50.7838045,Europe/San_Marino,95862334,162.373677,Ndonga,Hong Kong,Burton-Davison,quisquam.ppt
"$16,662.50",iw,db-54.powell.info,1996-04-14,1991-11-05 22:06:22,Stephensontown,GB,2015-08-26T22:12:45,e4:fe:d9:cc:4e:fd,-36.2476115,Asia/Riyadh,9035939,-61.319215,Bashkir,Seychelles,Moss-Phillips,iste.wav
$196.97,es,srv-46.black-smith.com,1990-11-04,2020-10-29 02:51:38,Craigbury,GB,2017-09-08T18:34:55,6b:e5:5c:2a:2f:49,-22.319417,Africa/Johannesburg,9655724,104.221600,Avestan,Congo,"Hartley, Brown and Harris",numquam.key
"$21,488.07",ja,lt-74.allen.biz,2010-07-11,2022-12-06 04:32:46,Ashleighberg,GB,1992-10-16T02:09:23,79:84:5c:92:55:45,-19.429914,Europe/Vaduz,618628124,-108.413566,Aymara,North Macedonia,Davidson LLC,ducimus.mp4
$13.30,crh,desktop-60.reynolds-hamilton.com,2008-12-17,1975-05-27 21:11:44,West Anne,GB,2014-09-10T23:15:07,17:98:b9:64:f3:11,-30.9899145,Africa/Ndjamena,406,29.400192,Corsican,Ecuador,"Barber, Cameron and Stone",sequi.flac
$6.63,hy,web-77.morgan.co.uk,1984-04-22,1977-02-17 20:46:13,Birchville,GB,2003-09-06T14:19:22,fb:40:f4:21:10:83,77.489650,Asia/Ashgabat,149,32.090713,Greek,Guatemala,"Brown, Taylor and Griffiths",dolorum.xls
$229.29,gez,lt-50.allan.com,2020-12-05,1997-08-22 02:14:55,Colinview,GB,1993-11-19T13:27:27,60:46:0d:c5:53:15,63.9516985,Europe/Paris,84,-134.189049,Catalan,Palestinian Territory,"Stephenson, Mitchell and Cook",dolorem.mp4
"$7,269.03",sk,desktop-90.reed.com,2006-06-04,1998-08-25 02:46:06,Ahmedshire,GB,1984-10-26T07:15:37,1d:f9:f5:42:c6:e7,25.6670065,Europe/Brussels,7018,159.011181,Albanian,Equatorial Guinea,Hale-Robinson,porro.gif
$73.58,or,db-97.watson.com,1977-07-14,1980-06-27 09:51:03,Lake Allan,GB,2000-03-02T09:22:43,6d:e9:04:06:69:c4,13.1312075,Asia/Aden,7,-36.447433,Shona,Andorra,Lewis-Turnbull,commodi.tiff
$93.10,mag,srv-04.lewis.com,2012-09-06,1975-03-15 19:15:15,Parkermouth,GB,1976-07-28T14:08:10,6e:3b:7f:56:08:98,58.1384515,Asia/Phnom_Penh,601239735,-73.755075,Lingala,Latvia,"Bibi, Weston and Burton",quasi.jpg
"$2,298.39",ast,srv-68.evans-shah.org,1971-05-17,1992-04-28 00:33:04,Lydialand,GB,2019-09-24T01:26:34,47:9a:53:c7:27:a4,16.062342,America/Kentucky/Monticello,4,166.062443,Kongo,Oman,Barnes Ltd,dolorem.docx
$67.74,as,desktop-46.walsh.net,1984-09-24,1992-09-13 17:47:13,East Georgia,GB,1991-06-05T00:06:23,79:43:c6:87:fa:fb,-65.9041665,America/Port_of_Spain,55852826,143.077784,Japanese,Switzerland,Daly and Sons,commodi.json
$88.54,ve,db-07.page.com,2005-07-24,2008-12-15 08:51:07,Kayland,GB,2010-04-04T03:49:09,e7:4f:3d:89:31:6a,-25.2740655,Africa/Nairobi,7979394,96.571244,Kashmiri,Gambia,Pritchard and Sons,similique.flac
"$71,689.31",mai,desktop-19.jones.info,1997-10-19,1993-12-22 17:58:17,West Phillip,GB,2005-04-30T07:14:59,f6:4b:2d:ea:11:3b,29.7576065,Africa/Dakar,2394073,-179.715139,Ukrainian,American Samoa,Fox-Perkins,fugit.pages
"$88,311.10",ne,srv-13.hartley-jones.com,2015-06-04,1977-04-07 10:01:35,Walshview,GB,1998-12-14T04:37:13,d8:9c:0b:97:57:e2,58.922848,Asia/Calcutta,65713,-83.769319,Interlingua,South Georgia and the South Sandwich Islands,Morris-Morgan,illum.odp
"$37,180.84",ro,desktop-42.harrison.com,2006-07-28,2013-12-12 09:11:51,New Damien,GB,1973-08-12T06:12:14,97:de:b1:60:a1:8c,15.710804,Africa/Maseru,931899476,19.086381,Hebrew,Brunei Darussalam,Davies-Wallace,iure.png
$2.34,cmn,srv-82.rose.org,2012-08-30,1970-05-17 20:52:15,Wardfurt,GB,1981-01-09T20:27:50,25:2e:10:27:d4:c4,86.509185,Indian/Comoro,4177661,41.046218,Ojibwa,Marshall Islands,Jackson-Mason,quidem.tiff
"$7,617.00",az,db-02.ward-wilkinson.biz,2009-06-03,2003-02-21 22:34:08,Port Simonfurt,GB,2014-04-16T02:14:41,f9:3b:d3:a5:cb:96,47.509588,Africa/Douala,326712780,-94.110981,Hindi,Cayman Islands,O'Neill-Smith,atque.json
"$21,148.41",li,laptop-74.parker.com,1993-11-20,2023-07-07 16:39:32,Marsdenhaven,GB,2009-06-09T03:03:46,72:ef:88:a6:30:d6,27.5367335,Asia/Rangoon,5687,93.402094,Kinyarwanda,Turkmenistan,Cross-Evans,dicta.flac
"$4,329.74",sl,laptop-33.stanley.info,2010-01-05,1980-11-13 05:55:49,Georgeport,GB,2000-11-02T02:00:42,75:10:00:57:3d:14,45.2955715,Asia/Aden,246034697,-177.838403,Kuanyama,Montenegro,"Grant, Peacock and Moss",modi.mp3
$4.51,kk,email-16.smith.net,1979-10-11,1995-02-08 09:51:02,New Gerard,GB,2022-05-07T02:01:15,2d:f2:76:1e:1c:f2,-36.873368,Africa/Abidjan,97,-87.446133,Ganda,Poland,"Smith, Jones and Banks",facilis.mp3
"$28,833.04",kn,db-01.pugh-kaur.net,2005-04-14,1987-01-12 02:31:17,Geraldinehaven,GB,1986-04-26T14:11:18,37:38:11:8c:66:d9,-61.785658,Africa/Brazzaville,822,6.361175,Tonga,Cuba,Palmer Inc,vitae.html
$362.11,cv,web-19.ward-davidson.net,2018-01-18,1972-11-04 23:56:19,Port Tina,GB,2003-04-16T11:32:38,98:a2:14:86:ba:53,9.887053,Africa/Mbabane,793711934,-135.211502,Hausa,France,Hamilton Ltd,aspernatur.csv
$8.96,sat,web-94.miah.co.uk,2006-12-09,1971-06-08 19:19:18,New Jeremy,GB,1978-04-09T00:21:47,aa:ce:56:e4:c5:8a,-19.658043,Africa/Harare,647,-41.630828,Abkhazian,Angola,Perry and Sons,natus.bmp
"$57,556.04",lb,laptop-40.stone-brooks.com,1988-12-01,1980-04-10 07:29:59,West Jillside,GB,1983-10-26T11:37:57,41:1e:af:54:cd:49,-69.1322975,Asia/Kabul,627,-12.685136,Shona,Suriname,Norton Group,rerum.key
$77.85,wal,laptop-85.rogers-long.com,1975-08-02,2000-12-09 03:59:57,Stuartton,GB,2005-02-22T09:11:38,54:03:98:dd:19:78,71.828771,America/Kentucky/Louisville,69151,-113.488864,Estonian,Puerto Rico,"Woodward, Rhodes and Davis",quibusdam.odp
"$88,282.95",or,web-28.cooke-reed.org,1988-09-29,1994-03-16 07:09:21,West Philip,GB,2020-09-15T03:03:28,c7:3c:2d:a7:45:59,42.737845,Pacific/Truk,1,80.305737,Sardinian,Northern Mariana Islands,Lowe-Atkinson,harum.wav
"$99,467.29",niu,db-34.simpson.org,2004-05-04,1983-06-10 21:58:52,Lake Janetshire,GB,1993-11-22T07:05:28,73:30:25:45:bd:31,-11.2954725,Africa/Khartoum,30608382,-101.442304,Tahitian,Svalbard & Jan Mayen Islands,"Dennis, Clarke and Smith",nam.html
"$77,985.75",gu,laptop-76.lamb-ahmed.co.uk,2017-12-02,2020-05-27 12:44:56,New Carolineborough,GB,1994-06-01T05:44:45,ec:23:8a:73:78:07,85.6465045,Africa/Kampala,738016859,151.294436,Komi,Somalia,Wilkinson-Bell,laboriosam.pptx
"$26,192.22",pa,db-01.taylor.com,2017-07-19,2017-11-06 04:43:40,Masonmouth,GB,1976-06-27T08:59:50,3c:c2:25:d1:62:3d,72.355918,America/Asuncion,2,134.574447,Danish,Cote d'Ivoire,"Dickinson, Kemp and Mann",maxime.png
$9.59,oc,email-74.smith-barker.biz,2007-12-22,2003-12-13 14:14:07,Nicholasside,GB,1978-11-12T03:13:54,2d:f1:8b:c3:d0:c3,-8.797585,America/Argentina/La_Rioja,7879,-22.105244,Tahitian,United States Virgin Islands,"Gibson, Jones and Higgins",temporibus.avi
$31.16,id,desktop-66.sutton.com,1995-01-30,1996-11-05 15:13:12,West Wayne,GB,1994-08-25T21:13:07,8d:6d:74:dd:ff:2d,-7.3965765,Africa/Dar_es_Salaam,8,71.355695,Slovak,Sierra Leone,Richardson LLC,temporibus.png
$80.58,fur,web-26.gould.com,1984-03-13,1978-08-16 22:23:27,North Sophie,GB,1974-10-13T17:18:28,fb:48:dd:97:14:d0,-88.370965,Europe/Amsterdam,1925430,138.483679,Komi,Indonesia,Bird-Jones,deserunt.bmp
"$64,830.87",wo,laptop-49.harrison.com,1998-03-30,1998-07-16 07:21:34,Barbarabury,GB,1999-05-21T19:55:40,79:ed:49:a8:7b:4b,-80.264336,Europe/Podgorica,324319450,132.816226,Swedish,Nauru,Wilson-Kemp,esse.mp4
$80.81,or,db-01.griffiths.co.uk,2018-12-27,2002-09-27 15:08:27,New Jillton,GB,2020-02-22T00:34:55,4b:b5:f7:47:c3:87,-83.801516,Asia/Karachi,52,-32.205787,Central Khmer,Ireland,Atkinson Inc,ex.css
"$5,473.01",nds,desktop-30.begum-roberts.co.uk,1995-12-13,1976-11-17 13:08:07,Louiseland,GB,1979-05-26T19:36:16,c8:77:0b:3a:ac:8c,36.198350,Europe/Tallinn,325,-179.499880,Tajik,Mali,"Ward, Williams and Powell",magnam.docx
$21.17,si,desktop-81.pope.com,1975-10-27,1996-01-08 00:58:28,Shanefort,GB,1990-09-18T22:05:02,75:b8:f1:b6:9f:bb,21.305724,Africa/Lome,5,65.860941,Tagalog,Faroe Islands,"Lewis, Smith and Jones",ad.docx
"$79,166.84",brx,laptop-13.jones.org,1970-06-23,1990-10-08 15:57:16,Port Charlotteshire,GB,2022-11-09T23:24:38,a9:ee:af:ef:66:73,-56.115500,Europe/Sarajevo,590,-104.570648,Guarani,Malaysia,Hawkins-Murphy,nobis.jpeg
$835.18,brx,desktop-85.thompson.biz,2019-07-01,2021-02-17 14:38:43,Guyborough,GB,2008-10-04T19:18:18,93:9d:5a:d1:6a:32,-80.1608605,Africa/Nouakchott,58652121,-114.855093,Burmese,Central African Republic,Cooper-Evans,neque.docx
$6.49,crh,desktop-22.hall-vaughan.com,2010-07-03,1990-03-14 00:29:17,West Leigh,GB,1989-08-12T14:09:42,b7:99:af:af:42:69,-30.8583385,Africa/Lome,98,133.462345,Basque,Fiji,Young-Brown,a.avi
