longitude,country,time,iso8601,date_time,pricetag,language_name
153.964125,Albanien,13:50:36,2020-03-13T07:38:19,1993-09-24 06:53:56,"954,37 €",Limburgan
73.067460,Armenien,18:08:46,2009-04-06T07:01:33,2022-02-06 04:10:38,"47.209,51 €",German
53.305769,Jemen,16:19:35,1972-09-13T17:01:56,1973-11-13 19:50:59,"1,93 €",Ojibwa
55.421695,Mosambik,17:54:36,2017-05-22T09:20:44,1970-03-24 15:20:28,"47.931,39 €",Hindi
117.069944,Irak,15:01:37,2017-05-04T01:01:19,2009-06-29 22:39:16,"58,61 €",Herero
68.283332,Antarktis,16:11:54,1986-07-23T01:28:24,1979-12-31 13:34:58,"45.754,89 €",Norwegian
-155.356002,Mauretanien,10:28:18,1990-01-09T20:32:12,1974-07-08 22:17:46,"97,80 €",Malagasy
35.977880,Dänemark,09:04:12,2011-03-12T02:19:53,1987-12-20 21:43:54,"807,93 €",Chuvash
-61.981367,Schweiz,20:24:05,1994-05-13T09:02:57,2012-08-17 08:41:08,"8.995,22 €",Indonesian
72.855605,Mauritius,00:44:25,2018-03-24T21:51:14,1991-05-21 06:07:06,"1.595,60 €","Sotho, Southern"
-178.317204,St. Barthélemy,01:52:08,2017-06-08T22:36:31,1979-02-14 14:59:48,"7,35 €",Hausa
75.452280,Vanuatu,15:22:42,1998-04-17T09:23:26,1979-03-24 04:01:36,"413,53 €",Ido
-94.014365,Barbados,21:44:34,2018-02-28T02:40:01,2007-07-11 12:45:17,"31.906,67 €",Armenian
58.018017,Jersey,19:53:46,1999-08-23T09:39:40,1983-04-22 03:04:23,"88,96 €",North Ndebele
15.976663,Indien,22:18:21,2010-07-29T22:05:06,1999-09-16 00:51:19,"4,04 €",Tajik
-100.303820,Usbekistan,11:13:29,1975-11-12T19:09:46,2003-12-10 00:23:07,"8.031,21 €",Zhuang
-126.874005,Grönland,15:58:48,2021-10-06T13:46:47,2013-05-31 07:44:05,"572,44 €",Persian
76.305022,Guatemala,22:30:27,1988-10-08T10:40:44,1996-05-20 17:52:43,"6,22 €",Aragonese
-171.453317,Finnland,11:17:23,1971-11-10T05:15:09,1995-07-05 17:00:48,"87.072,91 €",Romanian
34.534096,Trinidad und Tobago,05:44:06,1990-08-04T20:06:28,1987-05-13 08:33:50,"9.827,96 €",Nauru
-2.594689,Venezuela,09:07:56,1983-07-12T22:19:29,2015-09-26 21:32:38,"1,12 €",Turkish
121.817562,Réunion,17:59:21,2018-12-31T18:10:24,2020-11-05 18:30:00,"11,87 €",Lithuanian
-135.717706,Fidschi,05:03:08,2001-05-25T00:59:31,2009-01-25 07:12:56,"7.463,13 €",Chamorro
-132.414513,Mongolei,23:39:39,2000-07-23T00:00:59,2012-11-27 02:08:43,"473,20 €",Kongo
75.673744,Senegal,00:02:54,1979-11-06T16:58:28,1991-05-02 23:18:43,"57.330,16 €",Bulgarian
103.103597,Argentinien,19:54:14,2016-03-17T15:50:22,2020-10-18 01:15:46,"78,91 €",Cornish
4.312162,Sonderverwaltungszone Hongkong,18:50:06,2023-05-27T18:35:21,2008-10-09 01:53:36,"481,31 €",Marshallese
-48.049984,Neuseeland,08:06:23,2018-09-05T01:42:20,1974-03-06 14:24:59,"5,97 €",Occitan
