date_time,bank_country,language_name,mac_address,date,language_code,country,city,longitude,latitude,random_number,company,timezone,iso8601
2018-10-30 08:06:04,CH,Tamil,fb:be:21:54:ac:32,1977-07-20,pl,Eritrea,Prilly,34.468416,-36.700877,490630,Steiger-Arnold,Asia/Kabul,2010-05-17T04:23:06
1974-07-21 19:24:18,CH,Afrikaans,37:5f:c1:c7:32:cc,1991-03-06,el,Vanuatu,La Tour-de-Peilz,-106.154772,83.5979735,60394478,"Ernst, Moser and Maurer",Europe/Paris,1991-11-09T05:00:18
1999-02-22 01:15:29,CH,Sundanese,70:3c:65:24:1a:5c,2012-05-05,mg,Kenya,Weinfelden,65.601773,62.417975,5821008,Schürch and Sons,Pacific/Port_Moresby,1985-03-08T00:26:27
1994-11-10 20:41:41,CH,Slovak,f1:ea:9e:d8:22:cc,2018-02-22,apn,Italy,Basel,43.623680,84.957496,205,Schär-Portmann,Africa/Djibouti,1971-10-28T04:45:47
1998-07-05 01:44:55,CH,Esperanto,94:c5:55:cb:c7:08,2016-06-07,wo,Belarus,Thônex,44.520673,76.9815785,1631,Meister-Wagner,Asia/Beirut,2018-06-12T03:32:09
2019-07-18 06:57:06,CH,Oromo,83:72:e9:68:17:00,1974-04-18,yo,Syria,Bulle,33.484906,33.225221,4734506,"Hunziker, Flückiger and Ernst",Europe/Brussels,2019-02-14T12:33:07
2015-10-10 10:21:18,CH,Lithuanian,b3:2c:0a:20:78:a0,2019-12-08,ts,Finland,Ostermundigen,90.064944,-4.687859,89878,Gut Group,America/St_Kitts,2021-04-08T09:49:14
2009-02-12 17:26:24,CH,Bashkir,e1:98:2f:b3:9d:9b,2021-10-05,an,Thailand,Horw,-107.397276,22.986379,50,"Imhof, Isler and Wirz",Africa/Bamako,1977-04-12T02:13:30
1983-08-29 16:25:56,CH,Italian,ac:89:80:67:9f:63,1977-09-03,ky,Philippines,Münchenbuchsee,-98.494556,-21.3831925,910519,Frei Ltd,Europe/Copenhagen,1999-12-26T00:48:51
2018-11-11 05:55:13,CH,Danish,8b:b3:4c:db:a6:83,2015-10-16,tcy,Angola,Versoix,163.530244,13.1613445,505449,Jost Group,America/Asuncion,2018-05-22T23:24:58
1971-08-12 12:43:51,CH,Bambara,15:eb:3c:5a:87:f4,1991-06-26,bs,France,Lutry,99.320107,-60.8029555,606603,Scherrer-Pfister,Asia/Jayapura,2017-10-31T15:50:11
1976-05-03 23:01:31,CH,Sundanese,2a:49:f7:cc:8b:e1,1985-04-14,ln,Bolivia,Allschwil,-9.302366,24.256982,69173,Hermann-Koch,Asia/Singapore,1995-05-01T01:39:20
2003-07-19 04:40:16,CH,Igbo,db:68:6f:16:c6:1f,2002-11-02,am,Kyrgyzstan,Delsberg,-140.392462,-77.176230,56686885,Kern-Meier,Africa/Banjul,1995-08-30T13:23:29
2023-04-20 00:58:16,CH,Avaric,34:f2:4a:e3:fa:be,2018-11-19,ta,Venezuela,Winterthur,22.857195,-6.809794,1,Zehnder Inc,Europe/Lisbon,1993-02-06T15:21:47
2011-01-28 23:21:29,CH,Nepali,6e:4a:33:24:a9:2b,1986-12-19,ia,Dominica,Winterthur,129.118306,-47.054586,1644,Gloor Group,America/Guatemala,2014-11-16T11:36:11
2019-06-17 16:07:08,CH,Belarusian,66:48:6d:60:e9:96,2004-08-07,ur,Costa Rica,Onex,-53.641043,64.248333,537038844,Ott-Graf,Africa/Harare,2006-02-25T15:02:01
2001-12-19 06:55:54,CH,Tatar,68:6f:95:e8:9e:98,1982-12-22,tig,Iceland,Siders,-72.317642,30.5439785,9,"Erni, Eugster and Geiger",Africa/Addis_Ababa,1975-05-09T19:43:52
1971-04-24 23:07:11,CH,Korean,bc:0b:b7:2b:f6:fe,1996-03-08,byn,Sierra Leone,Dübendorf,177.367103,-29.148419,542406154,"Zürcher, Hug and Maier",Asia/Baghdad,2008-08-01T19:01:00
1995-08-21 01:27:55,CH,Dzongkha,08:01:15:98:21:40,1999-10-22,ts,Belize,Flawil,170.528982,80.316126,75,Geiger LLC,Europe/Warsaw,2019-03-02T04:00:08
1974-04-14 05:03:27,CH,Corsican,f9:41:02:7d:e2:c2,1985-09-16,mt,Nicaragua,Glarus,28.636408,68.4156085,5771,"Aebi, Ackermann and Schaub",Asia/Bangkok,1995-10-30T13:57:54
1989-07-14 12:51:23,CH,Ido,73:89:7a:a0:c0:41,1971-07-11,fa,Swaziland,Muri,-131.796653,-33.4223755,615,"Felber, Jäggi and Friedli",Africa/Johannesburg,2018-11-12T21:32:17
2003-06-11 23:09:49,CH,Haitian,cc:2c:6c:51:09:98,1998-07-12,my,Moldova,Küsnacht,-126.245724,58.317420,2814,"Ziegler, Baumann and Frey",America/Barbados,2000-04-25T20:31:15
1973-03-15 21:31:10,CH,Burmese,1f:f6:58:fa:99:2b,1988-08-16,ko,The Gambia,Rheinfelden,-161.042423,36.762248,48295997,Ackermann Ltd,America/Caracas,2015-03-06T00:22:29
1983-06-25 06:27:30,CH,Italian,8c:c8:4e:dd:2a:b1,1990-05-15,ber,Laos,Spiez,-78.246164,79.4722845,896392203,Wenger-Käser,Europe/Ljubljana,1990-04-10T00:06:13
1971-12-12 03:52:36,CH,Yoruba,ea:8d:87:27:e4:c4,1991-12-01,es,Serbia,Delsberg,37.145416,-24.983503,395906151,Huber LLC,Africa/Tunis,2006-01-24T13:30:50
1998-08-18 07:32:03,CH,Hausa,b7:c7:52:66:50:ec,1996-11-18,gez,Antigua and Barbuda,Le Grand-Saconnex,-78.505660,-36.462637,47354,"Haas, Frey and Wirz",Europe/Malta,1994-08-05T20:05:38
1976-01-12 11:13:44,CH,Korean,3c:1d:a5:5a:fb:c4,1975-11-19,cv,Belize,Pfäffikon,16.729111,61.0307125,137202903,Staub LLC,America/Antigua,1989-04-05T22:49:09
2014-06-26 22:58:12,CH,Italian,c0:33:93:c9:2d:e9,2014-05-20,pl,Poland,Weinfelden,168.094618,26.693639,72763012,Bauer-Blum,Pacific/Easter,1980-10-26T05:38:52
1991-01-14 19:41:05,CH,Icelandic,d9:ee:f5:28:78:a0,2002-12-12,sq,Haiti,Stäfa,-74.575257,-22.6847765,820,Zimmermann LLC,America/Barbados,1972-09-18T10:32:34
1971-05-27 08:12:44,CH,Manx,9f:7b:54:0d:25:95,1976-07-09,tig,Nepal,Münchenbuchsee,-127.462267,-88.691557,8,Bär PLC,Europe/Monaco,1995-04-22T23:50:57
1983-01-10 21:37:30,CH,Latin,45:98:79:48:83:e9,1986-04-18,ak,Tajikistan,Pfäffikon,140.895064,-9.581888,690103,Fehr-Scheidegger,Asia/Muscat,1980-08-04T13:27:45
1973-09-26 12:17:04,CH,Tigrinya,a9:dd:7c:93:a1:4b,1973-09-06,hsb,Iraq,Einsiedeln,148.787496,76.387093,983,Schmid and Sons,Africa/Asmera,1974-03-15T01:55:48
2013-06-18 03:00:27,CH,Chechen,dc:a1:9f:b7:19:46,2003-03-20,ky,Estonia,Affoltern,-99.035846,5.145807,4,Gloor-Wolf,Pacific/Palau,1988-02-11T00:24:33
2001-12-19 17:53:30,CH,Inupiaq,8f:a9:65:ae:bf:68,1980-07-25,ss,Kingdom of the Netherlands,Zollikon,-165.358075,89.9949295,633872038,Zbinden Group,Asia/Colombo,2022-05-09T18:07:28
1986-07-05 06:33:09,CH,French,70:b7:96:c4:64:6c,2021-10-21,uk,Liechtenstein,Aigle,152.387419,23.1680935,35191438,"Zimmermann, Bauer and Flückiger",Asia/Singapore,2012-05-09T18:35:54
1983-07-12 04:32:25,CH,Pushto,bf:a1:c1:3c:e1:4e,2000-03-22,mi,Portugal,Weinfelden,-44.538485,15.150392,18039,"Wagner, Gloor and Brun",America/Cambridge_Bay,1995-01-04T08:54:22
2018-02-01 22:42:44,CH,Ganda,5f:a6:d7:e7:2d:fa,2000-04-15,ik,Seychelles,Muttenz,-66.470801,74.964425,788430,"Ziegler, Betschart and Fehr",Asia/Colombo,1994-01-15T09:19:32
1989-03-22 20:32:41,CH,Haitian,6d:27:60:57:6f:81,1989-06-14,sa,Republic of the Congo,Davos,63.590141,19.9858735,0,"Hunziker, Lanz and Knecht",Africa/Porto-Novo,2016-04-06T12:54:33
2016-10-11 06:17:19,CH,Herero,29:89:a8:6b:d1:73,2018-09-11,mai,Latvia,Sarnen,144.863614,63.6511885,42,"Kaiser, Schwarz and Wyss",Asia/Dushanbe,2012-01-18T13:47:15
2019-07-21 05:27:06,CH,Swati,e8:d8:60:ee:d2:1d,2016-12-14,aa,Brazil,Rüti,-142.762465,-78.9372365,94,Gut LLC,America/Panama,1993-04-27T22:40:42
2003-04-08 07:39:02,CH,Panjabi,43:cd:9a:80:e6:d0,1981-08-03,ja,San Marino,Val-de-Travers,67.035442,-0.097437,965,"Bachmann, Hotz and Amrein",America/St_Lucia,2001-02-25T23:00:34
1970-10-10 19:53:34,CH,Assamese,22:87:64:03:3b:fd,2021-09-23,ks,Egypt,Suhr,-3.786757,-42.019280,927298,"Baumgartner, Wirz and Lanz",Africa/Tunis,1970-05-18T21:45:20
1971-07-05 05:42:00,CH,Swahili,11:a3:ee:87:5c:da,2005-06-17,lt,Central African Republic,Chêne-Bougeries,-51.609271,56.0491185,2,Wehrli-Häfliger,Europe/Luxembourg,2020-08-20T12:14:28
1984-09-25 14:12:07,CH,Spanish,ea:75:63:61:1e:d4,1991-01-27,raj,Algeria,Flawil,95.660807,-46.9560095,70,Bader-Hess,Europe/London,2016-09-21T17:20:09
1979-09-26 07:27:40,CH,"Sotho, Southern",7b:0a:c3:9a:96:c4,2018-08-29,mn,Tanzania,Birsfelden,-6.589253,-18.8369915,80,Egger PLC,Europe/Monaco,1994-05-21T23:58:16
2001-08-01 21:37:13,CH,Tatar,c3:e6:01:5f:89:b9,2009-03-04,rw,Ghana,Arbon,171.561794,-31.0893485,5,Hartmann and Sons,America/Antigua,2017-01-18T10:24:43
2014-03-24 02:15:10,CH,Croatian,f0:a6:1c:21:45:12,2007-03-11,csb,United Kingdom,Zollikofen,134.232318,-35.3269825,482460212,Gerber Group,Africa/Gaborone,1997-01-02T20:36:11
1993-12-04 18:57:20,CH,Twi,b7:97:d0:28:a7:7d,1974-09-28,ka,Estonia,Ittigen,4.671154,22.816490,11710,Vogt-Mäder,Africa/Harare,2015-03-04T09:22:43
2013-07-25 11:58:33,CH,Vietnamese,e7:b9:64:9f:25:74,2023-05-13,hak,Democratic Republic of the Congo,Emmen,-110.406437,23.207983,52959827,Merz-Egger,Asia/Ashgabat,2001-08-17T00:16:50
1998-11-30 22:32:40,CH,Herero,35:7e:f0:40:a8:82,2017-12-23,iw,Belgium,Glarus,-53.417214,-45.6254945,78809385,Bühlmann Group,Asia/Kuwait,2004-02-05T04:29:54
1989-12-16 08:19:22,CH,Igbo,b4:3d:35:2a:80:e5,1996-09-08,ber,Namibia,Naters,-44.136027,-83.3152265,80977250,Herzog-Schuler,America/Barbados,2021-02-02T09:19:11
1999-02-03 08:34:13,CH,Tahitian,35:4c:29:7b:9f:d3,1974-10-29,tl,Kingdom of the Netherlands,Volketswil,-121.337382,77.363037,642326552,"Häfliger, Bühler and Erni",Asia/Singapore,2016-03-16T16:21:09
2010-11-02 00:38:20,CH,Uzbek,cf:48:f3:80:bb:c1,2014-08-06,mag,Kazakhstan,Bernex,-29.021087,-16.816396,242,"Arnold, Schmidt and Kälin",America/Tegucigalpa,2007-12-11T03:58:25
1970-07-26 14:46:01,CH,Aymara,75:aa:df:79:e3:2d,1971-06-16,eo,Bhutan,Baar,-55.033649,49.9616275,592,Flückiger-Hafner,Asia/Saigon,2009-05-15T01:57:10
2013-03-07 09:27:32,CH,Sichuan Yi,ca:ee:b9:d6:9a:06,2003-10-13,yi,Kingdom of the Netherlands,Val-de-Travers,-142.793401,-5.057599,7915233,Hauser-Bieri,Africa/Monrovia,1977-08-20T19:14:23
2001-04-18 08:48:45,CH,Sanskrit,b1:05:09:cd:e0:56,2000-11-19,ti,Seychelles,Glarus,13.815424,52.990372,2105340,Fehr PLC,Europe/Riga,1987-06-03T21:08:20
2023-09-06 04:18:06,CH,Avaric,17:3b:e6:ee:da:3c,2006-06-13,the,Niger,Steinhausen,-100.379305,-58.8432315,8240,Ammann-Schlatter,Africa/Malabo,1987-09-12T21:35:39
1988-05-31 22:28:05,CH,Sinhala,b4:14:5a:cd:6c:37,2011-11-29,cmn,Bhutan,Burgdorf,-109.840617,-63.812471,387,"Hofmann, Zingg and Felder",Africa/Asmera,1997-03-30T02:42:37
1999-05-30 09:37:17,CH,Cornish,25:bc:43:a9:fc:45,2001-02-04,ak,Saudi Arabia,Pully,29.364720,63.1861705,151677229,Winkler-Lang,Europe/Amsterdam,1971-01-05T03:38:55
2010-03-14 08:01:17,CH,Latin,47:02:db:86:30:4f,1998-12-31,sq,Andorra,Bern,47.366582,0.6856555,345758,Hasler LLC,Asia/Yerevan,2016-05-26T20:20:12
1999-06-20 14:27:06,CH,Akan,5b:c5:64:b0:3f:c4,2011-08-27,nhn,Cameroon,Genf,-75.419833,10.2184435,61,Tanner-Wyss,Asia/Amman,1975-04-22T23:14:07
1990-08-28 02:10:28,CH,Sanskrit,72:55:08:0d:dd:b1,1983-01-03,sc,Georgia,Siders,158.730957,6.571009,1442960,"Küng, Schumacher and Schärer",Pacific/Port_Moresby,1973-02-07T00:29:15
1993-03-25 04:05:39,CH,Occitan,d9:d3:ac:00:1a:77,2018-08-29,unm,Laos,Sursee,113.225283,72.360164,25,"Suter, Stucki and Rey",Africa/Conakry,2016-10-02T07:41:46
2003-09-12 17:27:18,CH,Urdu,3d:72:41:54:73:3e,2009-02-08,ne,Togo,Buchs,-95.876307,-34.7761285,2,Hafner-Stöckli,America/Dominica,2016-11-20T07:23:05
1983-07-31 20:43:12,CH,Samoan,2b:10:de:54:f9:5b,1975-05-11,zh,Philippines,Worb,63.971875,-50.1229975,407513,Martin-Hofmann,Asia/Colombo,1974-10-08T15:40:47
1994-05-10 23:32:09,CH,Interlingua,55:61:86:51:3e:3c,2017-04-06,id,Colombia,Morges,-94.086450,21.840320,6,Bucher-Imhof,Africa/Bissau,2009-12-27T13:04:23
2008-04-16 19:15:32,CH,Czech,31:b0:6a:f2:11:b0,2006-12-31,ps,Guatemala,Carouge,81.110577,-1.7056965,665,"Baur, Bianchi and Stauffer",Africa/Mogadishu,2009-12-25T00:39:17
1985-03-24 02:25:30,CH,Dutch,d5:b8:d3:a6:7a:2d,1976-04-21,hy,Russia,Herisau,-160.175337,-3.2044665,292815,Häfliger Group,Africa/Dar_es_Salaam,1988-04-08T22:04:10
2005-12-30 17:06:07,CH,Catalan,ce:d4:de:38:c0:55,2013-03-27,doi,The Gambia,Vernier,2.943416,22.014107,61921,Küng PLC,Europe/Dublin,1976-07-14T18:19:26
1979-11-28 13:23:31,CH,Limburgan,16:55:c1:10:ad:a1,2015-12-16,sid,Iceland,Gossau,-114.823623,-35.4624545,105,"Pfister, Bieri and Schuler",America/Guatemala,2015-05-20T12:25:28
1990-11-14 01:43:03,CH,Tswana,48:76:ab:27:06:7b,1971-04-30,ko,Republic of the Congo,Plan-les-Ouates,76.828759,20.5594395,859237170,Furrer-Martin,America/El_Salvador,1973-09-14T18:06:02
1985-12-30 09:37:03,CH,Polish,94:21:4b:84:5a:c1,2004-12-18,apn,Spain,Kreuzlingen,85.409161,72.0343055,9,"Favre, Burri and Sigrist",Asia/Singapore,2006-03-30T07:47:36
1977-04-16 23:34:01,CH,Sundanese,30:7a:b9:d2:30:90,1981-03-11,et,Chile,Sarnen,-141.422492,-46.058415,5547,Haas-Lanz,Europe/Rome,2008-01-07T04:13:02
2003-07-09 03:43:47,CH,Abkhazian,20:2d:90:1e:93:f9,1980-03-21,et,Malta,Küsnacht,-73.766510,74.574614,684,Schweizer Inc,America/Bogota,1976-12-01T02:25:36
2001-07-17 08:02:29,CH,North Ndebele,a9:f2:7a:ea:99:d5,1991-01-18,tn,Spain,Glarus,-72.820489,-60.958442,628566511,Bolliger LLC,Africa/Kinshasa,2002-09-28T13:56:54
2002-10-19 12:35:36,CH,Luxembourgish,51:cd:d0:9e:a5:6b,1994-04-06,ik,Uganda,Schwyz,123.220666,-30.208154,98433297,Schwab PLC,Asia/Bangkok,1980-09-22T11:31:38
1974-06-27 19:29:53,CH,Aragonese,7d:f4:66:17:e6:cb,1997-08-29,ln,Bahamas,Locarno,165.792364,71.257054,8719537,"Schaller, Stettler and Lutz",Atlantic/Cape_Verde,1987-10-24T08:52:36
2003-11-19 12:44:23,CH,Kannada,78:e5:e4:70:8a:df,1997-07-18,ce,Nicaragua,Sitten,-168.453002,-60.1473405,9179901,"Mettler, Koch and Ritter",America/Lima,1999-12-08T13:13:14
1978-08-23 07:09:20,CH,Ossetian,48:66:d9:27:1a:80,1976-10-07,gez,Tuvalu,Richterswil,-15.567420,88.8438635,2702,Gfeller and Sons,Asia/Seoul,2019-03-18T22:51:17
1979-05-14 08:30:29,CH,Persian,41:f2:4c:e5:a8:a3,2005-04-16,kl,Botswana,Burgdorf,-130.594073,87.5649795,5195945,Stauffer-Meyer,Africa/Conakry,1982-11-07T21:39:52
1981-04-27 18:59:53,CH,Kongo,e8:d8:55:6c:fc:89,2002-02-26,iu,Bahrain,Ostermundigen,145.837381,-61.130307,4695148,Friedli Ltd,Asia/Shanghai,1982-03-12T15:27:58
1995-12-22 07:53:00,CH,Fijian,1b:a6:3f:92:4c:4d,2012-01-15,ca,Russia,Zug,172.133427,36.3353645,3336,"Hofstetter, Staub and Merz",Asia/Jerusalem,2005-02-04T03:35:25
1985-05-02 14:23:08,CH,Hungarian,37:93:35:f4:f0:6d,1987-09-29,ast,Papua New Guinea,Bulle,-101.609633,-28.0950335,815694080,"Gasser, Frei and Hürlimann",Africa/Asmera,1999-08-21T16:16:44
1973-09-05 14:06:10,CH,Ossetian,97:e2:98:6c:d1:4d,1988-02-09,fo,Chile,Dübendorf,-148.134691,61.2111395,0,"Frey, Lustenberger and Merz",Europe/Vaduz,1995-04-26T21:12:31
2021-09-22 11:45:55,CH,Burmese,38:c8:07:28:5b:90,2018-06-19,am,Lithuania,Wallisellen,-40.885628,17.261628,610598,Eichenberger-Schwab,Asia/Dhaka,2011-12-26T04:50:42
1978-01-19 22:44:23,CH,Walloon,77:32:21:8a:3a:f3,1974-07-14,en,Eritrea,Vernier,-137.968041,64.412459,398,Burri-Merz,Pacific/Apia,1990-03-18T06:56:19
1971-06-07 21:24:18,CH,Central Khmer,1f:bd:d8:d8:8e:38,2003-06-06,mk,Liechtenstein,Bern,72.426766,50.2793705,13291792,"Kägi, Aebi and Roth",America/La_Paz,2018-11-05T09:39:36
1990-12-07 18:21:03,CH,Kirghiz,b8:a3:4d:bf:a9:fe,2019-09-05,ps,Republic of Ireland,Küsnacht,111.166477,-20.9041085,68274952,"Bosshard, Schoch and Sigrist",Europe/Zagreb,2019-05-02T13:16:51
2007-06-05 03:55:39,CH,Slovak,fc:69:72:19:c4:69,1976-12-05,sid,Honduras,Wädenswil,141.554607,-7.5911525,26036,"Furrer, Hasler and Schneider",Africa/Niamey,2005-08-11T01:34:21
2018-06-23 22:40:37,CH,Western Frisian,d4:bc:93:6a:32:fc,1989-12-06,nl,Philippines,Monthey,-149.189986,-22.5885425,1574,"Lüthi, Brun and Stalder",Asia/Aqtobe,2013-09-12T02:25:20
1970-11-12 23:27:30,CH,Telugu,ae:08:fb:14:6f:7d,1995-03-01,mn,Moldova,Glarus,89.551043,50.431495,62,"Martin, Rüegg and Ackermann",Asia/Dubai,1991-05-12T01:25:00
2001-03-14 08:20:04,CH,Avaric,f7:6c:14:8d:04:4f,2013-08-01,ve,Myanmar,Möhlin,139.882075,-60.4105185,6526823,"Ammann, Eugster and Peter",America/St_Lucia,1993-03-05T00:21:19
1975-06-27 02:07:53,CH,Javanese,1a:07:00:71:1f:fd,1980-09-23,wo,Colombia,Thônex,64.176246,-76.5921975,30,"Vogt, Martin and Pfister",Africa/Monrovia,1998-11-29T22:14:58
2018-09-11 18:32:00,CH,Javanese,76:b5:50:3a:87:4d,2004-01-02,wae,Belarus,Lutry,-32.748732,-1.9205415,70265,Geiger Group,Africa/Accra,1995-01-18T21:30:40
1982-07-18 07:27:48,CH,Kikuyu,e9:d2:0f:84:88:e9,1977-10-10,oc,Burkina Faso,Regensdorf,98.714948,-64.321468,6089469,Küng and Sons,Africa/Lubumbashi,1986-03-12T09:59:06
1994-05-08 13:56:47,CH,Bihari languages,27:30:55:72:96:ce,2002-06-06,eu,Mongolia,Freienbach,72.377125,81.850199,828,"Schneider, Hess and Martin",Africa/Windhoek,2010-06-03T02:02:12
1970-03-18 18:33:19,CH,Rundi,be:a7:6a:e5:0e:d6,1990-08-29,ka,Equatorial Guinea,Dübendorf,-18.972780,-27.705038,5376,"Amrein, Brun and Schürch",Europe/Stockholm,1975-04-16T10:37:21
2012-11-20 05:04:27,CH,Swati,68:ae:1c:4f:87:0a,1979-10-16,wo,Japan,Neuhausen,-159.964573,-85.119515,440244973,Meister-Burri,Asia/Dili,1971-09-09T08:41:30
1993-12-20 11:26:32,CH,Slovenian,29:94:b1:51:55:42,1991-11-03,hne,Poland,Montreux,6.514487,64.5772285,8,Kessler-Giger,Europe/Helsinki,1976-07-25T06:44:16
1988-07-04 23:26:40,CH,Uighur,da:16:a9:ff:69:7e,1979-03-14,tig,Guatemala,Buchs,122.022412,-46.833727,3614,"Häfliger, Kägi and Egli",Europe/Paris,2012-02-12T14:19:00
1992-06-04 05:46:48,CH,Galician,64:60:c6:5d:5f:f3,2002-03-05,ug,Bahrain,Thônex,17.291255,42.7024725,75511,"Zürcher, Meili and Walder",Africa/Mbabane,2007-02-09T22:43:43
2007-10-01 01:05:48,CH,Oriya,b2:8f:5c:5e:b6:09,1975-06-23,ml,Zimbabwe,Altstätten,-140.799813,2.207411,9,"Wyss, Wüthrich and Blum",America/Tegucigalpa,1998-08-09T17:14:04
1994-01-24 11:00:10,CH,Slovenian,e7:3f:27:41:38:22,2010-01-07,sa,Vietnam,Ecublens,-114.140450,-11.213544,8319055,Steiner and Sons,Europe/Sofia,2020-09-09T11:25:45
2007-12-02 02:04:03,CH,Georgian,6b:7c:4e:89:43:a3,2000-06-11,dv,Cambodia,Villars-sur-Glâne,115.512376,47.528710,80024,"Bianchi, Meili and Martin",Atlantic/Azores,2016-01-19T06:00:32
2008-03-12 08:44:02,CH,Swahili,d4:ec:25:b8:8e:03,1983-02-20,bem,Malta,Wetzikon,38.357734,6.3387305,23435477,Stucki-Albrecht,America/Mazatlan,1997-08-25T22:30:54
2008-11-22 05:52:42,CH,Tagalog,f2:ca:e2:5b:e9:10,1987-11-27,crh,Mongolia,Münchenstein,-49.325390,-76.1676905,475,"Rey, Jenni and Friedli",Australia/Broken_Hill,1991-07-17T14:19:28
2023-01-30 22:48:02,CH,Rundi,3a:6e:77:f5:13:a2,1994-06-14,lzh,Japan,Wohlen,-14.394177,-87.2853085,423,Kaiser-Häfliger,Indian/Mauritius,2008-12-31T06:19:54
1983-07-09 12:53:45,CH,Catalan,15:27:11:2b:63:39,1988-03-27,nl,Tanzania,Arth,37.236291,59.920342,298801996,Steiger-Lanz,Asia/Taipei,1980-01-18T21:49:10
1997-10-25 19:01:49,CH,Spanish,fa:56:6a:cb:d5:20,1977-07-17,nl,People's Republic of China,Le Grand-Saconnex,-32.066665,-48.7829895,3284414,"Bättig, Zollinger and Brunner",Pacific/Tongatapu,2003-01-19T04:29:11
1981-07-08 12:21:38,CH,Hebrew,cd:cf:9c:f6:4a:e1,1988-03-20,mn,Oman,Binningen,124.165851,-67.8694525,210293838,Scherrer-Bianchi,Pacific/Easter,1981-12-31T23:30:23
2023-06-03 02:36:28,CH,Kannada,36:a3:94:4a:a4:45,1988-06-29,gv,Bolivia,Muri,-153.393068,50.1827085,20,Weibel Ltd,Indian/Maldives,2008-10-11T04:46:37
2000-09-12 08:00:39,CH,Azerbaijani,20:ba:6e:b5:c4:d8,2014-02-05,de,Spain,Zollikon,-130.823330,-86.2989985,418,"Bättig, Stadelmann and Erni",America/Santo_Domingo,1982-02-27T09:48:39
1985-05-11 06:50:37,CH,Chichewa,86:53:9a:30:e0:40,2016-09-04,szl,Antigua and Barbuda,Luzern,-28.867045,-30.138344,104212,Gross-Portmann,Asia/Beirut,1986-12-11T07:09:50
1984-07-25 11:09:33,CH,Kanuri,c3:09:6e:96:3d:ac,1988-02-25,uz,Malawi,Zofingen,-68.934025,16.7071415,111,Ritter-Küng,Asia/Dubai,1995-08-26T06:47:18
2021-08-23 15:06:40,CH,Tswana,e6:1b:75:64:9c:4f,1981-05-03,hne,Republic of Ireland,Freienbach,144.635466,11.3135795,922,Baumann PLC,Asia/Aden,2003-07-15T12:43:38
1973-09-09 15:53:09,CH,Turkmen,bd:6a:9c:9e:44:ba,1977-09-27,kok,Syria,Thônex,-168.384487,-1.194499,6,Stöckli PLC,America/Argentina/Tucuman,1991-08-09T00:04:25
1970-12-11 22:26:46,CH,Akan,fa:43:28:d8:a4:02,1974-11-10,unm,Jamaica,Rapperswil-Jona,-127.770383,54.440321,29532915,"Bär, Wolf and Senn",Asia/Anadyr,1994-11-07T11:24:40
1970-06-27 07:47:05,CH,Herero,3d:f3:1c:bf:58:61,2010-09-25,iu,Papua New Guinea,Volketswil,94.636578,86.4942985,5019,"Kohler, Baumann and Zbinden",Europe/Andorra,1998-07-27T20:31:42
1981-01-08 08:25:22,CH,Corsican,ed:21:66:1f:30:e2,1981-01-11,mai,Somalia,Ostermundigen,-98.114218,-63.018021,654,Eugster-Frei,Asia/Calcutta,2021-04-24T14:55:36
2013-07-23 06:20:09,CH,Nepali,23:6a:42:82:d6:e2,2004-10-19,it,Singapore,Le Grand-Saconnex,-164.001796,67.1030675,32909,Bauer Inc,Europe/Sofia,1984-07-18T10:40:53
1980-11-26 22:26:08,CH,Tsonga,76:87:9d:19:40:61,2015-10-03,hsb,Saint Vincent and the Grenadines,Riehen,78.214636,45.6648735,645,Christen-Felder,Asia/Kabul,2007-05-20T14:41:19
1989-02-21 18:02:26,CH,Inupiaq,b3:83:26:25:f3:f6,2023-04-20,bg,Algeria,Herisau,1.160989,53.5300155,8062399,Zimmermann-Wirz,Africa/Douala,1982-05-10T17:49:57
2000-09-18 19:56:53,CH,Chuvash,b2:ca:0e:c4:4e:ab,1999-11-23,is,Somalia,Spreitenbach,7.036745,-14.568314,5,Bosshard-Bär,Africa/Blantyre,2017-12-12T03:59:17
1994-09-25 13:56:07,CH,Catalan,24:0b:97:b4:3e:0d,1984-01-04,ps,Niger,Thalwil,-51.422036,10.0892635,47,Hermann LLC,Europe/Minsk,2018-03-18T08:49:30
2006-06-25 16:23:11,CH,Indonesian,b4:2f:72:d3:ed:cf,1985-06-09,gl,Qatar,Wädenswil,-104.431956,-35.0058455,7910,Tobler-Ott,America/Belize,2019-02-20T12:19:01
1992-09-03 11:26:30,CH,Sango,29:ea:73:50:76:fd,1976-04-12,ti,Lithuania,Winterthur,-105.988758,14.9529985,2096437,Fischer-Kälin,Europe/Andorra,2015-11-24T15:54:21
2022-01-07 14:35:33,CH,Turkmen,8f:25:01:e1:d5:7e,2015-08-24,ia,Latvia,Villars-sur-Glâne,-33.674607,-83.755765,22428029,"Ritter, Huber and Küng",Europe/Monaco,1974-04-30T18:07:24
1972-12-22 15:55:10,CH,Mongolian,29:74:6a:27:8f:b0,1985-03-19,pa,Romania,Binningen,167.553801,71.289194,779,Lüthi Group,Atlantic/Reykjavik,2010-03-02T08:35:10
2010-03-28 10:49:53,CH,Panjabi,c3:ad:4d:43:41:39,2022-08-02,tcy,South Africa,Maur,-53.343396,41.3556585,4585178,"Fischer, Christen and Fischer",Asia/Amman,2012-12-05T12:13:00
