date,date_time,file_name,pricetag,company,random_number,longitude,mac_address,language_name,city,timezone,language_code,time
1999-03-04,2005-08-13 22:33:51,aliquam.png,"$5,629.17",Huber-Schoch,9232297,68.366179,c6:8a:8a:96:c7:56,Sindhi,Adliswil,Asia/Taipei,lt,13:20:18
2015-12-06,1994-06-29 09:56:02,facilis.webm,$77.65,"Schmid, Imhof and Arnold",9492629,-138.116001,2f:f5:c8:b8:00:71,Faroese,Onex,Europe/Bratislava,hr,04:51:44
2020-02-28,2006-03-18 11:01:11,aut.wav,$3.84,"Hofstetter, Hauser and Ziegler",2,155.830781,b3:d9:fd:ae:26:b4,Western Frisian,Liestal,Asia/Pyongyang,lg,19:57:19
1975-06-05,1970-08-10 07:16:01,a.wav,$63.57,Egger-Tanner,2932090,25.883100,d6:05:d4:61:51:e9,Central Khmer,Oftringen,Africa/Sao_Tome,af,23:36:04
2004-11-25,1982-08-12 21:31:28,quis.mp3,$445.66,"Brun, Hirt and Bachmann",5143,103.771647,eb:c6:52:39:e4:23,Ganda,Hinwil,Africa/Nairobi,hak,07:50:09
1984-05-10,1979-10-08 14:18:40,quia.doc,$7.30,Kern-Berger,24,147.732847,d8:06:b4:4c:da:7d,Sundanese,Bulle,Asia/Jayapura,ml,20:34:39
2013-05-13,1970-07-31 09:24:23,commodi.avi,$2.92,Wenger PLC,108197953,140.821240,a9:80:99:eb:de:dd,Romansh,Kloten,Europe/Prague,el,07:26:35
1995-04-25,2019-12-25 00:21:09,minus.pages,$29.27,Bosshard Inc,452066125,-109.071169,37:02:7a:08:ee:82,Croatian,Suhr,America/Merida,dz,15:31:16
2020-05-15,2002-01-08 11:58:15,odio.mp3,"$48,523.45",Zingg and Sons,262,133.517627,bd:1d:34:34:cb:d9,Fijian,Lausanne,America/Guatemala,bn,15:01:50
2009-07-14,1975-11-25 04:03:14,dicta.webm,"$78,123.07","Jäggi, Jost and Bachmann",3952,38.494647,4c:c3:60:e3:81:20,Interlingua,Altstätten,America/Argentina/Rio_Gallegos,gu,19:56:06
1973-02-09,2013-06-24 11:14:08,mollitia.mp4,"$1,757.94",Hirt-Wolf,7,156.811307,ac:51:a7:ff:d1:d4,Faroese,Ittigen,America/Tegucigalpa,fi,13:12:15
1978-03-20,1977-04-07 10:34:41,tempora.odt,$996.18,"Senn, Widmer and Bühler",9352,-63.112978,3f:0f:9a:13:12:c7,Tatar,Richterswil,Asia/Kabul,mk,19:30:47
2018-01-26,1976-07-13 00:54:01,quis.ppt,$135.03,Bär LLC,3057,-173.451783,dd:39:9e:84:22:a6,Italian,Bellinzona,Africa/Lubumbashi,kok,13:39:27
1992-01-08,1979-12-05 16:47:07,rem.pptx,$889.25,Brunner and Sons,42,-30.254626,2a:83:6b:d7:62:34,Bulgarian,Delsberg,Asia/Rangoon,gd,01:18:03
2019-04-01,1972-02-21 20:34:23,voluptatibus.png,$35.35,"Schweizer, Jäggi and Spörri",1909,105.976912,1c:c7:d7:50:75:4d,Portuguese,Wettingen,Africa/Dakar,so,04:33:55
2023-04-19,2014-06-08 07:55:10,eum.jpg,"$79,935.32","Wettstein, Mäder and Wyss",8,-9.426095,93:3a:01:7f:ae:e1,Arabic,Stäfa,Asia/Jayapura,yi,11:41:50
1996-06-21,1971-01-19 01:33:59,laudantium.tiff,"$28,781.11","Marti, Schlatter and Ott",541,-153.827626,fb:e5:07:bb:20:e3,Quechua,Zollikon,Africa/Bangui,ka,05:30:25
2021-05-19,2005-11-12 17:56:32,ab.mp4,$8.06,Walter and Sons,454648125,175.807517,91:28:ee:17:95:ca,Shona,Adliswil,Asia/Tokyo,ru,08:24:02
1991-03-21,1987-03-22 10:20:45,repellat.xlsx,$906.70,"Egli, Eugster and Käser",699286317,-139.146117,fb:4b:2e:fe:f7:55,Telugu,Villars-sur-Glâne,Africa/Cairo,nds,11:22:45
2001-04-26,1987-03-25 13:18:20,praesentium.txt,"$62,802.24",Merz-Gloor,15558,-119.652662,c5:db:96:2d:08:34,Dzongkha,Schaffhausen,Asia/Beirut,wal,14:44:38
1979-12-19,1997-03-24 18:03:58,dignissimos.png,$7.17,Schlatter-Schmidt,3531,-25.418495,dd:98:25:fb:8f:56,Latvian,Riehen,America/Port_of_Spain,th,00:38:47
2001-04-02,2008-02-26 07:00:01,cum.flac,"$60,767.85","Grob, Fankhauser and Seiler",187157,111.097305,fd:61:04:16:5b:9f,Fijian,Basel,Africa/Malabo,az,01:13:24
2000-07-21,1989-10-12 04:12:14,labore.webm,$6.37,Wirth-Kohler,511,4.600683,32:02:b7:51:fb:1d,Kurdish,Olten,Asia/Amman,raj,20:19:41
1994-03-22,2022-05-16 16:46:36,rerum.mp3,$76.69,Hartmann-Schaub,81894,141.022613,8d:e4:11:96:2d:5f,Ganda,Luzern,Asia/Calcutta,ml,22:54:18
1978-07-23,2013-02-22 12:19:08,porro.mp3,$904.55,Schmid and Sons,97,-163.379247,22:a3:ab:a9:b0:41,Sindhi,Wetzikon,Asia/Dili,ff,18:42:54
1991-09-02,2016-11-08 01:31:05,cum.docx,$37.28,"Hermann, Stöckli and Steiger",14,-159.884118,40:8b:c0:b9:1f:4b,Quechua,Horw,America/Bogota,et,10:13:18
2007-07-17,1982-08-14 21:52:20,mollitia.mov,"$6,634.47",Ferrari PLC,352871929,-18.757365,b1:2c:d0:9f:fa:eb,Sinhala,Wallisellen,Africa/Tripoli,is,20:52:02
1983-06-28,1993-09-09 06:17:24,magni.mp3,$42.76,Schnyder-Meili,2706417,89.203670,6d:28:5a:e7:70:c5,Chinese,Steffisburg,Asia/Vientiane,lg,09:58:39
1985-04-14,1982-11-28 12:20:31,ducimus.mp4,$30.60,"Arnold, Roos and Bieri",1669,-1.936989,75:56:f0:f6:22:ec,Mongolian,Aarau,Indian/Antananarivo,dz,20:40:58
2008-06-06,1989-01-02 04:35:49,enim.xls,$145.96,Wirth Ltd,8963,-58.322325,91:ec:e1:27:e7:32,Tagalog,Buchs,Africa/Porto-Novo,wal,17:10:05
1989-11-23,1995-10-01 03:25:09,inventore.odt,"$4,094.92","Schärer, Bolliger and Wegmann",5723,-78.101709,d9:f3:54:ea:4d:d1,Hausa,Genf,America/Port_of_Spain,nn,08:01:35
2015-04-28,1996-07-24 16:04:41,aperiam.key,"$7,361.37",Wirz-Ritter,3263694,110.297431,2e:ae:72:db:09:b5,Malayalam,Adliswil,Africa/Maseru,kl,20:31:37
1980-08-16,1980-02-07 09:08:55,neque.json,"$3,723.34",Herzog Inc,688051,-12.301634,66:13:4b:ab:2f:0d,Ganda,Grenchen,Asia/Gaza,lb,11:44:52
2017-06-15,2019-03-25 23:53:32,cum.mov,$461.18,Wettstein PLC,60437757,11.105593,1a:59:3e:20:14:66,Serbian,Kloten,Pacific/Tongatapu,gv,22:42:21
1996-09-10,1972-12-07 13:15:02,laboriosam.odp,"$4,746.71",Burri-Felber,82619,-91.547713,30:63:82:20:ab:c4,Kurdish,Pratteln,America/Panama,bg,13:59:37
2014-06-26,1989-05-27 08:01:26,ipsa.flac,$149.92,Albrecht PLC,41448,81.375807,53:33:83:92:9a:e3,Bengali,Affoltern,Asia/Tehran,zh,12:05:40
1982-07-14,1978-09-20 04:52:30,aut.css,$71.71,"Kohler, Jäggi and Walder",8930,169.291591,62:d5:96:0d:d8:77,Tagalog,Suhr,Asia/Nicosia,is,03:15:19
1998-10-11,2016-07-27 01:33:12,voluptas.mp3,$0.94,Stutz PLC,22766484,-84.751670,75:81:c6:ec:97:73,Chinese,Allschwil,America/Montevideo,el,06:02:53
1990-03-30,1981-12-05 03:28:24,placeat.pages,$781.16,Häfliger and Sons,222509764,-72.566437,ec:d7:6c:61:fc:f3,Interlingua,Steffisburg,Pacific/Easter,tcy,06:24:18
2009-11-13,1994-08-21 07:49:30,quia.xls,"$6,989.95","Scheidegger, Hirt and Fehr",496,-115.937486,24:04:85:f6:f0:06,"Sotho, Southern",Lenzburg,Europe/Budapest,af,22:41:57
1982-02-22,1983-06-19 12:06:40,sed.odt,"$66,348.50","Bucher, Meyer and Bühler",903342,-113.282510,15:81:16:db:46:9a,Esperanto,Wohlen,Africa/Bangui,te,04:28:02
1997-09-15,2002-12-15 13:12:56,saepe.jpeg,$7.61,"Bernasconi, Zollinger and Weibel",115,59.352246,ad:3c:43:19:91:12,Luba-Katanga,Lancy,Africa/Luanda,ur,13:57:56
1972-10-06,1991-04-29 17:40:06,accusantium.mov,"$83,463.19",Pfister-Flückiger,362619163,32.944492,74:62:18:96:79:2e,Tamil,Wil,Asia/Kabul,mk,03:55:20
2021-03-25,1992-05-16 01:40:49,necessitatibus.mp3,"$36,691.01",Forster and Sons,892806586,-44.638053,dd:27:2b:5a:4e:31,Shona,Ebikon,Europe/Sofia,my,13:39:59
2022-12-28,1971-07-17 19:33:14,ullam.odt,"$6,295.08",Sidler Group,647,34.518271,66:8e:6e:6a:1e:28,Armenian,Muttenz,Europe/Zagreb,lij,01:42:20
1979-02-02,2000-05-24 11:14:26,odio.wav,"$22,034.41",Probst Group,2945,-124.174546,cc:cb:eb:f4:48:0c,Luba-Katanga,Aesch,Asia/Choibalsan,si,06:37:58
2001-05-12,2017-02-16 02:35:12,quia.mp3,$474.31,"Peter, Probst and Vogt",85392,143.834728,d0:8f:b6:e6:c1:7c,Aragonese,Regensdorf,Asia/Calcutta,pl,17:23:53
2003-09-18,1982-07-02 05:52:22,quas.pdf,"$72,883.95","Studer, Zehnder and Bühler",82,-85.226550,08:7e:39:dd:e0:f2,Bashkir,Grenchen,Europe/Oslo,sat,15:54:36
1971-10-06,1970-07-16 10:16:07,illum.wav,"$44,216.94",Eugster-Isler,4839,11.840001,5f:de:f8:81:d3:b2,Avaric,Ebikon,Africa/Nouakchott,sl,05:01:55
2021-03-31,1990-01-30 12:33:41,repellendus.odp,"$5,214.68",Friedli Ltd,555421804,-115.778833,cc:5b:36:63:55:46,Danish,Regensdorf,Europe/Amsterdam,gl,11:32:34
1986-07-13,1978-11-25 10:34:49,sed.json,$2.85,"Bosshard, Schaub and Probst",597,-112.452898,af:fb:60:10:b1:4d,Chinese,Nyon,Asia/Katmandu,byn,01:21:32
2004-01-23,2005-02-24 00:13:46,incidunt.html,$885.05,Schär LLC,206119296,-43.318882,5e:2c:0a:48:c7:da,Ido,Chur,Africa/Monrovia,hr,07:32:20
1996-11-02,2003-07-20 18:21:53,et.flac,$964.80,Ernst-Furrer,32372991,13.061458,a5:6b:09:a9:01:0f,Walloon,Ittigen,America/Tijuana,apn,04:40:06
2000-01-23,2016-07-01 03:34:40,quia.wav,"$98,550.76",Senn-Schmidt,26375988,-52.533666,5b:36:e6:01:9f:05,Limburgan,Bern,America/Barbados,ca,21:52:09
1984-09-23,1971-05-15 07:33:07,quas.csv,$97.17,Bosshard Ltd,4,-165.601004,dc:eb:48:9f:47:09,Oromo,Chur,Pacific/Funafuti,crh,16:46:24
1992-12-16,1978-02-27 05:11:50,consequuntur.pdf,$5.82,"Gut, Graf and Weber",714,-31.363583,71:10:6e:0a:b9:14,Haitian,Val-de-Ruz,Africa/Lome,lo,19:32:52
2017-01-01,2004-12-20 23:22:46,a.js,$9.63,Stauffer PLC,8719,-15.307294,4c:c2:1c:5d:95:de,Breton,Worb,Asia/Thimphu,ks,15:25:42
2013-12-08,1998-07-23 23:46:47,nobis.wav,"$35,947.04",Seiler-Mettler,905,161.462529,48:b0:27:70:64:29,Malay,Glarus,Asia/Tehran,kok,21:00:48
1979-06-27,2019-03-15 02:48:09,veniam.odp,$9.04,Gerber Inc,6,49.570252,96:bf:d6:3e:e7:a9,Icelandic,Zollikon,Europe/Amsterdam,km,04:13:07
2018-05-25,2015-09-14 05:18:07,consequatur.mov,"$57,806.09",Gerber and Sons,70647,171.890780,92:1d:45:69:d2:15,Sanskrit,Spiez,America/Costa_Rica,fil,10:51:34
1970-01-23,1985-04-11 00:23:35,officia.mp3,$925.32,Tanner-Pfister,8098,-39.967779,26:2d:7a:38:b8:e8,Romanian,Pully,Europe/Oslo,mhr,07:22:28
1991-11-26,1988-05-27 03:38:57,eveniet.ods,"$9,746.38",Schwab Ltd,640,-112.699223,b1:5c:29:ca:f4:00,Igbo,Bernex,America/Antigua,mhr,23:19:17
2021-02-23,1983-06-14 12:55:42,commodi.jpg,$2.75,Frey-Braun,225,67.565477,43:ad:be:e8:e6:0b,Irish,Kreuzlingen,Africa/Malabo,sd,20:49:46
1990-02-12,1994-09-07 04:21:03,dolor.mp3,$66.37,"Stauffer, Studer and Frick",86332782,-73.526577,5b:b9:e0:b6:bb:55,Central Khmer,Münsingen,Africa/Bujumbura,te,14:17:43
2008-03-19,1998-03-25 15:20:04,suscipit.wav,"$6,123.73",Widmer and Sons,9949334,10.310646,99:ed:e2:45:47:fc,Nauru,La Tour-de-Peilz,Africa/Windhoek,kok,17:05:07
1990-07-27,2022-01-12 22:21:04,veniam.mp3,"$97,042.19",Hasler PLC,6,39.555462,53:f0:bb:38:50:19,Avestan,Zollikofen,Africa/Abidjan,uz,05:33:41
2021-08-26,2012-03-29 13:59:01,alias.txt,"$62,597.29",Küng Group,2695415,-166.317752,1e:e5:b5:20:65:e9,Japanese,Flawil,Europe/Istanbul,ur,21:46:41
2001-10-05,1983-11-15 18:05:23,harum.ppt,"$9,961.57",Imhof and Sons,729788,-178.296694,94:a3:43:7f:ce:4d,Tonga,Cham,Europe/Sofia,gv,05:39:36
1996-04-29,1976-12-20 10:03:58,facilis.flac,$234.53,"Schenk, Pfister and Tanner",842569,-43.583848,b6:e5:83:cb:fa:e6,Tigrinya,Hinwil,Africa/Blantyre,wal,15:55:36
2023-02-25,1975-06-05 21:38:52,tempore.flac,"$6,094.77",Favre Inc,307,-54.966205,76:80:5b:fc:bf:cf,Maltese,Küsnacht,Europe/Zurich,uz,10:03:40
1984-03-31,2023-04-16 00:18:14,ipsam.xlsx,$367.66,"Gasser, Meili and Giger",175,-11.242666,23:3f:b5:cc:71:5f,Faroese,Onex,Indian/Mauritius,nso,15:47:13
1973-09-13,2016-11-23 10:58:58,tempore.pages,"$34,706.52","Käser, Schärer and Michel",76304,6.786892,ad:7f:86:95:9e:eb,Tonga,Münsingen,Asia/Harbin,id,16:38:44
2002-04-20,2019-06-19 17:00:15,libero.odp,$9.79,"Sutter, Brun and Kaufmann",55689291,62.573885,5b:27:6e:64:66:46,Ganda,Wald,Europe/San_Marino,tr,08:16:35
2014-08-14,2009-05-01 04:22:45,cum.png,$52.06,Näf Inc,889,71.698458,fb:7e:81:5a:a5:ef,Marshallese,Solothurn,Asia/Pyongyang,bhb,17:10:30
1970-10-10,1999-02-23 13:18:25,accusamus.wav,"$89,627.60",Wehrli Ltd,89008233,132.004470,ed:75:db:d4:09:13,Luba-Katanga,Oberwil,America/Jamaica,or,03:29:22
2016-01-24,1983-10-27 03:20:05,sequi.avi,$843.37,Zingg-Hirt,644436891,-115.533126,c2:f2:c7:36:63:ea,Georgian,Bern,Africa/Mbabane,ss,09:02:57
1978-12-29,1985-04-16 20:32:28,atque.tiff,"$8,497.92",Stucki-Isler,57101563,12.912673,e2:88:b9:bc:32:f3,Swedish,Adliswil,Asia/Manila,st,10:42:15
1981-08-27,2021-10-05 12:00:08,aliquid.bmp,"$3,942.52","Hoffmann, Senn and Lanz",529783,47.532392,7c:88:0e:d7:cc:5b,Georgian,Ittigen,Asia/Tehran,kk,12:43:17
1998-11-07,2007-05-25 02:54:19,natus.wav,$54.84,Schlatter Ltd,1564,135.607510,d8:df:55:c0:23:4d,Persian,Wädenswil,Europe/Chisinau,id,22:22:10
1996-10-18,2015-10-26 21:54:34,voluptates.mov,$5.51,Ammann-Graf,87191,8.740833,a9:39:71:59:da:73,Basque,Morges,Asia/Thimphu,sv,11:45:44
1995-08-31,1989-07-11 17:57:07,natus.json,"$5,379.00",Maier-Lanz,329921993,-99.084833,6f:66:54:3a:38:26,Tahitian,Cham,Asia/Manila,ne,20:59:52
1976-02-20,2004-10-10 11:40:50,veniam.wav,$0.12,"Isler, Furrer and Fuchs",2964487,-167.970457,12:d4:06:c9:2e:9a,Greek,Vernier,Asia/Singapore,es,06:51:43
1977-11-20,1996-01-28 01:31:35,sed.webm,$43.67,"Egger, Schuler and Häfliger",9689,12.032455,00:f7:39:27:82:6a,Finnish,Wettingen,Europe/Andorra,an,21:55:49
1999-03-10,1970-02-21 18:00:53,nesciunt.avi,$48.96,"Stocker, Gasser and Bernasconi",887855895,-86.069023,f0:de:d7:de:1f:96,Oromo,Binningen,Africa/Tripoli,ug,09:56:11
2000-04-26,1975-03-08 00:07:25,possimus.jpeg,"$90,567.95","Benz, Stettler and Ritter",832719,-136.486073,a5:43:45:cd:10:2f,Avaric,Frauenfeld,Africa/Lusaka,gu,11:17:59
2015-03-03,2000-03-30 04:40:44,impedit.js,$19.61,"Blaser, Kunz and Flückiger",17356,-27.046044,4b:0d:4e:15:72:47,Vietnamese,Affoltern,Asia/Kabul,shs,22:11:23
1970-12-24,1990-07-15 14:25:09,est.js,"$58,061.90",Wirth and Sons,310979,-39.771443,63:1a:60:bb:62:2a,Georgian,Dübendorf,America/Costa_Rica,af,18:10:14
1971-09-25,1978-03-02 20:40:44,officia.flac,$86.07,Lüthi LLC,940182,81.401238,76:c0:49:5b:b5:fe,Luba-Katanga,Möhlin,America/St_Vincent,csb,03:36:45
2000-04-02,1997-03-04 22:23:44,eligendi.pptx,$9.59,Brunner and Sons,495,-106.024371,aa:02:c7:72:25:ad,Thai,Burgdorf,Asia/Jakarta,ayc,21:31:56
2012-08-01,2003-05-29 16:47:10,assumenda.css,$832.68,Hodel-Frick,9405,-140.406183,92:a2:64:56:8c:2a,Abkhazian,Wald,Atlantic/Reykjavik,mr,04:22:00
1976-06-06,1978-02-21 01:43:29,incidunt.mp4,$488.36,Egger-Mäder,328598,-106.279290,48:e0:7a:83:ef:4f,Kazakh,Ebikon,Africa/Mogadishu,ayc,11:07:46
2015-01-20,2007-10-20 22:23:08,iste.avi,"$2,787.73",Michel and Sons,5,55.424115,26:99:63:5f:bf:04,Maltese,Onex,Asia/Bishkek,mi,02:38:59
2004-03-03,2013-10-06 08:56:51,eos.png,$6.56,Schmid-Pfister,2875257,23.834979,4f:12:bd:8b:75:3f,Kurdish,Zollikon,Europe/Minsk,hr,17:57:30
2017-03-29,1991-12-09 07:20:25,dignissimos.csv,$13.47,Schürch Inc,50802267,58.096846,11:7e:4b:55:4a:2e,Armenian,Zollikofen,Pacific/Truk,cmn,18:02:33
1983-08-20,1989-06-27 16:58:08,vitae.mp3,$64.42,Lehmann-Tobler,74609997,176.914631,8c:ba:ec:77:e1:4f,Luba-Katanga,Richterswil,Africa/Bamako,da,02:12:44
2016-04-07,2005-08-09 13:46:30,ullam.html,$224.00,Spörri-Bauer,437742047,-71.317153,b1:cf:26:fd:0b:d7,Gujarati,Gossau,Africa/Sao_Tome,szl,14:04:56
1978-10-24,1970-03-17 03:20:08,necessitatibus.mov,$25.51,Mäder-Bucher,7899,-13.789621,27:62:19:da:44:8f,Haitian,Villars-sur-Glâne,Asia/Dili,byn,23:36:58
2003-10-31,2000-02-29 19:39:37,porro.png,$0.54,Braun Inc,153,-172.843175,18:83:ce:ab:22:74,Assamese,Carouge,Africa/Luanda,zu,09:18:00
2019-02-28,1983-08-06 21:20:23,numquam.xls,$33.08,Stauffer LLC,78699,-96.941029,58:7e:19:3c:ed:c6,Hebrew,Delsberg,Pacific/Tongatapu,el,13:24:14
1999-10-23,2019-11-08 21:20:10,eum.mov,$288.43,"Meier, Schumacher and Eugster",1,176.583757,ba:21:14:94:96:71,Komi,Stäfa,Europe/Oslo,apn,08:29:18
2000-11-25,2011-12-23 14:38:02,ipsa.jpg,$531.42,"Fischer, Thommen and Isler",9287,-95.875289,f8:10:eb:d4:af:30,Thai,Wettingen,Africa/Tripoli,tn,21:44:16
1994-09-09,2003-04-06 19:19:02,quasi.jpg,$714.70,Bättig Ltd,95332119,24.778006,3d:ea:db:c6:36:3c,Czech,Zollikofen,Asia/Yerevan,om,20:36:44
1974-10-12,1972-08-15 06:13:31,quibusdam.js,$4.80,Bieri Inc,22286154,-148.829349,0e:d4:d8:20:61:5e,Estonian,Solothurn,Asia/Kuala_Lumpur,as,12:15:18
2020-03-28,2003-04-09 19:47:16,quaerat.odp,"$24,710.74","Graf, Huber and Hauser",937049641,93.217241,23:a5:c1:5f:29:42,Bulgarian,Birsfelden,Asia/Dubai,uz,16:01:15
2006-01-02,2015-05-14 17:16:31,provident.json,"$9,764.25",Giger-Schneider,138084508,-36.817238,f8:14:c3:d1:fe:1b,Herero,Lutry,Africa/Lusaka,en,07:11:06
1991-07-31,1985-06-17 06:53:43,officia.mp3,$61.15,Lüthi and Sons,1492,-139.246973,5b:56:a9:03:60:ba,Urdu,Binningen,America/La_Paz,sat,12:24:09
2000-07-28,1974-05-16 06:24:32,fugiat.mp4,"$94,802.46",Rey-Flückiger,62327,131.367356,80:53:c9:fa:b5:b3,Dutch,Genf,Indian/Mauritius,lo,04:55:05
2010-09-08,1997-09-03 17:53:47,rerum.jpg,$9.52,Senn-Weibel,5413,-60.545391,bb:39:c5:b6:af:f0,Bislama,Baden,Europe/Helsinki,wo,09:27:48
2012-11-29,2013-11-25 10:25:27,veniam.odt,"$4,185.37","Sutter, Siegrist and Schürch",77,23.733782,17:98:07:c6:f0:8d,Nepali,Wädenswil,Europe/Vatican,fy,07:03:44
1974-06-18,2005-09-14 01:59:54,quia.mp3,$14.49,"Brunner, Kohler and Herzog",9,-125.128847,94:a8:af:46:09:e3,Marshallese,Baden,Asia/Muscat,mi,23:57:56
1981-05-24,1974-04-18 14:33:08,quidem.flac,$313.55,"Studer, Kern and Geiger",744779,-70.305827,06:e6:60:b1:f0:05,Vietnamese,Biel/Bienne,Indian/Antananarivo,niu,14:29:47
1974-04-14,1994-09-20 22:42:12,neque.mp3,"$1,844.03",Kohler LLC,55120,141.611192,a3:23:a0:be:f0:b7,Corsican,Zug,Africa/Accra,dz,17:42:40
2007-01-03,1970-08-09 14:55:05,veniam.xls,"$29,245.78",Maier and Sons,34,-33.100653,c0:07:01:5c:85:32,Latin,Mendrisio,Asia/Yerevan,wo,20:12:08
2021-01-26,1980-08-22 18:16:15,delectus.txt,"$1,153.36",Baumann-Albrecht,95,43.695708,22:28:04:d0:a0:c2,Inupiaq,Ebikon,Europe/Sofia,kw,04:38:09
1999-10-03,2012-09-30 07:38:39,eligendi.mp3,"$1,717.89","Tanner, Marti and Häfliger",10,-87.563314,7f:1c:96:d6:c1:e0,Shona,Bern,America/Santo_Domingo,af,03:24:11
1982-08-17,1980-03-18 21:02:23,expedita.css,"$2,845.32",Hodel Group,7603923,-78.412689,68:92:2d:96:f0:43,Sinhala,Oberwil,Europe/Rome,bg,11:16:34
2009-06-18,1982-11-20 01:59:53,laboriosam.tiff,$1.19,Vogt LLC,30192702,-159.032635,33:44:15:79:91:a4,Ewe,Payerne,Asia/Kuching,unm,12:14:45
2009-04-28,2006-09-08 20:08:26,ex.json,$33.16,"Stadelmann, Graf and Pfister",4966,-22.722215,96:7b:0a:49:05:75,Azerbaijani,Köniz,Asia/Nicosia,ru,20:38:40
1970-02-18,1989-12-27 22:44:57,autem.csv,"$5,156.41",Jenni-Keller,5374,43.643860,37:f5:86:15:ae:3d,Portuguese,Winterthur,Europe/Minsk,am,07:22:06
1983-02-15,1978-12-10 17:51:01,aliquam.mp3,$77.73,"Mettler, Gasser and Hafner",20873,115.577722,c9:44:16:26:b3:6a,Ojibwa,Oftringen,Asia/Manila,mi,21:22:20
2007-10-15,2009-10-04 01:50:09,pariatur.odp,$146.68,Hunziker PLC,85417373,-100.856649,65:46:f8:09:e2:0a,Haitian,Martigny,Europe/Amsterdam,wae,00:31:14
2019-07-11,2001-07-17 16:15:31,beatae.jpeg,$1.50,"Kaiser, Schuler and Mayer",4,-32.387072,ac:8b:6c:4e:2c:26,Chichewa,Zollikofen,Asia/Taipei,ayc,12:52:31
1977-02-08,2000-02-05 17:34:09,optio.wav,$811.24,Stalder Ltd,28285282,160.760559,d0:e9:70:13:e7:31,Lingala,Lyss,Indian/Comoro,gu,07:41:26
1993-09-29,1982-10-27 06:23:04,aliquid.png,$881.12,"Erni, Imhof and Thommen",7790,-24.054361,83:28:1c:08:f1:e2,Haitian,Olten,Africa/Lubumbashi,tig,15:03:42
1994-05-20,1985-12-30 20:27:25,ducimus.json,$46.55,"Burri, Felber and Schaub",2,-105.421683,ba:8c:af:1f:b5:00,Venda,Baar,Africa/Addis_Ababa,crh,12:18:54
2017-07-27,1996-06-05 18:21:38,repellendus.avi,$46.65,Bucher-Probst,6,49.310223,7d:88:c3:cc:0f:e3,Turkish,Crans-Montana,Pacific/Palau,da,09:32:16
1975-10-17,1997-09-01 02:28:26,assumenda.html,$6.57,Schürch-Hodel,55640,48.045180,32:ce:4f:11:9d:25,Cree,Kreuzlingen,America/El_Salvador,bg,11:22:37
1995-05-05,2002-08-22 04:27:35,doloremque.jpg,"$1,786.07",Schürch-Hodel,803234975,134.859801,e8:31:a3:bb:24:ea,Bislama,Villars-sur-Glâne,Europe/Minsk,id,04:37:48
2015-02-17,1998-12-12 01:46:53,dolore.js,$29.74,Frei Ltd,1,-130.734546,09:fd:51:18:f3:e8,Cornish,Dübendorf,Africa/Tunis,lo,20:19:13
1970-11-29,1994-11-04 05:24:32,fugit.avi,$249.05,"Bieri, Kälin and Seiler",928170935,6.608211,d8:e0:6e:3a:09:c1,Norwegian,Onex,America/Jamaica,mr,14:56:32
2018-03-11,1987-07-07 04:24:37,dignissimos.bmp,"$52,168.05",Winkler-Egli,652455,-100.363754,03:5f:6d:11:6a:b2,Bambara,Affoltern,Asia/Colombo,te,23:14:41
2004-02-28,1987-05-17 12:39:38,voluptatibus.mov,"$50,889.04","Felber, Schweizer and Arnold",4352,-30.739074,d4:d2:00:12:ee:08,Kikuyu,Allschwil,Africa/Abidjan,brx,12:17:09
1997-11-07,2005-05-08 01:31:27,quia.jpeg,$498.82,Jenni and Sons,61,146.104549,8a:7f:56:22:a6:80,Lao,Basel,Asia/Qatar,ckb,17:30:25
2019-05-19,1987-10-25 23:39:23,facilis.avi,"$32,735.75",Amrein-Kälin,668,42.498857,e2:dc:3e:b8:5c:43,Bashkir,Wettingen,America/Dominica,nds,21:02:19
1999-12-26,2022-09-03 20:08:12,rerum.mov,"$81,018.84",Fehr-Burri,454124865,68.925347,9f:75:17:ae:91:9b,Tonga,Brugg,Asia/Pyongyang,lt,20:05:20
2019-06-12,2004-02-19 14:42:18,ut.jpeg,$499.95,"Stauffer, Bernasconi and Schenk",8,88.428207,ed:86:bb:a5:23:7c,Herero,Oberwil,Asia/Tbilisi,iu,04:45:13
1989-05-03,1976-11-22 09:13:38,recusandae.txt,$8.84,Portmann-Siegrist,1533,-31.650979,57:45:a9:b4:36:60,Guarani,Bellinzona,Africa/Monrovia,ve,06:01:41
1987-12-19,1978-12-26 14:48:09,laborum.jpg,"$3,033.11",Vogel Ltd,64483,81.189531,00:3b:92:53:71:3e,Arabic,Männedorf,Indian/Mahe,pa,06:55:11
1994-06-16,2011-12-19 14:08:58,rem.key,"$90,076.37","Sigrist, Favre and Stocker",7,-19.946710,9a:b2:bf:9c:2b:a9,Inuktitut,Einsiedeln,Asia/Bangkok,th,13:35:29
2012-05-05,2003-02-22 04:00:14,placeat.mov,$1.97,Wirth-Betschart,733,-123.021830,90:83:19:56:77:85,Portuguese,Binningen,America/Indiana/Vincennes,ro,21:35:44
2008-04-15,1988-11-22 10:53:11,dolorum.mp4,$25.20,Hofer-Arnold,39,-16.803405,f3:15:c5:6c:26:c0,Uighur,Spreitenbach,Europe/Dublin,ko,15:59:03
