mac_address,language_name,iso8601,file_name,hostname,bank_country,country,time,date_time,pricetag,timezone,longitude,date,city,random_number,language_code,company,latitude
84:0f:99:36:ea:5b,Polish,1985-05-01T20:10:29,fahren.bmp,lt-77.knappe.org,DE,Pitcairn,09:21:58,2012-04-05 17:43:44,"21,87 €",Africa/Algiers,135.247707,2004-12-11,Angermünde,2629842,zu,Dippel Bruder GmbH & Co. KG,17.1518835
fd:3a:e2:9f:7f:2a,Hungarian,2017-06-05T07:01:03,im.mp4,web-07.gunpf.com,DE,Armenien,04:15:56,1986-01-19 20:20:54,"93,73 €",Pacific/Enderbury,-38.932453,1985-10-29,Lübben,337435,ha,Kroker Christoph e.V.,79.585405
6a:a5:f2:08:7a:02,Ukrainian,2019-06-02T15:10:59,Küche.css,email-13.wulff.com,DE,St. Helena,08:01:11,1971-10-18 13:42:41,"83.990,16 €",Europe/Copenhagen,170.580550,2018-07-25,Fulda,84914601,ca,Preiß,-28.8730935
75:ef:9d:0b:52:7e,Inupiaq,1986-01-26T14:27:03,Lehrerin.tiff,db-72.martin.com,DE,Cookinseln,21:44:41,1993-03-23 14:37:58,"7,08 €",Australia/Currie,-69.901356,1989-04-01,Koblenz,2,bg,Ernst KGaA,71.6621385
86:61:9c:9d:ba:c0,Northern Sami,2002-12-08T01:49:58,leicht.odt,desktop-47.spiess.com,DE,Amerikanische Jungferninseln,20:21:05,2009-06-13 23:18:29,"6,73 €",America/Montevideo,15.803227,2000-05-21,Hagenow,56782016,mai,Wilmsen Beer AG & Co. KG,58.927142
2e:93:bb:43:fd:da,Divehi,1989-07-09T07:21:51,wer.flac,laptop-23.herrmann.de,DE,Irak,15:30:21,2018-11-04 10:23:08,"7,33 €",Europe/San_Marino,-94.805013,1974-09-15,Ebern,5,ks,Wulf,-22.957037
16:4f:b9:68:7a:0f,Occitan,1979-06-08T04:57:27,bauen.mov,web-49.pechel.net,DE,Litauen,23:02:36,1994-01-28 12:00:36,"45,87 €",America/Nassau,70.367384,2020-11-12,Pritzwalk,205356,te,Seifert,27.243894
6a:95:a8:8c:34:74,Slovak,2000-09-06T09:35:43,Familie.pdf,srv-90.neuschaefer.de,DE,Jemen,12:21:27,2000-09-18 19:36:09,"22.485,16 €",Europe/Malta,-8.892835,1994-06-12,Senftenberg,56,or,Tröst Dobes AG,-15.1845945
d7:57:47:42:91:e1,Latin,2011-09-30T03:33:43,Berg.txt,desktop-52.gnatz.com,DE,Thailand,15:37:01,2019-02-20 16:52:43,"0,10 €",Africa/Douala,74.905455,1995-07-15,Recklinghausen,983659452,hu,Karz GbR,-1.4983565
b7:8f:4b:f3:05:86,Venda,2013-06-17T14:33:06,bei.docx,lt-09.loewer.de,DE,Brasilien,08:00:34,1998-05-15 16:35:12,"89.297,77 €",Asia/Kuching,-124.611864,2008-12-27,Cloppenburg,60989537,an,Köhler AG,-16.6525525
7b:6c:56:dd:f3:1c,Bosnian,1975-11-22T23:18:42,Tante.flac,srv-87.etzold.com,DE,Peru,01:12:09,1983-09-01 04:05:53,"61.466,09 €",Africa/Dar_es_Salaam,179.315447,1984-07-09,Bad Mergentheim,656,kw,Rörricht e.V.,40.1594795
c7:2d:df:cc:87:2c,Kanuri,1983-09-23T22:58:46,warten.numbers,laptop-70.wulff.de,DE,Costa Rica,10:03:21,1992-03-01 08:14:21,"676,57 €",Africa/Libreville,123.066689,1997-03-31,Uffenheim,965545178,ne,Trubin Bolzmann AG,-63.654606
b1:a6:c5:fd:31:a1,Serbian,1991-10-21T09:04:27,öffnen.xls,laptop-73.pergande.net,DE,Amerikanische Jungferninseln,01:43:35,2003-03-09 10:04:23,"61,78 €",Europe/Brussels,-74.965355,2016-02-12,Neuss,526783,ia,Boucsein GmbH & Co. KG,60.477841
24:9c:af:60:75:9e,Tswana,2014-11-23T15:29:14,finden.mov,desktop-06.reising.com,DE,Réunion,18:23:31,1972-11-14 09:41:51,"9,11 €",Europe/London,13.800754,1988-04-11,Pasewalk,8042119,sv,Beier Ritter KG,-79.402391
a2:4e:1a:42:13:7e,English,1971-10-26T16:34:37,Wort.png,srv-77.kaul.de,DE,Britisches Territorium im Indischen Ozean,08:36:11,1976-04-03 13:57:16,"0,45 €",Africa/Tunis,-15.314677,1987-02-14,Kleve,84,yo,Siering,-73.7713765
8d:54:d5:35:12:fe,Galician,2003-01-12T20:14:54,Abend.wav,desktop-25.schoenland.org,DE,Albanien,17:09:04,1996-10-23 18:17:03,"60,54 €",Asia/Jerusalem,-46.792701,1996-08-02,Ribnitz-Damgarten,15019,sv,Naser Jüttner AG & Co. OHG,80.424460
ac:9d:a7:aa:c7:61,Albanian,2019-08-01T20:45:53,gleich.avi,srv-34.ullrich.net,DE,Belarus,02:29:28,1994-06-15 19:19:59,"618,19 €",America/St_Vincent,121.875301,1977-08-02,Nauen,280,tl,Bien AG & Co. KGaA,-89.2766275
24:54:00:b1:65:be,Akan,1978-02-20T06:00:13,schaffen.mp4,web-19.rosenow.de,DE,Kanada,05:40:13,2020-04-16 11:07:09,"805,67 €",Europe/Monaco,67.442413,2012-07-14,Jülich,2063640,sl,Thanel GmbH & Co. KG,9.3944595
26:1c:81:c2:a5:4e,Norwegian,2013-08-13T19:54:31,fröhlich.jpg,email-56.hahn.net,DE,Demokratische Volksrepublik Korea,18:54:59,2010-10-04 10:47:14,"671,07 €",Asia/Beirut,167.203725,1998-05-15,Stadtsteinach,471392,tt,Patberg,-67.9356875
b5:44:7e:1d:6b:4b,Kurdish,1986-05-15T05:49:06,laut.css,db-65.mude.com,DE,Eritrea,11:57:43,1989-06-23 03:52:08,"8.134,82 €",Asia/Kabul,-77.620242,1970-03-03,Apolda,359257429,bo,Neuschäfer AG & Co. KG,-70.7990395
02:b0:4f:e1:08:25,Serbian,1979-08-17T04:26:55,dumm.jpeg,srv-25.wieloch.de,DE,Gambia,12:23:38,2006-06-06 13:23:37,"21,85 €",Africa/Sao_Tome,176.502012,1985-12-30,Illertissen,8,pa,Ritter Köhler GmbH,-58.6444885
6d:b9:ef:69:fd:bc,Bihari languages,2002-10-27T15:01:30,ziehen.json,db-36.junitz.com,DE,Papua-Neuguinea,06:05:17,2015-11-27 05:31:26,"87.109,90 €",Africa/Mogadishu,-141.388142,1972-01-10,Neu-Ulm,410,sk,Ring Pruschke OHG mbH,50.0270445
86:90:f6:dd:42:9a,Bashkir,1970-04-11T14:50:55,auf.wav,db-29.klotz.com,DE,Komoren,06:55:51,2000-09-22 18:12:51,"3.772,89 €",Asia/Tokyo,-155.578261,1979-11-07,Staffelstein,9,sa,Henck,-2.820757
e5:8d:5d:3b:14:cc,Slovak,2018-12-02T20:25:01,spät.mp3,web-62.schmidtke.de,DE,Aruba,11:27:50,1985-12-21 03:47:25,"783,85 €",Africa/Nouakchott,96.038355,2017-09-21,Oberviechtach,13,eo,Rosenow,-31.792341
6a:a0:ca:7b:74:02,Slovak,2004-01-27T16:28:33,Schwester.txt,srv-87.jacob.com,DE,St. Martin,12:09:35,1981-11-27 04:52:07,"59,54 €",Asia/Bishkek,-31.620523,1970-01-10,Düren,707291835,sa,Bolander,73.3796225
f9:9f:0b:d3:90:90,Korean,2014-01-25T10:53:42,Uhr.pptx,email-47.holt.net,DE,Sambia,05:18:31,1977-03-21 22:06:55,"9.530,48 €",Africa/Conakry,67.873981,2014-05-14,Miltenberg,143517,xh,Scheel Dörschner GmbH,-12.6703195
6f:4a:af:80:95:43,Telugu,1977-07-25T19:42:39,Fisch.json,laptop-87.soeding.com,DE,Kongo,10:57:15,1990-09-02 17:49:41,"50,01 €",Africa/Windhoek,20.033115,1976-07-02,Nabburg,250,ks,Jäntsch AG & Co. OHG,26.0730535
69:51:ec:bf:82:fb,Romanian,1975-06-01T06:08:35,sie.ods,web-10.mitschke.de,DE,Angola,12:06:39,2019-05-26 12:39:21,"9,64 €",Asia/Singapore,87.073529,1988-04-13,Wittstock,7493925,en,Hölzenbecher,-4.0405695
ca:8c:95:1a:19:6d,Dutch,1993-04-15T03:01:34,auch.odt,db-49.kaul.com,DE,Mayotte,10:21:11,1973-12-09 09:48:48,"62.323,01 €",Asia/Rangoon,-87.430885,2002-01-12,Wiedenbrück,640756,hne,Zobel,-51.4781355
6e:c5:fb:27:ce:e6,Aymara,1999-02-16T13:59:33,alle.mp4,email-61.hornig.com,DE,Brasilien,01:29:36,1986-09-13 22:30:17,"22.768,33 €",Europe/Athens,64.114173,1977-03-20,Oschatz,2632,an,Stiffel OHG mbH,73.2810625
99:cf:76:c6:96:de,Bosnian,1986-05-20T17:51:59,lesen.js,lt-18.kabus.de,DE,Guinea-Bissau,17:46:02,2004-07-31 18:18:30,"5.045,53 €",America/Jamaica,162.930465,2006-02-11,Stollberg,39018,mni,Girschner,-66.9172555
38:91:a8:02:e6:77,Portuguese,2018-07-28T05:53:31,vier.html,laptop-71.albers.com,DE,Burundi,22:58:33,2015-12-24 20:22:47,"4,52 €",Africa/Bamako,15.649965,1986-11-03,Brandenburg,14,ckb,Stiebitz Stadelmann AG,-5.659337
fa:de:6e:4f:05:79,Abkhazian,2006-04-22T12:47:01,immer.xls,laptop-91.johann.com,DE,Panama,00:09:46,2004-01-17 01:06:06,"18,07 €",Europe/Riga,68.242610,2016-07-18,Hofgeismar,84,hak,Schuchhardt Trapp GmbH & Co. OHG,-86.015299
97:23:02:c0:d6:de,Polish,1993-01-03T23:27:44,Hunger.flac,web-15.schweitzer.de,DE,Kambodscha,15:15:55,2013-11-28 00:24:29,"4,32 €",Africa/Asmera,87.067325,1979-11-28,Wesel,9643778,doi,Ring,-84.676804
74:dd:8e:5b:76:1d,Xhosa,1979-04-27T21:41:20,Finger.gif,desktop-13.henck.de,DE,Uruguay,16:48:21,2011-11-29 11:53:19,"7,87 €",Australia/Lord_Howe,-174.666985,2014-02-08,Siegen,7265,sr,Albers GmbH & Co. OHG,86.6489655
8f:90:52:5d:05:10,Abkhazian,2004-04-11T23:29:21,Arzt.js,desktop-17.schuster.de,DE,Pitcairn,09:44:16,2010-04-03 02:02:03,"16.852,98 €",Asia/Manila,-75.987912,1981-07-25,Hildburghausen,83830,it,Junk Lachmann AG,50.8615995
ee:87:00:7b:24:33,Italian,2018-05-06T10:17:15,lassen.doc,email-47.rosemann.com,DE,Antigua und Barbuda,12:02:55,1979-02-23 18:47:59,"827,97 €",Pacific/Majuro,-44.583181,2009-04-12,Weißenfels,938744282,nb,Hecker AG & Co. KGaA,59.927869
fa:07:5e:1d:21:a4,Icelandic,2017-10-08T21:54:38,spielen.wav,desktop-49.carsten.de,DE,Nördliche Marianen,12:27:59,2017-06-25 04:51:28,"943,24 €",America/Asuncion,-2.369228,1986-08-04,Regen,6811,my,Meyer,41.940519
e5:63:ad:e9:2a:9a,Polish,2022-06-20T18:57:26,wünschen.txt,db-05.berger.de,DE,Sambia,17:38:08,1974-11-03 05:40:14,"42.349,50 €",Europe/Bratislava,27.522057,2003-05-15,Schongau,5278,mg,Gröttner,33.435007
73:21:56:9c:8c:08,Akan,2008-08-26T07:58:53,hinein.jpg,email-72.finke.com,DE,Österreich,11:05:40,2020-02-12 01:18:36,"7,07 €",Africa/Dar_es_Salaam,-93.847753,1987-08-29,Aachen,78472,or,Staude,-56.531872
54:d5:4f:81:c3:54,Afrikaans,1991-10-05T13:33:42,offen.avi,laptop-81.putz.de,DE,Bahamas,13:35:45,1988-07-23 14:11:39,"89,74 €",Africa/Dar_es_Salaam,11.146500,1990-12-09,Gräfenhainichen,683537,ss,Gieß GmbH & Co. KGaA,13.110784
60:ba:b5:2a:66:cf,Azerbaijani,2006-08-28T06:09:47,hin.wav,laptop-26.gnatz.net,DE,Dominikanische Republik,08:51:38,1972-01-23 18:41:09,"5.154,60 €",America/Costa_Rica,-9.217511,1999-10-03,Soltau,646,apn,Schuster GbR,-0.6057475
05:fa:56:4c:af:fb,Ukrainian,2003-04-10T18:58:56,gern.mov,web-86.niemeier.com,DE,Äthiopien,06:03:27,1972-07-01 16:24:22,"28,26 €",Asia/Riyadh,-51.141434,1994-10-22,Gardelegen,8838,ms,Gutknecht Schmidt GbR,-51.5505565
85:0e:0c:6e:10:ef,Interlingua,1973-11-10T14:21:11,ist.pdf,email-79.bender.org,DE,Guadeloupe,10:42:24,1989-07-28 12:35:34,"8,94 €",America/Guatemala,-170.472752,1980-08-16,Backnang,6,ku,Bachmann e.G.,-69.1264935
59:f3:b2:07:e4:0f,Divehi,1975-12-24T11:49:03,Herr.css,lt-67.stiebitz.de,DE,Vatikanstadt,18:32:26,1992-02-11 15:04:35,"6,07 €",Europe/Chisinau,83.038999,2015-01-02,Torgau,38,fo,Gieß GmbH,-61.9289905
3a:58:8e:89:77:3c,Cornish,1984-04-26T07:18:57,schlecht.flac,web-99.hartmann.com,DE,Bahrain,02:16:08,2013-06-22 07:51:30,"390,04 €",Africa/Sao_Tome,-4.010934,1999-05-30,Ravensburg,67768,fil,Bärer KG,-55.6976865
d5:ac:a6:c1:9f:fc,Sinhala,2011-06-04T04:54:58,können.odt,email-45.doerschner.com,DE,Deutschland,14:23:19,1998-06-01 05:38:34,"61.681,20 €",America/Noronha,-29.437056,1978-08-12,Eisenhüttenstadt,5,nhn,Junitz Kreusel Stiftung & Co. KGaA,13.562331
4a:05:4b:b2:ae:3c,Japanese,2022-03-01T03:25:16,immer.bmp,laptop-74.mans.de,DE,Mali,00:18:17,1981-03-09 03:59:24,"736,34 €",Asia/Muscat,65.236789,1995-03-28,Havelberg,486440,bs,Ullmann GmbH & Co. KGaA,29.8931535
db:c0:2d:ad:5b:6a,Oromo,1974-12-01T18:04:18,schauen.flac,db-67.juncken.de,DE,Bangladesch,06:20:27,2000-12-19 19:36:33,"8.454,27 €",Asia/Thimphu,104.583378,2020-11-30,Eutin,18264334,sq,Kambs,58.942497
2d:6e:3c:e2:f0:4b,Galician,1995-08-08T03:01:21,mal.css,db-56.stroh.com,DE,Australien,17:22:11,1992-07-13 06:43:00,"7,47 €",Asia/Hovd,178.619643,2022-05-28,Eberswalde,3,ta,Möchlichen GmbH,-74.275572
9e:27:09:8c:45:3b,Ganda,1998-06-18T03:57:52,Schnee.wav,srv-13.sontag.com,DE,Bhutan,12:29:58,2001-12-10 13:26:12,"231,39 €",Europe/Monaco,-137.754713,2013-06-11,Worbis,3300021,bho,Riehl Zahn GmbH,32.371139
45:bd:52:0a:b8:ce,Inuktitut,1990-07-11T22:54:43,Mädchen.flac,email-50.fiebig.org,DE,Deutschland,20:21:40,2010-04-15 03:11:09,"9,57 €",Asia/Dushanbe,-151.712463,1998-01-04,Olpe,5671,kn,Ullrich Gutknecht GmbH & Co. KGaA,26.472184
46:7c:d9:4c:88:dd,Ojibwa,1976-11-10T03:46:42,weg.wav,laptop-74.hertrampf.net,DE,Puerto Rico,01:26:47,1970-04-12 07:50:09,"30.399,29 €",Africa/Nairobi,49.102013,1973-12-17,Quedlinburg,209,hy,Grein Groth,-70.7403915
da:a8:69:b8:6c:07,Ojibwa,1990-07-03T06:45:08,dann.doc,desktop-95.stumpf.com,DE,Irak,14:33:02,2015-02-24 12:31:01,"47,08 €",Asia/Aden,102.153502,1974-05-21,Burglengenfeld,8879,lt,Thanel Jäkel GmbH & Co. KGaA,-1.170512
3f:44:99:92:b2:b6,Albanian,1975-08-18T23:51:42,als.js,email-39.moechlichen.com,DE,Guernsey,08:48:29,2019-11-03 20:15:56,"3.464,91 €",America/Costa_Rica,100.088627,1975-06-27,Erfurt,618,ga,Staude Junck GmbH,78.630755
9b:07:11:5f:95:bc,Russian,2022-11-26T07:27:52,dich.pptx,desktop-17.seidel.de,DE,Bahamas,11:24:32,2019-07-28 10:39:46,"1,02 €",Africa/Porto-Novo,-43.853882,1985-12-02,Miesbach,12337209,mt,Stiebitz,-22.205964
75:cc:62:bb:ba:e6,Kikuyu,2009-04-14T14:37:07,acht.wav,email-21.sorgatz.org,DE,Papua-Neuguinea,21:38:36,2023-09-05 14:38:01,"6.503,67 €",Asia/Bangkok,-114.684177,1985-02-18,Hamburg,3,km,Geißler e.V.,-79.8891475
a2:00:a0:c1:41:c4,Chuvash,2022-08-03T05:01:08,fröhlich.pptx,desktop-77.dippel.com,DE,Slowakei,22:47:53,2015-11-18 02:56:33,"84.162,38 €",Europe/Sarajevo,-78.209109,2012-05-16,Tübingen,895170,mhr,Oestrovsky Putz GmbH,6.0449315
af:77:99:c8:81:a4,Georgian,2001-07-27T16:54:22,Milch.avi,db-90.ziegert.org,DE,Papua-Neuguinea,14:21:53,2021-09-03 14:35:50,"2,57 €",Europe/Madrid,-144.088393,2003-11-04,Neustadt am Rübenberge,86582278,fur,Naser GmbH & Co. OHG,-56.4742625
9e:72:91:c0:64:fa,Samoan,2015-03-05T16:45:59,Wohnung.jpg,db-34.reinhardt.org,DE,Polen,15:26:34,1995-12-27 21:35:22,"1,14 €",America/Lima,34.248868,1994-06-11,Döbeln,34111385,pl,Kade Käster Stiftung & Co. KGaA,-46.735160
8f:f6:11:e3:01:ff,Spanish,1983-07-20T19:25:01,warm.mov,srv-14.kostolzin.de,DE,Sonderverwaltungszone Macao,22:19:39,1976-10-05 13:51:53,"0,19 €",America/Asuncion,47.991689,2018-06-27,Wittenberg,2060049,bo,Köster GmbH,-1.2708975
2a:68:11:f5:02:81,Haitian,2003-02-24T15:32:53,legen.flac,web-17.luebs.com,DE,Indien,17:15:43,2014-06-14 06:14:25,"72,26 €",Asia/Damascus,-12.750017,1989-07-18,Tirschenreuth,3822321,tig,Fiebig GmbH,24.315766
07:f9:8c:48:c5:60,Cornish,1991-12-31T07:17:42,beißen.pdf,desktop-80.nerger.com,DE,Simbabwe,01:40:37,1996-05-07 13:02:39,"797,26 €",Africa/Dakar,131.952022,1971-07-30,Neustrelitz,7383711,is,Gotthard,-84.449840
ea:cb:6f:19:dc:d2,Church Slavic,2016-01-01T15:22:46,hängen.css,srv-01.fliegner.de,DE,Antarktis,00:42:19,2002-03-03 20:54:39,"346,14 €",Asia/Rangoon,-32.920953,2009-02-09,Melsungen,1764246,da,Hamann AG,-69.2845995
42:68:bc:1b:7c:0b,Faroese,1972-05-05T12:53:57,alle.mp3,desktop-77.kabus.de,DE,Fidschi,09:19:14,2014-01-24 21:39:37,"1,76 €",Asia/Vientiane,-159.306649,1975-04-06,Jülich,290,ak,Pechel,29.980399
69:f7:33:f2:bd:d7,Corsican,2021-05-08T04:32:47,erst.csv,db-22.zimmer.com,DE,Benin,23:48:40,1977-11-19 23:48:01,"820,20 €",Africa/Lusaka,-66.466396,2007-10-05,Bad Freienwalde,8825101,sd,Döhn GmbH & Co. KG,-74.185657
1e:16:53:60:93:aa,Herero,1979-09-28T16:55:22,ohne.mp4,email-88.schenk.de,DE,St. Lucia,09:44:02,1992-11-24 16:00:34,"81,65 €",America/Belize,-95.349605,1982-10-08,Peine,80,mai,Henck,43.6774585
71:1c:61:ac:ac:58,Macedonian,1997-07-23T06:41:50,es.webm,lt-61.davids.net,DE,Irak,05:20:04,2023-05-24 21:26:58,"43.215,66 €",Pacific/Efate,48.092844,1994-06-11,Ludwigsburg,10983415,sa,Schüler AG & Co. KG,-12.763103
8c:6b:5d:8d:b9:e1,Korean,1977-09-27T06:41:40,natürlich.avi,srv-73.wirth.de,DE,Mosambik,15:59:10,1986-09-05 08:52:08,"5,51 €",Europe/Amsterdam,-55.891651,2012-01-29,Tirschenreuth,39053075,hne,Losekann,85.2202215
11:77:20:52:58:71,Turkmen,1991-06-11T04:23:07,zwei.mp3,web-99.drubin.com,DE,Uruguay,14:54:36,1976-03-26 10:33:21,"46.872,61 €",Asia/Kuching,76.535401,1989-12-13,Borna,632180560,eo,Scheuermann,-32.225478
b4:8c:8e:38:3e:3b,Chuvash,1971-10-11T21:12:34,Papa.webm,email-80.pechel.com,DE,Vanuatu,14:24:11,2020-04-22 12:31:31,"15,99 €",Africa/Dar_es_Salaam,118.500178,2007-01-14,Nabburg,983700381,el,Kallert GmbH & Co. KG,-77.496734
d9:d0:c1:c3:18:32,Japanese,1981-01-09T05:58:11,seit.css,laptop-11.zobel.com,DE,San Marino,12:28:45,2007-11-19 04:03:23,"9.115,78 €",Asia/Dhaka,-47.871816,1995-12-13,Goslar,640502,ha,Jopich GbR,1.3466705
63:86:ca:82:5c:96,Icelandic,1986-05-08T20:09:03,Tier.mp3,web-76.mielcarek.org,DE,Monaco,16:32:10,1984-05-12 11:02:15,"26,86 €",Africa/Gaborone,176.786746,1971-09-16,Soltau,48533,st,Huhn Barkholz GbR,-65.6709825
a1:82:e6:1a:1f:3c,German,2000-11-24T12:55:56,fast.mp4,web-56.muelichen.com,DE,Antigua und Barbuda,15:05:44,1975-05-26 12:24:03,"31.285,17 €",Asia/Colombo,-164.035315,2015-09-11,Einbeck,542,xh,Fliegner KG,11.2344585
71:9b:9c:3c:8f:02,Malayalam,2017-04-26T13:35:54,unter.jpg,srv-53.oestrovsky.com,DE,Niederländische Antillen,22:34:28,2020-11-10 15:35:19,"46.355,60 €",America/St_Lucia,-107.942756,1972-10-28,Brilon,2764,el,Röhrdanz,24.3247185
c3:87:ea:d1:78:39,Occitan,1988-06-25T12:58:09,Bruder.mp4,email-33.giess.com,DE,Guam,22:16:55,1973-08-13 07:03:02,"13.523,87 €",Asia/Bahrain,-29.999327,2012-09-10,Schwabmünchen,4225444,be,Pölitz AG,55.001478
ab:4b:2a:20:4c:f0,Yiddish,2019-05-31T19:31:17,jung.flac,db-13.thies.de,DE,Komoren,08:40:20,2005-10-12 16:51:05,"9,41 €",Africa/Blantyre,-79.432819,2003-07-29,Niesky,324137,de,Gieß GbR,6.481740
51:8f:a6:68:23:8f,Chuvash,1984-09-16T04:09:48,Pferd.gif,lt-57.wilmsen.com,DE,Italien,08:51:14,1988-01-19 02:03:33,"1,61 €",Indian/Antananarivo,89.208854,1996-12-18,Roth,73672725,ayc,Speer e.G.,-28.745166
64:34:49:2b:1b:0c,Assamese,1994-11-14T13:06:42,dem.mp3,srv-83.budig.de,DE,Französisch-Guayana,02:47:58,1974-05-02 21:05:52,"47.004,57 €",Africa/Tunis,-56.008509,2017-04-29,Sömmerda,967579,mai,Wirth e.V.,-5.147178
25:10:65:31:48:03,Korean,2008-04-18T20:03:49,böse.wav,web-98.hamann.de,DE,Papua-Neuguinea,16:19:50,2015-09-07 19:30:39,"175,75 €",Africa/Porto-Novo,136.329328,1974-12-07,Lippstadt,87260880,sc,Wulff AG & Co. KG,-33.117303
10:cd:30:55:04:1f,Basque,1988-02-29T03:23:50,Wiese.mp4,lt-65.stahr.de,DE,Deutschland,20:59:23,1970-04-28 04:44:13,"1.086,40 €",Pacific/Port_Moresby,173.602741,2001-06-15,Heinsberg,2496868,wae,Barth,-53.5723135
79:9d:55:c9:46:e3,Aymara,1983-08-01T01:13:05,los.pages,db-17.wende.com,DE,Norfolkinsel,19:42:01,1994-10-01 18:21:05,"999,72 €",Europe/Ljubljana,133.971390,1979-11-01,Wesel,3321,hne,Zahn,-21.5453575
d1:b7:30:c6:f3:74,Kazakh,2000-06-10T10:06:43,Welt.mp4,lt-37.ring.net,DE,Antarktis,14:41:42,1989-08-21 00:05:20,"9.723,01 €",Europe/Riga,32.932329,1997-02-24,Emmendingen,467,nan,Biggen KG,29.5995635
80:9e:ab:ff:f5:d8,Uzbek,1981-12-27T01:11:36,einigen.json,srv-28.dippel.com,DE,Spanien,15:00:23,2020-01-01 15:59:56,"90,12 €",Europe/Dublin,53.647373,2013-07-11,Gifhorn,3837066,da,Beer Stiftung & Co. KG,-89.5144265
59:9d:36:7f:64:a3,French,1998-08-27T12:14:36,zu.wav,desktop-73.ullmann.de,DE,Nordmazedonien,17:51:54,2020-06-29 17:52:14,"99.843,48 €",Europe/Vilnius,108.399993,2016-05-13,Aschaffenburg,75460,nds,Haering Schleich Stiftung & Co. KGaA,-79.1974955
a1:47:45:9e:da:39,Tatar,2013-01-25T02:07:38,Weihnachten.png,web-00.loeffler.com,DE,Tschad,16:27:17,1989-07-02 23:09:51,"6.054,07 €",Asia/Pyongyang,90.498737,1978-01-03,Staßfurt,6988,he,Hövel Vogt e.G.,-42.397890
4d:16:24:52:36:4f,Pushto,2008-10-28T03:51:04,Milch.flac,web-10.rosenow.de,DE,Dominikanische Republik,14:01:51,2003-11-11 01:15:38,"788,38 €",Africa/Blantyre,51.924445,2019-01-08,Geithain,55385683,iw,Wohlgemut Fritsch GbR,86.1669635
63:f9:00:07:e4:fd,Igbo,1999-01-04T08:21:06,allein.mov,email-36.birnbaum.de,DE,Niger,12:19:46,2003-07-04 00:52:34,"204,22 €",Pacific/Nauru,-64.510654,2007-11-28,Hoyerswerda,3,ks,Wulff Finke GmbH,-48.7211635
dd:98:be:05:0c:e7,"Sotho, Southern",2001-03-25T18:04:15,dabei.tiff,laptop-75.rosemann.de,DE,Marshallinseln,04:50:34,1994-07-29 05:16:30,"6.314,16 €",Asia/Dili,116.700665,2017-03-10,Pegnitz,4,wo,Schweitzer,-48.311351
23:83:1a:57:65:84,Romansh,2015-07-13T13:46:16,Ende.mp4,srv-05.kade.net,DE,Montenegro,13:04:07,1998-11-26 03:06:23,"25.858,36 €",Africa/Abidjan,37.636550,1978-02-01,Jüterbog,109653,ru,Geißler,63.0268325
73:bc:99:3e:84:00,Latin,2021-02-02T14:32:55,Musik.wav,email-24.boucsein.org,DE,Kuwait,18:08:11,1987-07-14 10:33:21,"8.270,67 €",America/Tegucigalpa,103.762617,2023-02-09,Ebersberg,54466,iu,Stumpf,54.6896665
eb:de:6a:ce:67:b4,Kongo,1982-05-06T11:29:30,mich.mov,lt-53.thanel.com,DE,Vereinigte Staaten,19:19:27,1986-06-27 18:58:44,"0,18 €",Asia/Calcutta,45.166063,1987-09-04,Eilenburg,1071451,pl,Süßebier Baum AG & Co. KGaA,51.6878695
3d:de:4b:5b:78:f1,Oriya,1983-08-16T21:57:13,zur.mov,web-99.froehlich.de,DE,Nördliche Marianen,21:01:37,2011-10-08 12:18:32,"7.780,21 €",Africa/Lome,-100.052013,1999-05-02,Heinsberg,83805,mai,Hübel GmbH,7.1831875
de:42:fb:b1:4d:55,Quechua,1994-07-11T11:32:56,lernen.bmp,srv-59.harloff.org,DE,Irak,18:37:07,1982-10-22 05:53:35,"76,28 €",Africa/Luanda,-120.364288,1987-05-08,Hammelburg,7361145,tn,Heinz Reuter AG,-23.367100
56:ca:15:58:a6:ae,Tigrinya,2005-02-11T18:11:14,geben.js,lt-34.kohl.com,DE,Libyen,23:31:03,1991-01-31 17:54:35,"12.612,01 €",America/Phoenix,-160.461307,1971-04-27,Wismar,1764868,da,Jacob,77.6074605
f4:78:f6:27:70:ba,Northern Sami,1973-01-17T13:53:27,fressen.odt,desktop-67.wende.com,DE,Turkmenistan,11:27:42,1976-03-28 16:53:14,"622,03 €",Asia/Damascus,71.434018,1997-08-17,Gießen,824836,cv,Fechner Pärtzelt AG & Co. KGaA,-18.963284
03:cb:de:60:92:e4,Hiri Motu,2000-05-29T09:35:44,Teller.webm,lt-99.hesse.com,DE,Irland,13:37:13,2012-11-06 13:00:09,"296,51 €",Africa/Lubumbashi,-67.742178,2017-03-18,Angermünde,92924,hsb,Flantz AG,-15.543945
ce:e3:c7:b2:d7:06,Pali,1978-10-11T10:43:57,eigentlich.wav,web-76.dussen.org,DE,Kuwait,09:42:51,1989-12-09 05:28:51,"4.271,77 €",Pacific/Port_Moresby,-2.794219,1994-02-04,Schweinfurt,2473,ta,Ruppersberger GbR,19.295617
cb:5e:8a:54:2c:3f,Latvian,2007-06-12T11:53:24,anfangen.xlsx,lt-84.hering.de,DE,Deutschland,12:32:02,1993-10-09 17:48:04,"228,88 €",Africa/Abidjan,51.485739,2021-09-10,Säckingen,5,uz,Bohnbach AG,-64.6136015
