latitude,pricetag,hostname,random_number,timezone,language_name,date,iso8601,time,bank_country,company,mac_address,language_code,date_time
-8.3681655,$893.46,srv-84.kemp-williams.com,9,Europe/Andorra,Sindhi,2019-07-19,1993-08-11T13:11:46,02:13:34,GB,Parry PLC,8b:e3:01:37:03:60,cv,2000-11-03 17:36:09
68.4907355,$27.79,lt-03.rowe.com,1373903,Europe/Uzhgorod,Croatian,1988-11-20,2001-09-18T10:58:27,05:15:13,GB,Davison-Brady,3d:bb:cb:1f:e4:72,ca,1992-06-07 12:43:00
-82.1307465,$43.28,email-82.smith.com,76900,Europe/Warsaw,Azerbaijani,2000-08-19,1973-04-29T13:45:44,05:13:30,GB,Gallagher-Chapman,48:69:bc:22:7c:c9,fa,1993-11-14 02:15:31
-70.8874195,"$9,873.95",lt-72.owen.co.uk,4012305,Asia/Ulaanbaatar,Tatar,1994-05-06,1988-08-08T03:08:54,18:04:28,GB,Lewis-Parker,f4:f8:15:e4:2f:8c,de,1973-12-19 10:25:45
-54.6231285,$5.55,desktop-09.smith-cameron.com,1504527,Europe/Vilnius,Church Slavic,1970-05-30,1992-09-28T06:38:55,09:58:39,GB,Hunt Group,9f:39:5f:98:3c:cb,sv,2001-09-27 08:53:38
-39.304959,$717.01,web-11.patel.com,7890948,Asia/Gaza,Xhosa,2005-06-21,2007-12-24T06:04:19,17:38:35,GB,Smith Ltd,41:6f:10:3d:73:98,ml,2021-08-28 21:41:24
46.231820,$74.96,web-67.dunn.com,3,Africa/Monrovia,German,2017-12-04,2009-04-03T10:01:16,03:48:44,GB,Russell Group,8b:62:50:8b:f5:35,unm,2010-12-30 23:26:54
-84.759905,"$2,790.53",srv-57.shepherd-lewis.net,1,Asia/Taipei,Gujarati,2015-08-26,2001-06-28T16:51:32,13:55:41,GB,"Coles, Robinson and Barnes",99:2e:d0:2d:23:08,ast,2010-09-04 11:45:37
85.1211845,$84.94,desktop-36.martin-chan.com,8909677,Africa/Gaborone,Fijian,2016-11-13,2002-03-06T18:58:48,14:49:24,GB,"Hayward, Tucker and Wright",2b:47:59:00:3d:ad,ce,1995-10-20 07:59:53
-18.7444335,$517.01,web-15.fraser.com,3078,Asia/Beirut,"Sotho, Southern",1993-02-11,1993-05-31T11:32:34,08:18:52,GB,Barnes Ltd,19:93:fc:2d:e9:d7,fur,2009-08-17 03:37:45
-3.571814,"$8,455.44",laptop-34.george-newton.com,35,Asia/Vientiane,Kashmiri,2002-08-31,1993-01-06T06:11:28,08:11:02,GB,Fox PLC,fe:d2:4b:fc:3e:82,tn,1982-12-29 02:02:20
-37.0995535,$1.12,web-12.ball-scott.com,97296,Pacific/Majuro,Telugu,1979-01-04,1972-05-23T07:14:57,22:11:38,GB,O'Neill-Burgess,0a:2d:a7:ec:9e:af,mhr,2003-02-16 13:38:07
-14.1300755,"$8,042.88",laptop-26.riley-green.net,6,Africa/Blantyre,Igbo,1980-04-18,1998-05-13T22:43:49,18:12:55,GB,Parry Ltd,36:d3:3d:5d:4f:fe,ast,1999-09-14 05:16:04
-86.883996,$23.20,srv-29.pearce.com,1985,Africa/Maseru,Galician,2022-03-25,1986-11-05T16:07:21,15:01:58,GB,"Cooper, Harvey and Lucas",af:c1:fc:9f:58:cc,se,1982-04-15 00:52:06
11.654643,"$38,617.14",email-51.stokes-cartwright.com,101,Asia/Muscat,Igbo,1970-02-26,2005-02-13T20:15:26,18:38:00,GB,Skinner PLC,b6:2e:90:5a:7c:81,doi,1993-06-10 16:48:35
0.227071,"$46,667.08",email-34.king.com,9971,Pacific/Fiji,Tibetan,2014-05-28,1987-08-12T16:37:16,10:30:51,GB,Parker-Jackson,7c:77:29:5c:c8:ab,sk,1975-02-04 18:35:06
-5.0843645,$6.33,srv-52.lambert-hodgson.co.uk,62147877,Africa/Mogadishu,South Ndebele,1978-12-24,2016-08-27T18:18:14,22:37:07,GB,Jones Inc,70:bb:ea:53:c9:08,br,1990-10-11 18:41:53
-21.332827,$6.72,lt-45.oneill.com,885039,Asia/Kuwait,Pushto,1980-03-10,1972-12-03T23:21:00,10:18:30,GB,Clarke-Collins,f5:2a:f2:69:aa:5f,fur,1986-10-07 07:25:33
-70.2930055,"$5,740.88",lt-93.kaur.com,6094662,Africa/Banjul,Lithuanian,2021-08-01,2008-04-29T10:51:07,02:49:58,GB,"Ahmed, O'Neill and Wall",bb:8c:7c:02:8c:d8,mk,1996-06-18 14:23:29
-6.761051,$59.87,email-99.smith.com,73994,America/Grenada,Uzbek,2006-10-01,2009-09-17T10:12:39,11:39:33,GB,Pearce-Shaw,02:0d:e5:68:ce:31,eo,1980-11-30 07:01:05
-49.471079,"$33,046.38",db-26.price.com,7356533,Europe/Simferopol,South Ndebele,2005-01-21,1994-10-24T19:52:55,14:50:05,GB,Jenkins Ltd,f7:b5:66:62:9d:e5,hak,1993-01-22 09:35:36
-27.895956,"$21,159.68",db-01.hill-edwards.biz,966430,Pacific/Nauru,Bambara,1981-04-23,2001-06-19T17:14:36,08:17:36,GB,"Rowe, Hart and Marshall",e4:bd:cf:d2:b6:8a,zu,2003-11-23 19:31:47
-47.6172725,$686.62,laptop-72.smith.com,0,Africa/Asmera,Urdu,2022-09-06,2023-04-11T02:29:18,11:05:44,GB,Brown LLC,aa:6c:64:f1:ee:da,byn,2010-12-18 03:43:08
26.8207275,$769.42,lt-95.spencer.com,16,Africa/Dakar,Kalaallisut,1991-10-06,1977-03-12T01:48:15,09:54:17,GB,"Johnson, Barry and Cox",e4:3c:e6:0f:56:2f,ayc,1972-01-01 23:14:56
75.6811765,"$2,266.46",lt-02.carter-wilson.com,499265,Africa/Addis_Ababa,Chinese,2013-12-11,1973-09-24T11:46:15,23:26:13,GB,Lees-Smith,b5:b1:6c:fa:a9:fb,sl,2023-02-27 10:06:07
-31.2154695,"$62,440.11",srv-99.stanley-jones.info,7,Asia/Bahrain,Cornish,1976-09-08,1992-12-14T20:10:22,21:15:55,GB,Williams-Berry,28:a5:ae:e4:a7:dd,ak,1993-11-15 13:40:15
-36.2327895,$1.48,laptop-61.martin.com,8024,Asia/Singapore,Afrikaans,1995-11-01,2009-06-11T15:57:10,16:22:50,GB,Allen Group,44:51:b3:73:63:61,fo,1974-07-22 17:07:02
74.572529,"$71,162.00",email-66.jones.com,7,Africa/Sao_Tome,Azerbaijani,1985-06-10,1992-01-29T03:28:49,15:51:46,GB,Miller Inc,8a:79:ce:64:9c:4b,br,2005-04-09 15:47:06
-16.937324,"$74,907.41",desktop-38.williams.com,486633643,Europe/Athens,Maltese,2000-06-04,1980-02-09T04:36:51,11:43:13,GB,"Atkinson, Allen and Coates",66:ef:cd:6b:a5:17,sc,2011-09-30 18:13:32
-9.5742835,$0.64,db-16.mitchell.com,893197526,Europe/Andorra,Zhuang,1980-02-24,1975-12-28T21:38:27,22:27:06,GB,Thompson Group,65:07:19:57:8e:24,sd,2012-03-16 11:40:42
-14.9650125,$59.21,email-49.ellis.com,109574537,Asia/Saigon,Ewe,1987-02-15,2022-09-07T09:33:20,07:08:49,GB,Perry-Davies,7a:ae:5e:ca:4f:4c,pap,1979-01-09 00:54:12
34.6561105,$4.09,desktop-25.brown.com,1,America/Belize,"Sotho, Southern",2018-09-20,1997-12-08T08:39:30,15:58:48,GB,"Clark, Kaur and Marshall",95:de:bb:79:08:83,tk,1985-06-29 18:27:37
57.1284345,"$11,003.94",db-26.mason.com,3408927,Asia/Nicosia,Samoan,1972-03-08,1989-11-04T16:06:52,21:01:23,GB,Wilkinson-Johnson,99:23:0e:7a:ff:d6,sq,2022-11-07 20:32:15
87.779683,$763.07,web-32.begum.org,8739,Asia/Damascus,Navajo,2001-09-14,1988-03-24T08:36:00,12:52:51,GB,"Ali, Atkinson and Goddard",ad:ff:b1:1e:39:5a,kok,1972-07-14 12:38:32
-36.9130215,$5.01,web-47.hodgson-moore.com,541,Africa/Luanda,Faroese,1997-01-22,2018-12-28T21:45:59,09:06:48,GB,Ali and Sons,c0:f2:cc:2d:5f:49,nn,1983-09-08 03:57:47
-27.181016,"$76,343.94",web-03.richardson.com,95405,Europe/Sofia,Central Khmer,1979-08-12,1976-03-28T06:39:00,04:09:18,GB,Taylor-Kennedy,26:cb:58:d4:1b:5f,bem,2011-03-16 23:26:36
-77.286944,$16.08,desktop-02.roberts.com,2,Africa/Brazzaville,Pushto,1985-10-02,2002-08-23T02:16:44,10:24:14,GB,Kemp-Moore,ee:fe:67:e7:e7:01,wo,2008-06-09 09:01:44
24.394339,"$95,279.30",db-48.taylor-chapman.org,9,Asia/Baghdad,Inupiaq,2001-09-24,2011-12-01T15:37:07,17:06:10,GB,Turner and Sons,31:6b:b5:19:af:30,lg,1982-07-12 19:07:52
-72.247064,"$86,399.36",srv-28.stephenson.com,39276,Europe/Vilnius,Tigrinya,2022-10-14,1972-11-21T18:41:06,13:36:45,GB,"Taylor, Morris and Jones",34:0e:af:95:50:e8,eu,2021-03-25 10:33:24
89.8699135,"$3,140.06",desktop-68.holloway.info,48,America/Havana,Zulu,1975-12-20,2003-03-16T16:55:15,09:13:29,GB,"Clayton, Patel and Kennedy",72:35:b9:93:2e:51,oc,1972-02-29 19:27:15
-43.922489,$11.21,email-06.anderson.co.uk,2883,America/Guatemala,Western Frisian,1970-07-13,1997-01-27T15:28:46,21:38:23,GB,Watts LLC,17:30:74:1e:20:28,ur,2006-09-03 07:32:41
0.6262705,$7.35,email-90.schofield.com,95252,Africa/Algiers,Chechen,2022-01-25,2016-12-10T10:49:40,14:32:21,GB,"Byrne, Robinson and Booth",73:e1:de:91:9d:1a,lb,1979-09-12 07:03:29
-44.0120765,"$30,028.03",srv-09.davies.com,540526,Africa/Gaborone,Xhosa,2022-03-28,1999-04-17T23:24:16,19:52:36,GB,Porter Ltd,29:c6:d8:04:3f:ec,ka,2021-08-10 00:39:25
-65.1371035,$9.35,desktop-76.green-miller.co.uk,51,Asia/Tokyo,Hausa,2023-06-22,1975-12-12T05:48:36,01:39:17,GB,Harris-Douglas,e4:81:5c:e9:40:b1,my,2007-06-27 04:18:05
-11.6463145,"$3,133.80",desktop-93.bowen.com,843521,America/Guatemala,Macedonian,1994-03-28,1982-05-16T07:55:47,18:10:45,GB,Ryan-Gibson,dd:9b:36:df:f4:92,lzh,1975-08-28 07:00:22
59.7721205,"$1,533.74",email-13.turner-jennings.com,874,Africa/Accra,Tigrinya,1997-12-02,1983-01-28T16:52:04,13:59:17,GB,"Wright, Savage and Ryan",dc:61:34:03:4e:fe,mhr,1978-07-24 22:11:37
71.5795285,$2.74,laptop-44.gray.biz,0,Europe/Sarajevo,Luba-Katanga,2011-09-18,2004-06-14T05:18:14,12:23:12,GB,"Evans, Morris and Smith",64:5d:38:0c:17:49,tr,2021-01-05 02:54:46
-63.0806185,"$8,142.25",lt-00.singh.com,75,Asia/Manila,Hungarian,2001-08-18,1981-11-14T21:55:26,10:37:25,GB,Jones Ltd,43:47:9c:2e:e4:31,cmn,1988-10-10 20:17:15
42.928032,$50.57,desktop-10.watts.com,302,America/Guatemala,Chinese,2005-05-21,1971-02-22T08:03:54,23:06:17,GB,"Taylor, Williams and Thompson",28:ea:12:ef:99:f8,ga,2011-03-05 13:28:02
-34.2909885,"$8,897.81",web-14.morris-watson.org,58087827,Africa/Douala,Albanian,1972-11-27,2003-08-24T19:07:53,13:26:19,GB,Brooks and Sons,71:3f:e1:cf:46:49,pt,1980-07-05 21:31:23
70.1048865,$9.33,srv-40.turner-lloyd.net,236,Europe/Istanbul,Ukrainian,1970-06-17,2016-04-26T06:26:49,23:44:16,GB,"Roberts, Smith and Dixon",34:83:20:e1:35:84,tn,1996-10-28 12:07:38
29.664109,$111.66,lt-78.roberts.com,4,Asia/Kabul,Basque,2014-04-01,2005-06-06T23:23:47,11:25:26,GB,Carter-Hunter,5a:27:77:44:01:6e,yue,1990-11-09 16:48:38
-36.073540,$144.49,lt-66.gray.co.uk,36800,Europe/San_Marino,Irish,2001-06-27,1973-08-26T01:39:21,07:51:46,GB,Morgan Ltd,26:20:26:8d:13:79,nhn,2021-06-09 08:37:10
-29.917907,"$30,911.27",desktop-53.palmer.net,87927,Europe/Tallinn,Malagasy,2017-10-23,1998-12-24T11:14:31,05:55:36,GB,Sanderson Ltd,50:fd:0b:47:44:2c,bhb,1987-11-10 20:10:29
27.8421245,$824.92,srv-39.miah.com,9,Asia/Manila,Polish,2019-01-17,2007-02-14T18:15:15,10:35:01,GB,"Lee, Harris and Wilkinson",f8:64:d9:a5:d8:e2,tcy,2020-02-03 23:37:58
-52.937485,$52.11,lt-72.hughes.net,214145873,Africa/Kigali,Faroese,1981-07-10,1980-06-20T00:54:29,15:18:10,GB,Lewis Inc,ef:6a:b6:5c:af:dc,ik,1993-07-26 16:24:12
-47.6160205,$307.17,srv-69.smith.com,70580245,Pacific/Palau,Occitan,2021-05-23,2018-07-20T07:36:36,14:44:26,GB,Faulkner PLC,d9:f2:e4:08:66:e8,nr,2003-06-09 04:05:43
56.9167975,$1.58,db-18.johnson.net,7467,Asia/Muscat,Sundanese,2001-10-28,1971-08-13T18:50:52,17:15:12,GB,"O'Sullivan, Smith and Wall",01:d8:53:47:ef:9b,mg,1979-04-22 10:58:13
-2.176706,$109.25,db-10.brown.org,85,America/Belize,Telugu,1988-05-28,1997-01-15T18:36:09,11:53:54,GB,Webb Inc,9b:b5:dd:c5:6f:0e,ig,1999-09-21 19:56:30
76.071947,"$98,418.36",laptop-89.williams-ellis.info,5903,Asia/Kabul,Sanskrit,1993-02-02,1975-06-11T04:13:37,04:50:31,GB,Rogers Inc,a0:46:ee:6d:b5:a9,tr,1981-04-22 00:19:05
-38.4561565,"$67,513.03",web-54.williams.net,3,Indian/Comoro,Hiri Motu,1978-10-12,2018-03-10T00:30:37,03:45:04,GB,Daniels-Taylor,08:8c:85:96:f9:ee,wal,1996-03-16 23:02:28
19.7520095,$166.51,desktop-76.thompson-roberts.net,368529490,America/Lima,South Ndebele,2018-12-24,1990-12-27T15:35:15,22:55:18,GB,Davies-Fraser,54:58:03:be:37:2f,bo,2008-12-14 16:27:06
12.3198995,"$28,330.77",web-91.stevens-matthews.com,349,Africa/Bangui,Chichewa,2000-03-01,1980-12-27T02:45:32,13:19:07,GB,Taylor Group,64:e8:f4:a9:40:33,nn,2008-01-28 00:08:34
-80.0866885,$955.05,db-59.carey.net,46972,Europe/Dublin,Breton,2015-08-23,2013-07-15T14:12:54,10:04:19,GB,"Miller, Lloyd and Williams",41:c9:98:ac:b5:20,ms,2019-07-10 13:58:12
12.669956,"$20,141.93",srv-13.hughes.com,424543,Europe/Copenhagen,Gaelic,2015-01-10,1984-09-09T18:35:48,23:29:14,GB,"Jones, Parker and Robertson",df:d4:d6:d1:9f:ca,sw,2016-12-19 02:45:16
-83.458755,$98.37,srv-50.wood.org,923715,Europe/Sarajevo,Kannada,1998-06-13,1982-06-22T03:17:01,04:22:01,GB,Martin LLC,39:71:81:c0:20:f3,ik,2002-06-19 03:40:54
28.0995105,$83.46,web-65.rhodes.net,25,America/Bogota,Kalaallisut,1974-10-14,1984-03-13T01:31:08,00:36:50,GB,Browne-Savage,8d:23:87:29:4d:b2,tig,2005-05-08 09:47:11
-35.3487945,"$40,001.77",email-05.austin-mitchell.com,3,Asia/Brunei,Turkmen,1973-05-15,1973-04-04T15:57:49,11:38:27,GB,Perkins LLC,23:ab:7d:6e:4a:dc,sd,1994-12-28 16:28:03
-35.997223,"$28,257.04",desktop-70.bell.com,9,Europe/Vatican,Chechen,2020-09-17,1985-11-28T00:28:03,08:10:00,GB,Jackson PLC,3f:9e:0d:b3:bf:00,as,2003-12-06 00:11:19
-62.6896465,$9.55,laptop-02.harris-jones.biz,4,Africa/Monrovia,Venda,1994-09-21,1985-01-18T15:53:47,20:00:37,GB,"Hurst, Owen and Wright",59:7b:ac:1d:d5:65,be,1999-04-13 00:56:02
2.023499,"$52,764.28",desktop-38.wright.com,326482,Europe/London,Igbo,2008-08-20,2023-01-19T18:42:11,09:04:43,GB,Farmer-White,5b:2a:8e:02:41:b9,ne,1992-05-19 10:02:22
35.8302525,$6.14,lt-48.wilson-smith.org,45313400,Asia/Colombo,Chichewa,1987-12-02,1995-07-11T03:35:29,12:47:32,GB,Hall-Phillips,23:39:43:0c:67:79,ka,1988-10-08 08:59:23
32.3034625,$5.34,srv-18.lewis.com,638041169,Africa/Asmera,Central Khmer,1983-08-03,2020-11-16T08:40:06,20:30:31,GB,"Shah, Duffy and Allen",8f:94:a5:77:fb:df,doi,1976-04-04 23:02:15
-88.947020,$4.20,laptop-82.simmons.co.uk,89,Europe/Rome,Kikuyu,1976-11-19,2002-12-26T03:25:41,16:52:41,GB,"Butler, Brown and Hughes",44:d7:fa:c8:33:a5,uz,2018-04-21 01:43:38
-18.058526,"$28,811.91",laptop-76.duffy.com,7408187,Asia/Riyadh,Bihari languages,1994-09-16,1977-10-09T00:42:31,21:29:06,GB,Thorpe LLC,32:09:ca:31:a2:2b,crh,2023-08-06 07:43:43
-78.650844,$6.27,lt-89.hobbs.net,2,Indian/Antananarivo,Lingala,1990-03-07,2016-03-16T21:46:31,10:22:18,GB,"Oliver, Taylor and Davies",b7:fc:a8:1a:dc:02,lg,2021-06-29 23:40:36
33.987002,$982.19,srv-89.wheeler-lynch.biz,98835,Europe/Athens,Estonian,2002-12-29,2014-10-30T16:21:50,13:48:45,GB,"Begum, Wood and Dixon",70:f7:86:cf:a3:db,sid,1985-06-19 07:52:16
-42.2193295,"$30,225.78",lt-81.tyler.biz,2850,America/Montevideo,Inupiaq,2012-06-15,2022-11-23T00:51:56,03:04:30,GB,Russell Inc,92:97:58:11:3b:80,af,2010-12-18 10:59:15
-81.0347735,$119.76,desktop-72.lowe.com,85395019,Africa/Addis_Ababa,Fulah,2015-06-06,1987-10-28T03:21:20,12:12:39,GB,Taylor-Humphries,e6:6b:b7:df:40:d1,sr,2023-03-17 05:45:04
14.0730345,$8.69,web-29.barber.biz,69385,Asia/Kuwait,Bulgarian,2015-03-04,2002-06-23T17:43:07,05:41:20,GB,Bailey-Saunders,90:b6:67:8d:22:a2,oc,1984-06-21 01:51:10
-74.533337,$134.23,web-02.miles.co.uk,19829757,Europe/Helsinki,Abkhazian,2007-01-01,1978-11-12T09:12:38,05:59:28,GB,"Davies, Wells and Fox",17:23:e2:13:2a:53,wo,1972-01-16 14:29:42
-32.971979,$61.68,db-44.hayes.co.uk,2443,Europe/Chisinau,North Ndebele,2019-04-22,1981-03-24T00:59:27,12:09:31,GB,Payne-Stewart,d6:97:3b:ea:d5:b2,tl,2018-07-20 12:30:24
22.037235,$6.34,db-62.williams-jones.com,6121778,Pacific/Majuro,Tahitian,1977-02-25,2006-04-21T16:11:33,11:21:25,GB,Turner Group,56:8f:61:c7:8a:0b,quz,1976-05-14 00:12:45
27.610503,"$7,704.84",srv-05.taylor.com,70165562,Asia/Dili,Malay,1970-07-27,1985-04-10T05:55:42,20:42:13,GB,Williams Ltd,ec:45:1e:3d:8d:3b,nso,1981-01-25 19:33:09
-23.3120645,$66.14,lt-19.robinson-oconnor.com,785,Africa/Addis_Ababa,Fulah,1986-12-21,2013-12-29T06:27:25,10:46:01,GB,Shaw LLC,ed:3f:6b:3b:4b:a6,nds,1988-04-06 04:34:58
29.359095,"$56,406.43",web-52.griffiths-gray.com,3958002,Indian/Maldives,Tibetan,2015-11-26,1995-02-12T23:40:12,02:38:29,GB,"Morris, White and Davies",ea:1e:a5:d8:e9:12,or,2018-02-07 17:10:15
87.806318,$275.41,email-80.adams-smith.com,1,Europe/Riga,Indonesian,1988-03-15,2016-12-27T05:57:55,06:27:41,GB,Duffy Inc,15:41:ae:2c:4e:2f,dv,1983-01-19 23:18:14
74.0731745,$2.37,lt-21.ward.info,190029,America/Bogota,Bosnian,1998-03-01,1977-05-27T00:56:38,13:49:30,GB,"Knowles, Hayes and Elliott",44:17:d6:9e:17:cf,csb,1987-11-28 00:11:06
20.475071,$73.79,web-03.hayes.com,8,Asia/Tehran,Guarani,1972-08-18,2020-05-31T11:04:18,16:55:12,GB,Lord-Marsden,24:56:98:1e:ce:4e,sk,2014-10-28 16:30:52
57.418366,$5.59,srv-66.owen.com,9873,America/Paramaribo,Yiddish,1993-07-04,1987-12-27T10:12:26,05:20:49,GB,"Edwards, Booth and Long",bf:40:58:b6:86:f2,tg,1984-05-03 21:26:29
-88.548416,"$5,167.31",email-32.sharp-barlow.com,966,Asia/Pyongyang,Javanese,2016-05-23,1982-08-20T17:06:56,05:38:24,GB,"Goddard, Bell and Little",49:e1:52:a0:fb:f5,my,1981-05-06 06:21:40
-27.157618,"$22,016.98",web-45.marshall.com,989255640,Africa/Dakar,Sichuan Yi,2000-11-28,2013-06-18T20:37:45,02:12:19,GB,"Gardner, Cunningham and Jarvis",54:c2:03:8d:f8:bb,pt,2008-05-14 14:18:16
73.9403385,$7.28,laptop-49.spencer.com,206,America/Guatemala,Lithuanian,1971-10-13,1978-09-03T23:34:59,09:45:04,GB,Finch-Lawrence,6a:c9:49:d9:fb:00,gd,2013-10-17 04:10:07
38.119411,$4.01,email-97.ward.com,438637303,America/St_Vincent,Catalan,1989-10-23,1983-01-11T09:55:52,21:02:41,GB,Newman and Sons,42:5e:31:77:c8:12,ar,1993-08-13 11:59:32
-66.113857,"$9,425.32",email-40.phillips-hobbs.com,75,America/Guatemala,Quechua,2014-11-20,2003-05-18T23:20:19,15:33:12,GB,"West, Richardson and Cook",09:83:85:11:c1:69,be,2016-06-22 14:37:51
42.6399315,"$54,807.33",laptop-80.elliott.com,96785,Africa/Lubumbashi,Zulu,1994-07-06,2017-09-10T22:24:02,13:57:02,GB,Smart-Benson,c0:b0:90:27:25:28,bs,1974-10-14 00:33:56
-84.9031275,$379.32,desktop-62.peters.com,33,America/Lima,Manx,1977-06-22,1973-11-09T19:52:15,11:17:02,GB,Fowler-Mellor,55:40:5d:2a:af:fa,wa,1985-08-09 16:39:51
-28.7219285,"$33,352.99",db-08.welch.com,43377779,Africa/Asmera,Macedonian,2020-12-10,2013-12-21T16:22:22,00:06:55,GB,Saunders-Richardson,78:af:87:ea:1c:50,nhn,2002-08-04 17:14:10
13.5142635,"$5,690.54",web-00.manning-bishop.com,7,America/Havana,Navajo,1986-12-22,1977-01-31T15:46:58,17:36:45,GB,Cooke PLC,7d:e8:b7:1e:65:4f,bs,2015-10-08 12:39:05
-40.8832705,$19.68,desktop-34.butcher.org,9,America/Guyana,Polish,1997-02-12,1983-10-29T14:50:44,15:59:47,GB,Bell-Cole,8d:39:38:51:ae:01,ko,2008-10-28 04:28:17
44.625977,"$59,847.69",laptop-59.ali-hall.co.uk,7485,Pacific/Galapagos,Kurdish,2013-01-12,1979-09-30T00:17:21,22:50:58,GB,Smith Group,64:2f:91:ef:26:7e,uz,1994-12-20 15:42:36
71.612958,"$1,891.57",laptop-95.wilkinson.co.uk,822550628,Asia/Urumqi,Danish,1980-01-28,2002-10-22T07:43:02,20:32:41,GB,Harrison LLC,97:d5:45:f3:a8:2e,csb,1993-08-28 21:30:31
-88.7293885,"$2,278.44",desktop-31.moran.org,8,Pacific/Tongatapu,Indonesian,1996-10-25,1980-06-29T18:47:24,22:42:45,GB,Hawkins LLC,96:93:36:8e:19:92,sl,1977-02-03 04:18:30
-18.6053415,$799.87,db-52.butler.biz,783450,Africa/Freetown,Aragonese,2010-06-10,1993-10-31T08:57:26,17:13:34,GB,Frost LLC,d1:02:fe:08:69:15,fur,2005-09-22 09:09:50
-86.5276725,"$23,931.74",db-17.lee.org,472949,Europe/Kiev,Ndonga,1971-01-03,1976-02-20T15:33:11,01:41:59,GB,Price-Spencer,c6:99:ab:b6:5f:b9,cy,1998-05-04 16:49:33
-53.561697,"$9,513.56",desktop-88.hanson.com,3,Africa/Bujumbura,Belarusian,2001-12-30,1977-06-08T16:59:17,00:16:44,GB,Pugh and Sons,9b:37:ab:9a:72:60,tt,1971-11-11 05:51:42
31.4844645,"$74,089.06",lt-05.king.com,836690970,America/Santo_Domingo,Dutch,1992-02-24,2000-01-14T06:14:01,16:51:25,GB,"Peacock, Walker and Newman",74:6c:0f:74:e6:c5,bg,1973-03-19 20:51:06
-87.290479,"$33,696.41",lt-39.davison.org,399,Europe/Brussels,Somali,2018-11-05,2000-02-15T16:57:35,19:47:36,GB,Parker-Gregory,b3:d1:be:75:9a:a9,nl,1996-08-16 18:59:51
-28.647952,$2.61,lt-02.houghton-jones.com,60826,Asia/Katmandu,Telugu,2001-03-25,1994-11-23T03:35:45,15:07:16,GB,Field LLC,2d:03:b5:3d:ec:ee,mk,2023-03-15 10:05:35
78.8092045,"$8,541.84",laptop-71.davis.com,1728034,Asia/Kashgar,Slovenian,1981-04-10,2021-08-28T13:53:46,02:01:44,GB,Smith-Hicks,3e:af:f9:bd:5d:0a,cy,2001-11-08 16:25:00
3.6686325,$0.22,lt-05.brooks-roberts.com,8402988,Europe/Brussels,Tagalog,1981-04-25,2006-08-08T06:29:41,07:39:05,GB,Ellis-Singh,04:9d:d6:51:70:f0,tn,2014-05-18 01:03:26
44.790450,"$3,842.02",web-46.williams.co.uk,6,America/Caracas,Tagalog,1992-04-15,2020-05-05T23:18:45,02:45:31,GB,"Lee, Knight and Blackburn",da:28:84:1e:3e:a4,lv,1975-06-24 08:15:34
35.706771,$0.19,desktop-32.hunt.net,5125,Asia/Tehran,Malayalam,1991-09-02,1992-01-31T21:28:38,01:03:43,GB,Gibbs-Arnold,d6:e2:ad:dc:0a:34,kl,2019-10-09 11:25:02
9.4911595,"$86,658.77",laptop-62.chapman.net,44063,Asia/Muscat,English,2009-11-13,2017-01-02T18:35:58,08:28:37,GB,"Holland, Edwards and Ward",e3:9e:eb:03:0d:4e,is,2021-07-10 17:11:35
19.961410,"$1,974.18",web-25.grant.com,34,Europe/Berlin,Croatian,1970-10-09,1976-10-17T05:02:17,17:15:41,GB,"Howell, Saunders and Morris",00:12:72:6e:96:54,am,2014-04-26 23:31:31
-0.520642,$36.77,desktop-08.hughes.info,49,Asia/Beirut,Vietnamese,1974-08-29,1995-07-19T23:12:45,06:26:54,GB,Davis LLC,f5:b0:94:ea:9b:60,mk,1985-04-11 23:36:10
-8.9157715,$896.63,web-43.rogers-kennedy.com,2,Asia/Manila,Sanskrit,2023-06-28,1987-10-31T06:11:13,16:06:12,GB,"Price, Barker and Carey",04:c2:ee:65:76:23,fil,2005-07-02 15:23:19
-44.8722395,$0.62,srv-19.jones.net,6231,America/Guatemala,Amharic,1972-01-03,2005-07-21T13:37:23,09:10:00,GB,Stone-Brown,86:9c:ad:89:2e:3d,ar,1970-07-23 11:41:56
-67.2268985,$6.24,laptop-27.jenkins-jones.com,5417859,Africa/Porto-Novo,Limburgan,1991-05-28,2003-06-28T02:37:58,01:02:39,GB,"Davis, Smith and Turner",7a:18:ea:5f:0d:ff,ja,1970-01-07 19:36:31
26.356706,"$72,030.43",lt-86.clements.com,222053669,Europe/Belgrade,Sundanese,1975-10-29,1977-03-06T04:33:11,12:06:00,GB,Lane PLC,48:5a:0f:4f:20:6b,lv,1997-12-16 10:39:52
45.973482,$532.72,web-22.abbott.com,5119,Asia/Muscat,Kannada,2001-02-18,1981-05-09T14:27:50,19:38:48,GB,Randall-Davison,49:85:e6:fe:da:4f,es,1993-12-11 11:49:32
-28.877203,$0.85,srv-70.griffiths.net,318998,Africa/Casablanca,Shona,2016-08-26,1974-11-17T01:57:27,10:07:26,GB,Marshall-Smith,1b:9e:67:d5:90:4d,ms,2011-03-19 07:54:22
-11.7896205,"$3,636.35",srv-04.field.biz,4561,America/Managua,Macedonian,2019-03-09,2015-10-12T04:30:51,21:02:22,GB,Bennett-Ellis,89:75:b4:f7:b2:d7,kl,2016-04-04 00:18:53
